feature,value,0,1,2,3,4
attn_0_3_outputs,2,-1.1185371,-0.48690578,1.19513,-0.27161625,-0.084077366
attn_0_3_outputs,3,-0.83168554,-0.20672223,-0.2610641,0.18655828,-0.009366933
attn_0_3_outputs,4,-1.1149607,-0.1477895,-0.19008152,-0.3731467,1.0116316
attn_0_3_outputs,</s>,-1.6371487,-0.24017493,0.46394625,0.074490435,0.6956426
attn_0_3_outputs,<pad>,-0.41799772,0.6623573,0.37064254,0.4075895,0.30264345
attn_0_3_outputs,<s>,-0.5451676,0.66395706,0.5087673,0.5912911,0.51077694
attn_0_3_outputs,_,-0.58523464,0.52585864,-0.50161254,-0.07551153,-0.15921791
attn_0_3_outputs,_,0.073196664,0.6189193,-0.016088612,0.15026787,-0.79940766
attn_0_3_outputs,_,0.37616968,0.65721995,0.42912647,0.33482918,-0.39840254
attn_0_3_outputs,_,0.23084058,-0.043581117,-0.00567131,0.16001673,0.21074548
attn_0_3_outputs,_,0.20079686,0.37432516,-0.16137539,0.18718332,-0.23746541
attn_0_3_outputs,_,-1.1354548,1.2539458,-0.5269609,0.3187042,-0.52131546
attn_0_3_outputs,_,0.36669618,0.43223667,0.39125544,-0.7536261,0.18623509
attn_0_3_outputs,_,0.4005008,-0.09003066,0.3315676,0.76815546,0.17928629
attn_0_3_outputs,_,-0.25914243,0.16630693,0.38097095,0.14073174,0.38161457
attn_0_3_outputs,_,0.96559143,-0.17396457,0.14155035,0.3684136,-0.11337121
attn_0_3_outputs,_,-0.27958474,0.1546145,0.27347615,0.4461299,-0.3602242
attn_0_3_outputs,_,-0.3564822,0.4827877,-0.07818394,-0.12904176,0.24734758
attn_1_0_outputs,0,0.17275146,0.05256081,-0.16975684,-0.04178402,-0.06601912
attn_1_0_outputs,1,-0.93084747,0.7267179,-0.12202351,-0.7244634,-1.008266
attn_1_0_outputs,2,-0.28888994,0.12907785,0.34480622,0.5191981,0.09806144
attn_1_0_outputs,3,-1.3649007,-0.43110922,-0.22318228,0.6323946,0.50912964
attn_1_0_outputs,4,-1.052723,-0.4886608,-0.38161212,0.33895555,1.4803311
attn_1_0_outputs,</s>,-0.3657847,0.30581644,-0.38596606,0.05076576,0.22191611
attn_1_0_outputs,<pad>,-0.098708965,-0.45339522,-0.06933669,0.5024242,-0.08418574
attn_1_0_outputs,<s>,-0.09469181,-0.1877538,-0.11857777,0.2795877,0.34679
attn_1_0_outputs,_,-0.809264,0.33543718,-0.4580779,0.25979447,-0.029796433
attn_1_0_outputs,_,-0.052958548,0.21238199,-0.2649552,-0.25433832,0.07932498
attn_1_0_outputs,_,0.20182778,0.63527644,0.044087343,0.16181391,-0.4595487
attn_1_0_outputs,_,-0.07239037,-0.44810972,-0.27336526,0.5269679,0.54930466
attn_1_0_outputs,_,0.05052232,-0.024042513,-0.51799464,-0.1556566,0.36688894
attn_1_0_outputs,_,-0.58291817,-0.19482975,0.5055436,0.43900228,-0.007533949
attn_1_0_outputs,_,0.09471039,-0.47618562,-0.27846006,-0.2453646,0.79063195
attn_1_0_outputs,_,-0.38128975,0.6527028,0.15266022,0.23054829,0.09822992
attn_1_0_outputs,_,-1.0714828,-0.14803204,0.10678271,-0.015453346,0.025262596
attn_1_0_outputs,_,-0.14810756,0.201965,-0.5798801,-0.030956035,0.25592804
attn_1_0_outputs,_,-0.23251058,-0.14284025,0.25843462,0.59140164,-0.5891634
attn_1_0_outputs,_,-0.74458957,0.6073406,-0.13175301,0.49778363,0.10797536
attn_1_1_outputs,0,0.42026976,0.5020451,-0.019469392,0.4035992,-0.15750371
attn_1_1_outputs,1,0.17709598,0.6957454,-0.21081896,-0.30873564,-0.23314309
attn_1_1_outputs,2,-0.6198855,0.49010333,0.3686182,0.31669348,0.056858275
attn_1_1_outputs,3,-0.19514494,-0.27969718,0.010710333,0.8580406,-0.14484072
attn_1_1_outputs,4,-0.93325263,-0.7615446,-0.7796952,-0.19254068,0.45551684
attn_1_1_outputs,</s>,-0.319165,0.13729303,0.015357959,0.20552614,0.38919517
attn_1_1_outputs,<pad>,0.17336747,-0.37137482,-0.24679619,-0.37054756,0.25556046
attn_1_1_outputs,<s>,-0.5773207,-0.028349414,-0.25440824,0.021479066,-0.002457668
attn_1_1_outputs,_,0.2942152,0.23158483,0.61373305,-0.4511624,0.760751
attn_1_1_outputs,_,0.5304466,-0.846928,0.12278014,-0.8405559,0.6417787
attn_1_1_outputs,_,0.2976093,-0.09062044,-0.093931526,-0.14717379,0.12923758
attn_1_1_outputs,_,0.21525252,0.06018925,0.49546266,-0.6324093,1.3832414
attn_1_1_outputs,_,-0.4762357,0.36014977,-0.26009038,0.39826378,0.36476177
attn_1_1_outputs,_,-0.49420962,0.3559094,0.3983746,0.13056761,0.6581393
attn_1_1_outputs,_,0.20637424,0.81994724,0.50131065,-0.0120561225,-0.58050424
attn_1_1_outputs,_,-0.17072377,0.1902082,-0.80400777,-0.99304163,0.7092623
attn_1_1_outputs,_,-0.36902997,0.16934985,-0.4001139,-0.042896174,-0.23531015
attn_1_1_outputs,_,-0.16650407,-0.058578562,-0.3717654,-0.81822485,0.42039087
attn_1_1_outputs,_,0.13669735,0.58653414,-0.4156689,-0.2627667,0.59168875
attn_1_1_outputs,_,-0.35974932,-0.47638625,-0.502185,-0.46643874,0.4889685
attn_1_2_outputs,0,0.58179104,-0.3902281,-0.23475778,-0.13149834,-0.46050626
attn_1_2_outputs,1,0.051456053,0.91822404,0.010008989,-0.22217262,-0.2089254
attn_1_2_outputs,2,-0.3520801,-0.48028642,0.25005272,-0.050925374,0.0007215379
attn_1_2_outputs,3,-0.790728,-0.9150944,-0.5913358,0.63041514,0.019920805
attn_1_2_outputs,4,-0.9454269,-1.5992954,-0.78346395,-0.6219996,1.2832319
attn_1_2_outputs,</s>,-0.27338302,-0.42674175,-0.88290066,0.1551293,0.3649013
attn_1_2_outputs,<pad>,-0.6575365,0.4596592,0.32682693,0.13071218,0.4832837
attn_1_2_outputs,<s>,-0.3309411,-0.579393,-0.10196843,-0.17656541,0.37788293
attn_1_2_outputs,_,0.23113662,-0.5917267,-0.4205982,-0.028573053,-0.11551362
attn_1_2_outputs,_,0.27179137,-0.13878848,0.20554554,-0.32974023,0.25908765
attn_1_2_outputs,_,-0.17663166,0.10951798,-0.055576514,-0.46807802,0.21667244
attn_1_2_outputs,_,0.21532872,0.07307645,-0.10308065,-0.30857402,0.5300638
attn_1_2_outputs,_,-0.031679194,-0.34012645,-0.04221866,-0.43136293,0.0716624
attn_1_2_outputs,_,0.30557844,0.06514086,0.60111326,-0.18589605,-0.31572026
attn_1_2_outputs,_,-0.36795458,-0.2647569,0.50114715,-0.33287767,-0.02937295
attn_1_2_outputs,_,0.21692604,-0.46112612,-0.5703033,-0.43502206,0.23876548
attn_1_2_outputs,_,-0.104179576,0.25514087,-0.6590903,-0.3690411,0.14424045
attn_1_2_outputs,_,0.0970755,0.703301,-0.58341235,0.2414856,0.25761834
attn_1_2_outputs,_,0.8593163,-0.67682505,-0.4475835,-0.4152938,-0.520927
attn_1_2_outputs,_,0.15908825,0.14832816,0.25475818,-0.06581259,0.5774051
attn_1_3_outputs,0,0.21457845,-0.4468293,-0.5467402,-0.40815032,-0.30507886
attn_1_3_outputs,1,0.44918016,0.93902314,0.13181023,-0.6053057,-1.1900069
attn_1_3_outputs,2,0.17376189,0.39353898,0.80550873,0.523827,0.21335563
attn_1_3_outputs,3,0.061076242,-0.04661666,-0.07628569,1.0979983,-0.131427
attn_1_3_outputs,4,-0.43642473,-0.7353186,-0.09683509,0.109673224,0.59034467
attn_1_3_outputs,</s>,-0.067939945,-0.17866,-0.12776768,-0.024647959,0.2777335
attn_1_3_outputs,<pad>,-0.3341999,-0.5017923,0.060435943,0.25750175,0.5293128
attn_1_3_outputs,<s>,0.18611708,-0.3143612,-0.17782302,0.21466208,0.10589007
attn_1_3_outputs,_,-0.35206938,-0.1285108,-0.47623432,0.41504967,-0.8134535
attn_1_3_outputs,_,-0.090647675,0.57005113,-0.30041978,0.15096246,0.15735492
attn_1_3_outputs,_,0.5325653,0.19044217,0.34958044,0.065403454,-0.6492375
attn_1_3_outputs,_,-0.068438984,0.20694798,-0.52380264,0.6779068,-0.59314716
attn_1_3_outputs,_,-0.4080362,0.14136475,0.18315224,0.06932573,0.33746877
attn_1_3_outputs,_,-0.10782898,-0.9167947,0.051046573,-0.05922252,0.73734254
attn_1_3_outputs,_,-0.57071525,0.03648934,-0.34950563,0.48170397,0.23808503
attn_1_3_outputs,_,-0.34937924,-0.0444688,0.4456915,0.054314934,-0.02720451
attn_1_3_outputs,_,-1.509201,-0.5192104,0.04072342,0.28266746,0.6162672
attn_1_3_outputs,_,-0.4131852,0.16857347,0.14797567,-0.102784485,0.10535609
attn_1_3_outputs,_,0.7303689,-0.27497226,0.4808149,0.5542618,0.9774999
attn_1_3_outputs,_,0.1770182,-0.38164377,0.09579503,0.45462948,0.21012335
attn_2_0_outputs,0,0.59682095,0.68840307,-0.3271444,-0.20337144,-0.7196226
attn_2_0_outputs,1,0.09352146,1.1361293,0.03657278,0.05814558,-0.70490307
attn_2_0_outputs,2,0.30252504,0.48272225,0.40253583,0.069409296,-0.66648066
attn_2_0_outputs,3,-0.039946586,0.34244803,-0.0296732,0.86204016,0.31356767
attn_2_0_outputs,4,-0.9828284,-0.42440557,-0.35537285,-0.48431304,0.90182257
attn_2_0_outputs,</s>,-0.42460033,0.15279905,-0.3138861,-0.25815645,0.16626969
attn_2_0_outputs,<pad>,0.03038483,0.45826086,-0.29541105,0.084020115,0.3908199
attn_2_0_outputs,<s>,0.16324802,0.08659009,-0.033524368,0.08849773,-0.31976745
attn_2_0_outputs,_,-0.21441679,-0.29051834,0.13666259,-0.18548776,-0.13005432
attn_2_0_outputs,_,0.00024694845,-0.061630018,0.18124348,0.44533116,0.40632683
attn_2_0_outputs,_,0.2581693,-0.5062963,0.27137282,-0.15330744,-0.32495695
attn_2_0_outputs,_,-0.09874803,0.0299881,0.24986494,0.6680169,-0.32946637
attn_2_0_outputs,_,-0.7829765,-0.61792105,-0.316969,0.21815863,1.0830911
attn_2_0_outputs,_,-0.31530213,0.11821611,-0.22984947,0.14292896,0.067133024
attn_2_0_outputs,_,0.42612568,-0.19270213,-0.24216451,0.70726836,0.67437774
attn_2_0_outputs,_,-0.18860964,-0.5841258,-0.0077752676,0.1217903,-0.58776116
attn_2_0_outputs,_,-0.3775702,-0.90961015,-0.29534468,-0.33105472,0.15862158
attn_2_0_outputs,_,0.04880074,-0.5768519,0.48562172,0.63785875,-0.16598125
attn_2_0_outputs,_,-0.005346945,0.2507066,-0.6824472,-0.036319755,0.2800557
attn_2_0_outputs,_,-0.5673944,0.019942075,-0.20020548,0.3967624,-0.315628
attn_2_1_outputs,0,0.42192203,0.34013274,-0.021980958,-0.02032298,-0.7590353
attn_2_1_outputs,1,0.4281269,1.0317216,-0.16666189,-0.1475052,-0.5931185
attn_2_1_outputs,2,-0.11652917,-0.25045955,0.41406497,-0.15617242,-0.10768686
attn_2_1_outputs,3,-0.41160128,-0.05920931,0.01014705,0.4744106,0.41310915
attn_2_1_outputs,4,-0.6190689,-0.19524975,-0.25765446,0.2520392,0.9605923
attn_2_1_outputs,</s>,-0.1516892,0.5325932,-0.40736118,-0.43198603,-0.030352443
attn_2_1_outputs,<pad>,-1.269261,-0.082652144,-0.3248715,-0.4804937,0.22374077
attn_2_1_outputs,<s>,-0.28414303,-0.39628932,-0.16020718,-0.5070572,-0.2760131
attn_2_1_outputs,_,-0.48476303,-0.24021995,-0.11350794,0.20275582,0.27724642
attn_2_1_outputs,_,-0.57347625,0.07529866,-0.36270836,0.17586342,-0.04863782
attn_2_1_outputs,_,0.31980312,0.43046978,0.13344586,-0.4889328,-0.3836385
attn_2_1_outputs,_,0.46175686,0.20606808,0.32806394,0.001134958,0.020770818
attn_2_1_outputs,_,-1.1828843,-0.46766764,0.2913061,-0.08354924,0.7951551
attn_2_1_outputs,_,-0.144063,-0.01924288,0.4040642,-0.20764264,0.26570705
attn_2_1_outputs,_,-0.37249503,0.33357337,-0.024726978,-0.23428176,0.25636375
attn_2_1_outputs,_,-0.44522494,0.28704205,-0.23671569,0.50434184,0.77672637
attn_2_1_outputs,_,-0.03346139,-0.3293443,-0.5103001,-0.013278093,0.12832586
attn_2_1_outputs,_,0.13633488,0.37109658,-0.49221563,0.47633305,0.538803
attn_2_1_outputs,_,0.034166,-0.633634,0.021635188,0.2329689,0.5130063
attn_2_1_outputs,_,-0.67542785,-0.21994413,0.26750132,-0.010727999,-0.053572267
attn_2_2_outputs,0,0.951897,0.20441663,0.015129137,-0.27149472,-0.81793916
attn_2_2_outputs,1,0.059790023,1.1794931,0.29059416,0.06376424,-0.46438843
attn_2_2_outputs,2,-0.15168601,0.4059071,0.772283,0.14102012,0.112150006
attn_2_2_outputs,3,-0.6775287,-0.057173982,-0.17582232,0.7894757,-0.24359275
attn_2_2_outputs,4,-0.5895435,-0.12116143,-0.47007716,0.19690226,1.1985401
attn_2_2_outputs,</s>,-0.07605133,0.31382126,-0.3483202,0.21752617,0.43153757
attn_2_2_outputs,<pad>,-0.17270558,0.04823592,-0.30924666,0.04220739,0.2044486
attn_2_2_outputs,<s>,-0.01768798,0.31653547,0.059610173,0.59093076,0.4785811
attn_2_2_outputs,_,0.18491307,-0.7666654,-0.27617455,-0.28659973,0.9623233
attn_2_2_outputs,_,0.28567126,-0.07673395,0.28450078,-0.1584864,0.3199801
attn_2_2_outputs,_,0.33285427,-0.25818262,-0.51249707,-0.17495048,0.7860303
attn_2_2_outputs,_,-0.09210292,0.122723095,0.06714478,-0.35134345,0.5494164
attn_2_2_outputs,_,0.240644,0.1829853,-0.2400966,-0.12946117,0.14366998
attn_2_2_outputs,_,0.109558955,0.52150524,-0.581142,-0.027357459,0.11208648
attn_2_2_outputs,_,-0.59306836,-0.45600745,-0.13279969,0.5121021,0.7168771
attn_2_2_outputs,_,-0.2946039,0.46510208,-0.20780784,0.3448049,0.5582109
attn_2_2_outputs,_,-0.2171627,0.2621646,-0.40748683,0.4285652,0.43260965
attn_2_2_outputs,_,-0.4983846,0.6516062,0.5570511,0.16000699,0.9478028
attn_2_2_outputs,_,0.22405727,-0.5545997,0.05188133,-0.32135555,0.46414405
attn_2_2_outputs,_,-0.18427621,0.5425966,-0.21762049,0.019221153,0.88476115
attn_2_3_outputs,0,0.44371217,0.122137666,-0.42656124,0.07322325,-0.51469725
attn_2_3_outputs,1,-0.06196567,0.3971507,0.005443911,-0.15026702,-0.058078237
attn_2_3_outputs,2,0.046558138,0.21026543,-0.0072554387,0.005229493,-0.07648703
attn_2_3_outputs,3,-0.35801587,0.16746037,0.14879248,0.84225947,0.16704813
attn_2_3_outputs,4,-0.26549298,-0.1918152,-0.39557743,0.46199113,1.142992
attn_2_3_outputs,</s>,0.40226236,0.16043727,0.07916998,0.59167135,0.48788702
attn_2_3_outputs,<pad>,-0.2268832,0.61933476,0.28078264,1.0872918,-0.46454957
attn_2_3_outputs,<s>,-0.23245437,0.11284553,-0.014503999,0.35935587,0.13109972
attn_2_3_outputs,_,1.2341843,0.5298965,-0.35484755,0.09372916,0.31918532
attn_2_3_outputs,_,0.29977998,0.72462875,0.21190165,-0.38619938,0.0801574
attn_2_3_outputs,_,0.011469274,-0.09914941,-0.19285165,0.7297215,0.22414294
attn_2_3_outputs,_,-0.03574016,-0.06486028,-0.62160146,0.25326735,0.20762447
attn_2_3_outputs,_,-0.42607614,0.21822765,0.07374346,0.50136894,-0.3097742
attn_2_3_outputs,_,-0.15888682,0.3509928,-0.64662474,-0.31850767,-0.05813023
attn_2_3_outputs,_,-0.54687876,0.3909531,-0.00616395,0.6703552,0.3803946
attn_2_3_outputs,_,0.025902398,0.3951869,-0.64626074,0.09825498,0.2107341
attn_2_3_outputs,_,-1.3538924,0.18928766,-0.71169955,-0.18396962,-0.033049118
attn_2_3_outputs,_,-0.0031497607,-0.22728825,0.13559172,0.7523074,-0.7042649
attn_2_3_outputs,_,-0.32030532,0.79241455,-0.354787,-0.6214261,0.46115062
attn_2_3_outputs,_,0.7125054,-0.07119202,-0.3802482,-0.43942532,-0.0064648567
mlp_0_0_outputs,0,0.13477118,-0.038215052,-0.44645336,-0.10426228,-0.5442593
mlp_0_0_outputs,1,-0.78051686,0.30213535,0.26900554,0.7089977,0.1804386
mlp_0_0_outputs,10,-2.173473,-0.561884,-0.36793756,0.18281068,0.46386468
mlp_0_0_outputs,11,0.97146523,0.24212563,-0.30830893,-0.14888541,-0.5207453
mlp_0_0_outputs,12,-0.5695707,-0.60989046,-0.20846769,0.07491644,0.1088774
mlp_0_0_outputs,13,0.8036066,0.39706737,-0.21380164,0.3418325,0.42634475
mlp_0_0_outputs,14,-0.13729046,0.013160305,0.12517124,-0.19882734,-0.588602
mlp_0_0_outputs,15,0.012536444,-0.29868332,-0.53327906,-0.6457709,-0.47187316
mlp_0_0_outputs,16,1.1369445,0.53969824,0.12735413,-0.2660206,-0.9326854
mlp_0_0_outputs,17,0.028838424,-0.1422568,-0.3858572,0.14992836,-0.14984807
mlp_0_0_outputs,18,0.35215062,0.59855723,0.10438701,0.8470606,-0.028669214
mlp_0_0_outputs,19,0.1645373,-0.08749301,-0.017365336,-0.20224741,-0.6745254
mlp_0_0_outputs,2,0.5117381,-0.16731068,-0.8584091,-0.10199339,-0.14780757
mlp_0_0_outputs,3,-1.2303642,0.49017897,0.36981264,0.59258723,-0.043906957
mlp_0_0_outputs,4,-1.0484455,0.14706561,0.12049193,0.015244307,-0.2810719
mlp_0_0_outputs,5,-0.3348951,0.44459006,-0.023811566,0.27541816,-0.11082653
mlp_0_0_outputs,6,-0.25684866,-0.46081325,-0.16342075,0.6082419,0.4349583
mlp_0_0_outputs,7,-0.3346184,0.09553577,-0.046059266,-0.040544994,-0.14530021
mlp_0_0_outputs,8,-0.21132235,-0.5116172,-0.3401952,0.32102326,-0.05563477
mlp_0_0_outputs,9,0.49135044,0.1405691,0.1706952,-0.4791778,-0.9937417
mlp_0_1_outputs,0,0.38824818,-0.019246938,-0.47365433,0.20869689,-0.30084792
mlp_0_1_outputs,1,-0.115216255,0.25979513,0.11436401,-0.12307884,-0.0913537
mlp_0_1_outputs,10,0.649295,0.6451241,-0.6355867,0.96453077,-0.4392427
mlp_0_1_outputs,11,0.22180116,0.28048182,0.0034578373,0.2712639,-0.13523258
mlp_0_1_outputs,12,-0.2559834,0.0002940633,-0.10548652,0.15898368,0.47159362
mlp_0_1_outputs,13,-0.4426239,0.41663802,0.32598713,-0.033931635,0.09679776
mlp_0_1_outputs,14,-2.3895903,-0.74896747,-0.65210503,0.45480722,0.8138227
mlp_0_1_outputs,15,0.33805507,0.23504137,0.25207704,0.18908909,-0.027750153
mlp_0_1_outputs,16,0.4144994,0.3785837,-0.17604059,-0.050122518,0.0022047006
mlp_0_1_outputs,17,-0.14003724,0.5843252,0.068633065,0.30143043,0.3324882
mlp_0_1_outputs,18,0.078807645,0.48925355,0.44177502,0.3894492,-0.13552748
mlp_0_1_outputs,19,-0.2505572,0.18793318,0.69647825,-0.36390862,-0.11810454
mlp_0_1_outputs,2,0.5254384,0.14118774,-0.38513872,-0.29467463,-0.08649324
mlp_0_1_outputs,3,0.21428941,0.009540203,0.3327709,0.04394427,-0.10997055
mlp_0_1_outputs,4,-0.7815425,-0.29277828,-0.41850042,0.030092658,0.29004872
mlp_0_1_outputs,5,0.29213718,-0.5473934,-0.2509752,0.5024324,0.38721067
mlp_0_1_outputs,6,0.7292703,0.44308352,-0.012474016,-0.18706775,-0.6054528
mlp_0_1_outputs,7,-0.40330687,0.11545264,-0.09415019,0.2932481,-0.035572603
mlp_0_1_outputs,8,0.9011169,0.25549504,0.033364087,-0.5208992,-0.6458424
mlp_0_1_outputs,9,0.32554772,0.019306138,-0.25724015,0.10876169,0.49140492
mlp_1_0_outputs,0,-0.3162981,0.93479764,0.09681751,0.21436661,0.50440735
mlp_1_0_outputs,1,-0.77855504,-0.01176132,0.014612141,-0.53594464,0.2495215
mlp_1_0_outputs,10,0.778006,0.51024693,-0.26723456,0.18218201,0.50302565
mlp_1_0_outputs,11,-0.65447927,-0.12081117,0.5204741,0.3306178,-0.026743961
mlp_1_0_outputs,12,-0.5644741,0.1531371,-0.0310309,0.4701836,0.2592091
mlp_1_0_outputs,13,-0.4058077,0.19538713,-0.16956766,0.28839448,0.54666567
mlp_1_0_outputs,14,0.02503975,0.23885486,-0.4049248,-0.21382198,0.36304805
mlp_1_0_outputs,15,0.30069438,-0.39577878,-0.10381116,0.4682186,0.073182404
mlp_1_0_outputs,16,-0.7609945,-0.6715142,-0.3436402,0.017731562,-0.12652609
mlp_1_0_outputs,17,-0.021884287,-0.26494372,0.16538624,-0.14090988,-0.23045537
mlp_1_0_outputs,18,-0.28349924,-0.32718018,0.16113015,0.10475005,0.12965606
mlp_1_0_outputs,19,0.43512934,0.26187637,0.18197043,-0.45743924,-0.25811392
mlp_1_0_outputs,2,-0.44176143,0.12792824,0.023926262,-0.052616574,-0.25577462
mlp_1_0_outputs,3,0.20945904,0.028222129,0.27994648,0.47296467,0.18067715
mlp_1_0_outputs,4,0.09828336,-0.03625432,0.1419723,0.07462551,-0.25287628
mlp_1_0_outputs,5,0.020628626,0.21298519,-0.21725446,0.15893309,0.111884564
mlp_1_0_outputs,6,0.19832277,-0.0005751078,-0.49583724,-0.024342418,0.041055784
mlp_1_0_outputs,7,0.031262536,0.126871,0.08552947,0.3823884,-0.16812651
mlp_1_0_outputs,8,-0.38855308,-0.63552034,-0.00058387633,-0.008551903,0.16883416
mlp_1_0_outputs,9,0.24758673,-0.0962129,-0.37067625,-0.110748224,0.009302608
mlp_1_1_outputs,0,0.3339107,-0.08247497,-0.055270255,-0.46654388,-0.4291385
mlp_1_1_outputs,1,-0.8314221,0.21536538,-0.101175405,0.10526407,0.818162
mlp_1_1_outputs,10,-0.7326605,-0.34197682,0.05103688,0.05063558,0.27540514
mlp_1_1_outputs,11,0.13690124,0.40407154,0.430607,0.57228076,0.64888495
