feature,value,0,1,2,3,4,5,<s>
attn_2_0_outputs,0,-0.35056764,0.14109406,0.38733512,0.64948267,0.0052064206,0.039600443,-0.23839636
attn_2_0_outputs,1,-0.3395935,0.41849238,0.777086,0.15638344,-0.83161277,-0.18390737,-1.1979238
attn_2_0_outputs,2,-0.2877725,0.841148,0.9606979,0.0007282603,0.08231524,0.7512712,-2.0653794
attn_2_0_outputs,3,0.019812893,1.286789,0.6142904,0.10978302,-0.33961535,0.84664035,-1.1927989
attn_2_0_outputs,4,-0.33017352,-0.106421515,-0.055414725,-0.0408673,-0.41653538,-0.08468636,-0.8654869
attn_2_0_outputs,5,0.097202264,0.1453775,0.18327165,0.35202602,-0.14346272,0.106777415,-0.65338254
attn_2_0_outputs,<pad>,-0.19116461,0.27589804,0.20755959,-0.25484392,-0.19409922,-0.16608058,0.45668986
attn_2_0_outputs,<s>,0.1336597,0.26348016,0.28303888,0.56802493,0.07198163,0.22889106,0.1811758
attn_2_1_outputs,0,-0.15607117,-0.24076514,-0.026181007,-0.018447047,-0.4320896,-0.1694965,1.6100293
attn_2_1_outputs,1,-0.1695193,-0.96282166,1.1351652,-0.379334,0.6193349,0.3005709,-0.91377366
attn_2_1_outputs,2,-0.2332066,-0.5282295,0.9160031,-0.20376162,0.34825626,-2.8800075,0.63919693
attn_2_1_outputs,3,-0.8984986,-0.4713065,-1.1917055,-0.28157952,-0.2789642,0.0372695,4.437798
attn_2_1_outputs,4,0.45892346,0.08297068,0.42509317,0.47092003,-0.4955123,0.5060518,-0.11312648
attn_2_1_outputs,5,0.4071856,-0.42519608,0.027316429,-0.15137039,-0.22700042,0.39255205,-0.40905738
attn_2_1_outputs,6,0.17236243,-0.078725696,-0.12698905,0.38325253,0.18457964,-0.108146586,-0.29142955
attn_2_1_outputs,7,0.6838447,0.59933585,-0.097185604,0.9362652,0.4296906,0.846941,-11.914853
attn_2_2_outputs,0,-0.17839305,0.0586739,0.12988417,0.15321401,-0.23043565,-0.48575377,0.13967147
attn_2_2_outputs,1,-0.021652851,-0.37319782,0.65546525,0.3530075,0.51665384,-0.03074351,-1.136304
attn_2_2_outputs,2,-0.15562949,-0.13036437,0.06547482,0.2795878,-0.12775068,0.8173048,-0.79316545
attn_2_2_outputs,3,0.51591325,0.20319968,0.98095113,0.7110757,0.6820988,0.059964076,0.802609
attn_2_2_outputs,4,-0.012084587,0.06220283,0.009400937,0.2318909,-0.20687939,0.8152208,-0.43547738
attn_2_2_outputs,5,0.25263178,-0.322559,0.5275301,0.46801567,0.38912284,0.16731527,-1.4543145
attn_2_2_outputs,6,0.24874057,-0.094797134,0.43839562,0.38405293,0.07947803,0.65003544,0.47458535
attn_2_2_outputs,7,0.41457093,0.26437068,0.4560695,0.23007931,0.306141,0.6846097,-0.4832273
attn_2_3_outputs,0,-0.37518856,-0.75779045,-0.12714198,-0.41767514,-8.682546,-0.61543775,6.904884
attn_2_3_outputs,1,0.6961548,-0.7534706,0.28644285,0.46627793,2.00041,0.7926531,-4.8187065
attn_2_3_outputs,2,-0.466128,-0.7673069,1.4459591,-0.6073036,-7.622161,-1.4644734,10.111963
attn_2_3_outputs,3,0.60869974,0.43875733,0.6856048,0.98047817,2.0429876,0.6292707,-5.359998
attn_2_3_outputs,4,0.5771234,0.4244454,1.253347,-0.41288152,-1.1855514,-1.030943,-0.59871036
attn_2_3_outputs,5,0.722984,0.3106803,1.409118,0.2522441,2.1431236,0.18196641,-3.3844836
attn_2_3_outputs,6,1.6572173,0.91117084,1.124634,1.4017856,2.410744,0.9377512,-4.1446133
attn_2_3_outputs,7,0.53808975,-2.3163002,0.25060248,-0.5086964,-0.28130156,-0.70220685,1.7404206
mlp_0_0_outputs,0,0.21558435,0.7917714,1.0298856,1.2124921,0.3157108,2.5378091,-5.9940286
mlp_0_0_outputs,1,0.5674844,0.18858434,-0.46496847,0.88721395,0.070366114,1.1952785,-1.5578091
mlp_0_0_outputs,2,-0.18456902,1.6096982,0.55720294,0.78326994,0.1163183,0.91016626,-3.3531475
mlp_0_0_outputs,3,-2.7121038,-3.4660647,-3.4774275,-2.0371618,-3.2027235,-1.622884,9.039202
mlp_0_0_outputs,4,0.4499206,0.43662217,1.7444196,0.48926395,1.3564695,0.5044666,-0.20234463
mlp_0_0_outputs,5,0.05700995,-0.0032907368,0.82974637,0.88674647,1.3995256,1.0453626,-1.5328472
mlp_0_0_outputs,6,1.0008334,-0.1600836,0.88554263,0.88802,1.5344841,1.1588757,-5.1093097
mlp_0_0_outputs,7,-0.3003266,0.5529578,1.1423836,0.7433617,0.8355668,-0.16623987,-6.6313725
mlp_0_1_outputs,0,0.6479774,0.6423619,0.18873666,1.1137615,0.24030742,0.09705299,0.17159379
mlp_0_1_outputs,1,0.3587204,0.33079916,-0.17934278,0.70795953,0.065358,0.15009797,-0.8445551
mlp_0_1_outputs,2,0.37169355,-0.32711762,-0.2567165,1.0502228,-0.36208773,-0.30313355,-0.20819737
mlp_0_1_outputs,3,-1.4189736,-2.4172952,-1.8339591,-1.2774758,-1.1804112,-2.4690607,5.205602
mlp_0_1_outputs,4,0.8677764,-0.0039113616,3.5374746,-1.4352047,0.9573323,5.9079285,-15.582652
mlp_0_1_outputs,5,0.14712255,0.16605835,-0.45257714,0.8576097,-0.5126575,-0.58270943,0.027646871
mlp_0_1_outputs,6,0.37702662,-0.078447126,0.039192453,1.0153614,-0.055472687,0.096898615,-0.4035272
mlp_0_1_outputs,7,0.7912168,0.8222341,0.08376351,0.9658816,0.6051992,0.58843213,-2.45972
mlp_1_0_outputs,0,-0.047825675,0.20933956,0.47074768,-0.06669681,-0.052079014,-0.1903717,-0.97003067
mlp_1_0_outputs,1,-0.2741069,0.3082266,0.4012633,-0.10900032,0.39128053,-0.009403247,1.1590245
mlp_1_0_outputs,2,0.34589952,0.6533208,0.72350895,0.30374998,0.5874176,0.5019092,-1.2917676
mlp_1_0_outputs,3,-0.12637474,0.1197245,-0.10626942,0.11249246,0.48570126,0.294159,0.372653
mlp_1_0_outputs,4,0.10603683,0.6552432,0.2472742,0.5670784,0.38928646,-0.17391291,-1.0793036
mlp_1_0_outputs,5,1.4473182,1.1971837,0.234317,1.893868,-0.07065829,0.90449864,-1.6683214
mlp_1_0_outputs,6,0.6786444,1.0557326,0.9025534,0.8487683,0.99308825,0.8284141,-0.94789386
mlp_1_0_outputs,7,0.53663623,-1.2053784,0.5752246,0.06476055,0.37599802,0.13849017,-0.11852178
mlp_1_1_outputs,0,0.5674799,-0.15770987,0.8751779,0.4277471,1.185948,-0.8864532,-0.8293884
mlp_1_1_outputs,1,-0.15884168,1.0173659,-0.6734813,0.74128765,-1.194231,-0.22951199,-3.5857224
mlp_1_1_outputs,2,-0.18657367,-1.2492071,-1.3253272,-0.14200006,-1.462042,1.0550554,3.5980546
mlp_1_1_outputs,3,-0.90423363,-0.15199539,-1.0420684,0.48066628,-1.2957431,3.699549,-8.718815
mlp_1_1_outputs,4,0.12207034,0.44001228,0.8255892,0.4597623,0.86338556,0.18257518,-2.0756786
mlp_1_1_outputs,5,-0.09366607,0.20252669,1.0901625,0.752314,0.6467399,0.28428444,-2.3463886
mlp_1_1_outputs,6,-0.08802719,0.2683455,1.3600808,0.5979818,0.45050213,0.4962276,-0.8873285
mlp_1_1_outputs,7,-0.39643514,-0.3578601,1.407946,0.34438238,0.8180359,-0.7366015,-0.20500411
mlp_2_0_outputs,0,-0.7592426,0.084220424,-0.123152785,-0.4710558,-0.9199599,-0.35318395,1.6875226
mlp_2_0_outputs,1,-0.4081473,0.8351312,0.37763113,0.099701636,0.017587787,0.032746516,-0.24049354
mlp_2_0_outputs,2,-1.9532398,-0.21373032,-0.3828572,0.13348286,-0.095583074,-0.41776666,3.7690785
mlp_2_0_outputs,3,-0.23580559,0.8240878,-0.21815415,0.30934212,-0.71145546,-0.2730895,2.7470932
mlp_2_0_outputs,4,-0.55519307,0.35754958,-0.02499921,0.025476536,-0.6421883,-0.47778848,2.4805672
mlp_2_0_outputs,5,0.99135876,0.105712526,1.2010981,0.9200494,1.4153566,1.4351163,-9.274664
mlp_2_0_outputs,6,-0.4541517,0.6767437,0.20778322,-0.23811187,-0.47427145,-0.50925106,1.9051174
mlp_2_0_outputs,7,-1.2142204,0.8597135,0.3334587,0.7110017,0.26192153,0.19322713,-1.6829307
mlp_2_1_outputs,0,0.6826772,0.801981,0.73324156,0.8666808,0.23923442,0.3700919,-1.8976774
mlp_2_1_outputs,1,-0.61407673,0.009680541,0.26359832,1.4982243,0.3717504,0.019058162,-0.188362
mlp_2_1_outputs,2,0.17690364,-0.38383025,-0.23547547,-0.5947772,-0.948607,-1.0871761,1.1585983
mlp_2_1_outputs,3,-1.0675625,1.4543135,-0.36549994,0.72725964,0.091573805,-0.020763582,0.27846512
mlp_2_1_outputs,4,0.6787211,0.4541552,1.0093943,0.71320325,0.12561989,0.19563435,-1.025865
mlp_2_1_outputs,5,0.15175222,0.41144305,0.6953124,0.55838925,-0.20755564,-0.36174124,-0.8354993
mlp_2_1_outputs,6,-0.90306807,0.8884581,-0.24263522,0.72516483,0.4786589,0.6176173,-0.36894414
mlp_2_1_outputs,7,1.386047,0.89396757,1.0224043,0.9883142,0.49014238,0.10079919,-1.8485973
num_attn_0_0_outputs,_,3.9558032,-1.2878314,-0.6356762,-0.4987092,-0.77334815,-0.73485374,0.2448373
num_attn_0_1_outputs,_,-0.7797161,0.30896997,-3.3221972,-0.25058356,1.419803,0.13905536,2.3159118
num_attn_0_2_outputs,_,-0.33540404,0.2907979,0.12935463,-0.4296816,0.48147938,-0.5767161,2.2122946
num_attn_0_3_outputs,_,0.7157213,0.27084652,0.14719746,0.029993102,0.35188764,-0.14229827,-0.6386088
num_attn_1_0_outputs,_,-1.0015376,0.06866,0.84612226,-0.4771797,-1.6899875,-0.3273456,2.6840527
num_attn_1_1_outputs,_,0.1777629,-0.15916368,-0.25769967,-0.58615816,0.17895845,0.3587393,0.78690857
num_attn_1_2_outputs,_,0.09729614,-0.26029664,-0.783317,0.45409465,0.1358879,0.2122871,1.5651553
num_attn_1_3_outputs,_,-0.29001477,-0.66914177,0.024215793,1.2616378,0.04422137,0.016035056,0.73356235
num_attn_2_0_outputs,_,1.6014686,-0.0013457027,0.008678076,0.07103369,0.13727418,0.31731394,-1.6650567
num_attn_2_1_outputs,_,-1.5737815,0.17361219,0.0454382,0.15013453,0.0731824,0.33831814,0.7840472
num_attn_2_2_outputs,_,0.19342574,1.1254525,-0.19580254,-0.3359241,0.2972396,0.09356261,3.1970267
num_attn_2_3_outputs,_,-0.45487827,2.1332881,1.5936466,-2.686616,0.08674562,0.815871,-0.7292235
num_mlp_0_0_outputs,0,0.4634509,0.7551798,1.5809952,1.1240673,0.16031739,0.76316166,-3.7465556
num_mlp_0_0_outputs,1,-0.9956271,-0.82139856,-6.6039634,-0.8632491,0.42117673,-0.95120865,8.119403
num_mlp_0_0_outputs,2,0.17873323,-0.46541438,2.088715,0.12040049,1.0486028,-0.13723229,-3.53145
num_mlp_0_0_outputs,3,0.21115158,0.26824322,1.6550044,0.3386096,0.262555,0.17631075,-1.3467952
num_mlp_0_0_outputs,4,0.06334566,0.32288092,1.1696783,0.19264634,0.034244183,0.1533329,-2.4433894
num_mlp_0_0_outputs,5,0.113596424,0.28337786,0.63851386,0.21930183,0.3413666,0.18796745,0.22264801
num_mlp_0_0_outputs,6,0.06626777,0.095391855,0.53742623,0.1512522,-0.06771359,-0.10161547,0.049937855
num_mlp_0_0_outputs,7,0.08756446,0.16646478,1.5957404,0.25524914,0.22921863,0.20728636,-3.8499825
num_mlp_0_1_outputs,0,-0.113904774,-0.071960516,0.37825215,0.24210048,-0.043867372,0.054517906,-1.0256549
num_mlp_0_1_outputs,1,-0.037307292,0.18267785,0.6063466,-0.03727431,0.13291474,0.22380754,-0.8901654
num_mlp_0_1_outputs,2,0.15418342,0.3999444,0.32104343,0.25367543,0.15216696,0.15846181,-0.74886465
num_mlp_0_1_outputs,3,0.117778696,0.6068011,0.19350876,0.0940418,0.14048776,0.15738142,-1.2073922
num_mlp_0_1_outputs,4,0.18337184,0.16583094,0.014571057,0.29929817,-0.2720765,-0.5969354,-0.9059526
num_mlp_0_1_outputs,5,0.025092788,0.43336824,0.2428499,0.2336563,0.079649255,0.18214098,-0.57893175
num_mlp_0_1_outputs,6,0.45805243,0.8484274,0.20898204,0.27614138,0.089713775,-0.013943611,-0.99749047
num_mlp_0_1_outputs,7,0.26445103,0.48840755,0.43435195,0.37852398,0.22539318,0.22982739,-0.9041455
num_mlp_1_0_outputs,0,-0.21792352,0.49333265,0.06481777,-0.77288824,-1.1988815,-0.44264802,1.26254
num_mlp_1_0_outputs,1,-0.27193397,-0.1630079,-0.1398338,-3.0423656,-0.8970107,-0.44259298,2.1290169
num_mlp_1_0_outputs,2,-0.10047791,-0.31728202,-0.39193803,0.51777315,0.40944302,-0.056864966,-1.0276898
num_mlp_1_0_outputs,3,-0.20707442,-0.46071446,-0.11382959,-0.68435866,-0.20089424,-0.3366218,0.9353177
num_mlp_1_0_outputs,4,0.41834563,0.3657522,0.6238925,0.004323788,0.24347049,0.2439997,-2.7108028
num_mlp_1_0_outputs,5,0.08418705,-0.24067914,-0.07542523,-0.1032735,0.02413363,-0.3032764,0.50558555
num_mlp_1_0_outputs,6,0.36943448,0.257442,0.38339826,0.24704872,0.34291807,0.11465613,-1.7982559
num_mlp_1_0_outputs,7,0.22859854,-0.024429033,0.0022973986,-0.07569676,0.33867985,0.06555079,-0.36293402
num_mlp_1_1_outputs,0,0.2367129,0.31478164,0.34035864,-0.84897816,-0.4726334,-0.18865395,1.3467277
num_mlp_1_1_outputs,1,-0.0069644465,-0.052102186,-0.028648967,-1.4742239,-0.36939827,-0.39135522,0.10884433
num_mlp_1_1_outputs,2,0.28478,0.03195385,-0.6019331,-0.07828421,0.5126576,0.4088281,-0.6638151
num_mlp_1_1_outputs,3,-0.38009566,-0.22643669,-0.20634976,-0.32603797,-0.37624025,-0.44626057,0.7811956
num_mlp_1_1_outputs,4,0.269317,0.35953626,0.44455782,0.67735726,0.15065822,-0.037285164,-2.3345768
num_mlp_1_1_outputs,5,0.14216512,0.16004394,0.28086305,-2.076673,-0.035133846,-0.1713924,1.2152882
num_mlp_1_1_outputs,6,0.31767815,0.20553645,0.36844596,0.84227854,-0.11369614,-0.30880755,-1.6907753
num_mlp_1_1_outputs,7,0.0033342955,0.026994983,-0.037726734,-0.6619204,-0.7561973,-0.56808716,0.9326653
num_mlp_2_0_outputs,0,0.34420994,0.03128997,0.23664089,1.3935641,0.24175967,0.5858006,-2.4944167
num_mlp_2_0_outputs,1,-0.43132573,-0.47842097,0.3763025,-2.1852596,-0.7726001,0.96569294,0.23067127
num_mlp_2_0_outputs,2,0.5537478,-0.09635545,0.72584903,0.85723287,-0.45963004,0.30260393,-0.62111104
num_mlp_2_0_outputs,3,0.5237447,-0.08188905,0.3125358,-1.4333622,-0.9185627,0.34547105,0.40463796
num_mlp_2_0_outputs,4,-0.28709692,-0.29057142,-0.30023867,-1.2289705,-0.47173643,0.3326987,0.13491084
num_mlp_2_0_outputs,5,0.29393664,0.19911107,0.113296896,1.3340071,0.093253374,0.2827496,-0.44197807
num_mlp_2_0_outputs,6,0.21121584,0.1777675,0.24057531,-4.680488,-0.2769052,0.48235276,-0.62063044
num_mlp_2_0_outputs,7,-0.038028557,-0.0900967,0.17520075,-3.9105718,-0.4351061,0.17778344,-0.5393689
num_mlp_2_1_outputs,0,0.7130589,0.8346608,1.6502383,1.215475,1.4138421,1.3338187,-6.715235
num_mlp_2_1_outputs,1,0.46403682,1.3107622,0.8964336,0.9429235,0.70792985,0.86564666,-5.9834023
num_mlp_2_1_outputs,2,-0.45923448,-0.44648284,-0.40851837,-0.3274796,-0.09569161,0.08439979,-0.03051338
num_mlp_2_1_outputs,3,-0.29780045,-0.4063571,-0.45329416,-0.18767709,-0.1867939,0.11927104,0.544007
num_mlp_2_1_outputs,4,-0.5527922,-3.7515173,-0.6623108,-0.42097217,-0.25152725,-0.47680065,2.4019191
num_mlp_2_1_outputs,5,0.0574205,0.84148645,-0.2550016,0.014158285,-0.41245717,-0.537741,0.5067551
num_mlp_2_1_outputs,6,-1.050336,-2.297753,-1.1462677,-0.42868546,-0.7741216,-0.85882497,6.905783
num_mlp_2_1_outputs,7,0.10371945,0.23010077,0.16961071,0.16179505,0.3664021,0.22851463,0.25600687
ones,_,-0.062096618,-0.15050142,0.34007916,0.49111298,0.8041693,0.7238413,-0.44255233
positions,0,-0.56147146,-0.12002305,0.2413873,0.1853156,-0.5742414,0.08497386,0.07996443
positions,1,0.3708153,0.83416134,2.3286111,2.0638316,2.2489939,4.703755,-12.845677
positions,2,3.3021505,1.673103,1.65735,1.652077,2.0786462,1.1435544,0.8967502
positions,3,2.6233318,1.8006296,2.894704,2.518488,1.0577927,1.369334,-13.3642025
positions,4,-0.47496364,-0.26740393,-0.91451263,-0.49564523,-1.3575318,-0.9196505,3.410034
positions,5,-2.076512,-3.2970092,-2.4553597,-2.8099868,-3.093866,-3.8836088,4.967133
positions,6,-5.043516,-5.722618,-4.5221825,-4.392372,-5.244654,-2.3732708,5.7232685
positions,7,-3.5723157,-4.697364,-2.9011772,-8.300147,-5.5044117,-4.322817,5.9429216
tokens,0,1.6765189,-0.45153478,-0.20459579,0.090360925,0.13966547,-0.006514105,-2.563059
tokens,1,-0.6337804,1.0200864,0.1177338,-0.35080963,-0.02392007,-0.065441616,-0.31010073
tokens,2,-0.35505027,0.021948455,1.3116801,-0.06001688,-0.7276903,-0.11908751,0.109866776
tokens,3,0.018983113,-0.5794054,-0.06472806,1.5954133,-0.16546085,0.30958337,-1.9378945
tokens,4,-0.19449043,0.07978834,-0.8937516,-0.07807784,0.93103886,0.032894474,0.13221261
tokens,5,-0.26885426,0.10124177,-0.23597115,0.27885675,-0.08959958,0.25981706,-0.46948832
tokens,<pad>,-0.27330995,0.30430624,0.64654475,-0.03717414,-0.381658,-0.9705231,0.13803405
tokens,<s>,-0.12437989,0.55591136,-0.13657501,0.2767387,-0.16131581,0.3589938,0.17288968
