feature,value,0,1,2,3,4,5,<s>
attn_0_1_outputs,_,0.21112485,-0.01568768,-0.3723078,-0.7608908,-0.1834079,-0.35029918,0.5209627
attn_0_1_outputs,_,1.2471964,-0.59531486,-0.28442165,-0.24181715,-0.37405413,-0.15570413,-0.35696644
attn_0_2_outputs,0,0.61326617,-0.11469606,-0.3413229,-0.402871,-0.4161998,-0.42560324,0.062431846
attn_0_2_outputs,1,-0.09858915,1.0227473,-0.35272908,-0.42220083,-0.34296376,-0.3813515,0.1403819
attn_0_2_outputs,2,0.1228837,0.07016664,0.35499707,-0.15534882,-0.24312584,-0.29187447,0.040211946
attn_0_2_outputs,3,-0.08704417,-0.034587864,-0.39936775,0.34401605,-0.2035893,-0.2347991,0.088963605
attn_0_2_outputs,4,0.10298866,0.025616074,-0.21469429,-0.11051049,0.7201288,-0.1668864,-0.07195181
attn_0_2_outputs,5,0.13674513,0.23776291,-0.028343016,-0.0122976415,0.027258132,0.52681464,-0.02171361
attn_0_2_outputs,<pad>,0.36292288,-0.21456447,-0.035757363,0.08063354,0.55305296,0.5297883,0.4691473
attn_0_2_outputs,<s>,-0.5036258,2.340692,-0.3119258,0.7732747,-0.0997357,0.41820207,-1.0214729
attn_0_2_outputs,_,0.82593393,-0.2297945,-0.3311689,-1.1071091,-0.14398474,-0.18900566,0.6749918
attn_0_2_outputs,_,-0.069426484,0.06404368,-0.35610554,0.1762727,-0.12577993,-0.3219328,0.16329898
attn_0_2_outputs,_,0.04514782,0.37563172,-0.56286573,-0.01224986,-0.47448096,-0.2803696,0.035902675
attn_0_2_outputs,_,0.4492062,-0.07215175,0.038889594,0.3634313,-0.60107976,-0.22258045,0.091400996
attn_0_2_outputs,_,-0.6275059,-0.69213724,-1.1553768,0.97841984,0.17797545,0.20824741,0.09247518
attn_0_2_outputs,_,-0.24480945,0.110341355,-0.23261467,0.29579085,-0.8698211,-0.5864386,0.17078178
attn_0_2_outputs,_,0.30033338,0.42185572,-0.57796144,-0.0140259275,-0.14156106,-0.5236111,-0.12966242
attn_0_2_outputs,_,0.65474194,-0.039241735,-0.304936,0.20018983,-0.74075216,-0.09848266,-0.19110014
attn_0_2_outputs,_,0.500988,-1.0503913,-0.42207044,0.43780676,-0.2549016,0.2500786,0.05491346
attn_0_2_outputs,_,0.035704236,-0.52855873,-0.82080936,0.6817951,-0.99282265,-0.9144629,-0.29326662
attn_0_2_outputs,_,0.41703913,0.19777559,0.13805516,-0.6600105,-0.3750574,-0.15270057,0.29435393
attn_0_2_outputs,_,-0.07297577,-0.46648034,-0.31457725,0.21826859,-0.5516499,-0.2956956,0.69875455
attn_0_3_outputs,0,-0.7616254,0.15141502,-0.15179761,-0.0066380855,-0.14922717,-0.46961352,-0.40237612
attn_0_3_outputs,1,0.7337062,-0.55586284,0.24144399,0.05406138,0.16184369,-0.10081177,-0.062685795
attn_0_3_outputs,2,0.64220047,0.5620037,-0.63777614,0.39359874,0.10491741,-0.10041828,-0.026047947
attn_0_3_outputs,3,0.35659927,0.24785116,0.019158538,-1.0128052,-0.1411833,-0.3092224,-0.15784846
attn_0_3_outputs,4,0.3762871,0.33910707,0.04283724,-0.022652887,-0.64455754,-0.40970358,-0.5215944
attn_0_3_outputs,5,0.47773135,0.5001136,0.22584024,0.4560464,0.12853396,-0.89332825,-0.46586728
attn_0_3_outputs,<pad>,0.0025454466,0.12469475,0.41269386,0.040551465,-0.20894419,-0.33278227,0.5518625
attn_0_3_outputs,<s>,-0.710166,2.3150299,-0.46596152,0.6211746,-0.45422912,-0.35675192,-0.18015079
attn_0_3_outputs,_,0.035007544,-0.6609837,-0.8697801,-0.39253607,0.26933604,0.029799636,0.69112015
attn_0_3_outputs,_,-0.0019028941,0.8129583,0.20509951,-0.18399529,0.32622436,0.0795185,0.3137764
attn_0_3_outputs,_,-0.35386595,0.50899434,-0.3533828,0.3088601,-0.47698972,0.005410215,-0.0011336856
attn_0_3_outputs,_,0.6292673,-0.43525746,-0.5095508,0.3918111,-0.4786402,0.20657144,0.48642042
attn_0_3_outputs,_,-0.43518287,-0.49791652,0.07764272,0.9938908,0.5855024,0.44705325,-0.25327474
attn_0_3_outputs,_,-0.11545586,-0.76361644,-0.3755236,0.79954386,0.21357507,-0.0887352,-0.23167686
attn_0_3_outputs,_,0.019041855,0.45848262,-0.29265884,-0.26158547,0.49646503,-0.32600376,-0.15550546
attn_0_3_outputs,_,0.58979183,-0.24591264,-0.14796339,-0.016770218,-1.4487474,-0.008590522,0.08004556
attn_0_3_outputs,_,0.62604564,-0.802901,0.060861044,0.31417832,-0.009998818,0.24898577,-0.060966283
attn_0_3_outputs,_,0.41681308,0.6382846,-1.335354,0.6185183,-0.7332382,-0.63505036,0.46255028
attn_0_3_outputs,_,0.28461096,0.11610525,0.30096158,0.028725578,-0.12622845,0.46851152,0.78092307
attn_0_3_outputs,_,0.04124314,-0.6029207,-0.14093305,0.037320767,0.49026385,-0.5301585,0.06801433
attn_1_0_outputs,0,-0.26169303,0.25278127,-0.02923095,-0.16474724,-0.22818586,-0.2142811,-0.38803875
attn_1_0_outputs,1,0.20395914,0.071977705,0.033988155,0.036028575,-0.17083146,-0.23882084,-0.17634054
attn_1_0_outputs,2,0.40111494,0.35951903,-0.23874107,0.16584425,-0.15167043,-0.28897873,-0.23225723
attn_1_0_outputs,3,0.28563467,0.29465106,0.044027887,-0.3917584,-0.11378047,-0.24773508,-0.18716443
attn_1_0_outputs,4,0.22316587,0.29422274,-0.06365973,-0.024940321,-0.54184896,-0.29066953,-0.6476246
attn_1_0_outputs,5,0.2106212,0.38962358,0.12072175,0.24877179,-0.0595464,-0.4385399,-0.3304531
attn_1_0_outputs,<pad>,-0.29658505,0.24620242,-0.07231447,0.27753824,-0.27401185,-0.16450845,0.26867008
attn_1_0_outputs,<s>,0.6122584,-0.81437665,0.20115617,-1.6022441,-0.10869672,-0.0075138193,1.0548892
attn_1_0_outputs,_,0.33712718,0.5094067,-0.86815697,0.28776988,0.12155855,-0.039212275,0.7502719
attn_1_0_outputs,_,0.24135464,0.32426533,0.5243507,0.9550812,-0.052125704,0.13028227,-0.44203284
attn_1_0_outputs,_,0.065936245,-1.1780518,0.4197957,0.5604305,0.3752797,0.43891472,-0.14860396
attn_1_0_outputs,_,0.112073235,-0.17434609,-0.67556345,0.37080735,-0.48840728,-0.083761245,0.4204977
attn_1_0_outputs,_,-0.8991,1.3071338,0.37607595,0.83608353,-0.04984268,0.22083688,-0.2639129
attn_1_0_outputs,_,0.6621204,1.5375868,0.7562521,0.33050823,-1.221153,0.08340651,-0.42509988
attn_1_0_outputs,_,0.2774654,0.3541262,-0.03901999,0.24056108,-0.771911,-0.50884956,-0.18669932
attn_1_0_outputs,_,0.3055246,0.13719696,-0.12827882,-0.5601517,-0.29153028,0.33923557,0.056968056
attn_1_0_outputs,_,0.34941018,0.6161517,0.598573,0.57078785,-0.24105841,-1.0342882,-0.7088156
attn_1_0_outputs,_,-0.44748875,0.42790478,0.81928647,0.6134947,0.4121394,-0.018924022,-1.0518318
attn_1_0_outputs,_,0.45944232,-2.551937,0.2873463,0.32540515,0.12192496,0.053121377,0.8649307
attn_1_0_outputs,_,0.15254515,0.9108651,-1.4971753,0.69154954,0.2617316,0.06648835,0.1172776
attn_1_1_outputs,0,0.27745652,-0.18428937,-0.10016869,-0.1091257,-0.4569384,0.08780585,0.22524348
attn_1_1_outputs,1,-0.925466,1.2717327,1.0274099,-0.5746915,-0.35824567,-1.3591985,-1.205321
attn_1_1_outputs,10,0.2592049,1.154649,0.08067307,0.11332724,-0.21824773,-0.36798427,-1.7298985
attn_1_1_outputs,11,0.018509656,1.7045677,0.037668757,0.5647992,0.0736285,0.09874697,-2.1697094
attn_1_1_outputs,12,-0.081627,1.70827,-0.16928653,0.22344676,0.15864085,0.00775458,-1.7040869
attn_1_1_outputs,13,0.2679722,0.9785071,0.82802343,0.7051817,0.38638785,-0.04603069,-0.58835965
attn_1_1_outputs,14,-0.44393653,-0.21012229,-0.46101475,0.048935965,-0.92753434,0.009214157,0.93174875
attn_1_1_outputs,15,0.53246176,0.9908774,0.39905956,0.30236158,0.062763095,0.06605517,-1.3505716
attn_1_1_outputs,16,0.7737931,1.096578,0.48516032,0.55268764,0.10551455,0.035563476,-1.3434497
attn_1_1_outputs,17,0.6371645,1.3556918,0.46074137,0.44916496,0.22351256,0.16881809,-0.2377504
attn_1_1_outputs,18,0.74727684,-5.5874443,0.28702196,0.4192725,-0.074589394,-0.18055315,3.38697
attn_1_1_outputs,19,1.2169188,1.2972857,-0.6178862,0.83965397,0.45432767,0.41073394,-0.89171267
attn_1_1_outputs,2,-0.06181126,0.9066574,-0.6441324,-0.21191108,-1.2652054,0.18112984,-0.9761806
attn_1_1_outputs,3,-0.5262699,1.069502,0.16641739,-0.3431028,-0.47904095,-0.8902867,-0.8083023
attn_1_1_outputs,4,0.7217101,0.7137496,0.45756835,-0.042223975,0.09964733,-0.26525575,-0.8465314
attn_1_1_outputs,5,0.6542316,-0.06369953,-0.785813,-0.16213211,-0.007104111,-1.1144466,0.16113712
attn_1_1_outputs,6,-0.23448364,1.5832402,-0.6176523,-0.5340564,-0.39525276,-0.07348511,0.06543772
attn_1_1_outputs,7,0.13083693,0.96818554,0.29901838,0.26124877,-0.044652764,-0.09561202,-1.2511734
attn_1_1_outputs,8,-0.3328361,-0.1034256,-0.054930817,-0.9394099,0.06392843,-0.041202974,0.18368307
attn_1_1_outputs,9,-0.26901087,0.05868548,0.44171962,-0.46995953,0.1559484,-0.15530157,-0.1843746
attn_1_2_outputs,0,1.771899,0.8349354,-2.39258,-1.3317676,0.7866776,0.8622276,-0.9355877
attn_1_2_outputs,1,0.24136466,-0.5894123,2.2126303,0.36163527,-0.39862058,-0.3917957,-1.4853932
attn_1_2_outputs,10,-0.037112974,-0.440028,-0.54825443,0.43660334,-1.3525095,-1.9853917,-0.4421522
attn_1_2_outputs,11,2.0213046,2.1504254,-2.3174472,-0.74547875,0.0017634574,1.1662472,-2.6538408
attn_1_2_outputs,12,0.22700836,1.2491872,0.011844004,0.2253934,1.2579148,0.38750023,-1.3549306
attn_1_2_outputs,13,-0.08135779,0.26948047,2.548602,-0.030433469,-0.13475324,0.14180133,-5.2548504
attn_1_2_outputs,14,0.5752927,-0.877573,0.19528246,-0.0380684,-0.41201308,-0.28976822,0.15015428
attn_1_2_outputs,15,1.3254199,1.1713091,-1.5570158,0.3514024,0.60147125,0.4878638,-0.036005434
attn_1_2_outputs,16,0.046402752,-0.1744506,4.775001,-0.28498435,-0.7437635,-0.50778276,-5.8436017
attn_1_2_outputs,17,-0.094599195,0.3917209,0.21561836,0.07102593,0.93180454,0.22870523,1.3882035
attn_1_2_outputs,18,0.51399916,0.62852585,-2.1646287,0.5386451,0.022580571,0.011486751,2.0176444
attn_1_2_outputs,19,0.8351593,0.30875465,-0.03910808,0.78117836,0.38191703,0.8560117,1.9101946
attn_1_2_outputs,2,-0.5046969,0.14234135,0.14349222,-0.0892073,-0.35053602,-0.44036874,0.4688444
attn_1_2_outputs,3,-0.17014453,-0.07332076,0.100303195,0.28584164,0.03935141,0.36440054,0.23149511
attn_1_2_outputs,4,3.2575388,1.500037,-2.730929,1.1452086,-0.90330523,-2.6742942,-0.5445088
attn_1_2_outputs,5,0.7221034,-0.067419104,-0.021867132,0.20281474,-0.695936,0.10586753,0.005836225
attn_1_2_outputs,6,0.85274285,0.24625525,0.14895709,0.24744843,0.1887316,-1.3275523,0.03128154
attn_1_2_outputs,7,-2.342032,0.5168411,-2.3804975,0.45985356,0.20954563,0.48491946,4.9860334
attn_1_2_outputs,8,-0.053424153,-0.39048347,0.003085163,-0.5881034,-0.34641212,-0.328037,1.04399
attn_1_2_outputs,9,-0.2839464,0.22128545,0.5440425,0.39643747,-0.79403514,-0.109853305,0.8358918
attn_1_3_outputs,0,-0.9729326,-0.081884556,-0.29175162,0.374709,-0.1451901,-0.2992152,0.3263563
attn_1_3_outputs,1,0.34708393,-0.95014966,0.7717277,0.7483236,0.30232665,-0.25567347,0.08882033
attn_1_3_outputs,10,1.882195,0.0667115,-0.58071095,0.83143127,-1.1903231,-0.95035833,0.38780627
attn_1_3_outputs,11,0.42032352,0.733535,-0.3853937,-0.49626237,-0.14231975,-0.47422907,-0.68386805
attn_1_3_outputs,12,1.2566206,0.20432127,0.5358795,-0.26117048,0.24125057,-0.41777083,-1.152846
attn_1_3_outputs,13,0.3861025,-0.0895153,2.269675,1.3030043,-0.5266831,-0.7584935,-2.5493503
attn_1_3_outputs,14,0.08388833,-1.2423788,-0.026999574,0.57464534,-0.58206207,-0.5736247,0.26253307
attn_1_3_outputs,15,1.542241,0.3361455,-0.9390285,0.10345077,-0.72063094,-0.9552502,2.7771018
attn_1_3_outputs,16,0.4496961,-1.2817353,2.2468045,0.9027908,-0.7488489,-1.1074319,-3.914948
attn_1_3_outputs,17,0.9518034,2.142987,0.26840177,-0.12518139,0.34094185,0.62842023,-1.4055116
attn_1_3_outputs,18,0.14168741,-1.1891105,-0.081415474,-0.39973244,-0.18509915,0.08549431,1.8146349
attn_1_3_outputs,19,1.3511976,-0.3522691,-1.9069173,0.21002385,0.2789349,0.05358339,3.937804
attn_1_3_outputs,2,-1.2167965,0.89100397,0.4386233,-0.28288218,0.023366483,-0.3220393,0.8467604
attn_1_3_outputs,3,-0.64926,0.8716809,0.18654583,0.37500516,0.54452145,0.011227718,0.29807848
attn_1_3_outputs,4,-0.109743014,0.04156225,-0.36255848,1.37703,0.72537196,0.8194703,-0.56730485
attn_1_3_outputs,5,0.19353384,-0.32144013,0.59163857,-0.23067102,-0.22675759,-0.067579255,0.98144025
attn_1_3_outputs,6,0.55489916,0.007334144,0.48525423,-0.6475514,0.1613161,-0.1558089,0.21550423
attn_1_3_outputs,7,0.53479993,1.5475419,-0.7921827,0.66363317,-1.257821,-1.7283453,2.6562338
attn_1_3_outputs,8,0.9086129,0.5193274,-0.14354487,-1.174534,-0.25096938,-0.13301973,-0.2949634
attn_1_3_outputs,9,0.652853,-0.5914729,-0.19021732,-0.097522944,-0.51853883,-0.44352582,-0.33323354
attn_2_0_outputs,0,-0.15205492,0.33346364,0.17753701,-0.022195203,-0.11020688,0.66457975,-0.8688889
attn_2_0_outputs,1,0.34595996,-0.59452295,-0.7679551,-0.37289962,0.27957523,1.5484366,-1.7884235
attn_2_0_outputs,10,0.29369524,0.40587732,0.3359245,-0.043251812,0.095769554,0.3797864,-2.415263
attn_2_0_outputs,11,-0.1001305,-0.40625826,0.02400322,-0.20174742,-0.395448,0.06544105,-0.56800324
attn_2_0_outputs,12,0.51766455,0.65119326,0.47080857,0.44231945,0.35865012,0.53834265,-2.6210363
attn_2_0_outputs,13,0.6950089,0.89804435,0.6763066,0.542858,0.5469175,1.0576975,-3.828045
attn_2_0_outputs,14,-0.07478537,0.015114954,-0.44671223,-0.99207103,-0.5447673,-3.8351026,2.5827558
attn_2_0_outputs,15,0.1260667,0.19252081,-0.22024783,-0.13171503,-0.2792327,-3.5778306,3.2306905
attn_2_0_outputs,16,0.46344516,0.55265284,0.72548693,0.46088657,0.21603207,0.7064137,-2.0001523
attn_2_0_outputs,17,0.30482796,0.6006401,0.51227725,-0.075693846,-0.052647468,0.63002706,-0.435583
attn_2_0_outputs,18,-0.070656784,-1.1081401,1.526325,0.17974055,-1.0526882,0.061797004,-0.54331464
attn_2_0_outputs,19,0.38525003,0.31987208,0.39918378,0.31963742,0.16084836,1.00398,-1.656187
attn_2_0_outputs,2,-0.65670276,-0.46787494,0.085976824,-0.7533654,-0.30068278,0.63067096,-0.43429178
attn_2_0_outputs,3,-0.75071174,0.63906425,0.9581851,-0.74701434,0.5292962,1.9786156,-1.4311682
attn_2_0_outputs,4,0.574659,0.8536197,0.6237658,0.31953007,0.29098397,2.4153385,-2.8240929
attn_2_0_outputs,5,0.16342808,0.347029,0.21646045,-0.08204672,0.0049687796,0.031956676,-0.91298604
attn_2_0_outputs,6,-0.64784217,0.32794553,-1.083312,-0.9946788,-0.4484301,0.5722076,-1.8715242
attn_2_0_outputs,7,1.2246234,1.5903106,-1.4382789,1.2283812,0.9655846,-1.6266365,1.0158606
attn_2_0_outputs,8,-0.23965761,-0.034744494,-0.26563826,0.14860605,-0.62520224,0.2763002,0.48129076
attn_2_0_outputs,9,0.45588621,1.0502522,0.2171003,0.1000051,-0.006962639,0.11762329,-0.033028312
attn_2_1_outputs,0,0.11203259,0.25105974,0.3236858,0.5921375,0.29245058,0.121206984,-1.2074391
attn_2_1_outputs,1,0.044277214,0.013023113,-0.0047327704,0.48732802,-0.27247745,-0.14762086,-0.2791125
attn_2_1_outputs,10,0.46800327,-0.3136923,-0.18507005,0.7806039,-0.07464021,0.10319232,-0.970299
attn_2_1_outputs,11,-0.2987559,0.07246789,-0.5432553,-0.093079716,-0.15094973,-0.18159115,0.90804
attn_2_1_outputs,12,0.1341287,0.26035917,0.1700996,1.5372704,0.9555871,-0.7637031,-2.0294902
attn_2_1_outputs,13,0.50496805,0.48965254,0.20209329,1.7163706,0.6177723,0.27208704,-2.1849394
attn_2_1_outputs,14,0.3095141,0.19255,-0.11522951,0.31417078,-0.62046033,-0.33715722,-0.66431975
attn_2_1_outputs,15,0.5328018,0.23421995,-0.21561787,-2.2857552,-0.14241202,-0.44716793,2.170844
attn_2_1_outputs,16,0.24913861,0.16290298,-0.2743992,0.7676012,0.0939313,-0.11216851,-2.0647404
attn_2_1_outputs,17,-0.07981934,0.2113789,-0.13923107,0.72727734,0.011647565,0.5520881,-1.1787322
attn_2_1_outputs,18,0.6762122,-0.6440983,-0.2518124,0.37135044,0.06282243,0.6655395,0.25832438
attn_2_1_outputs,19,0.2496849,0.49785414,-0.21790789,0.5762346,-0.14839217,-0.12940958,-1.1400652
attn_2_1_outputs,2,0.61041707,0.2881588,-0.05512485,0.7517248,1.0414703,-0.51468074,-2.708068
attn_2_1_outputs,3,0.29837966,-0.19589365,-0.4893884,0.17374538,-0.19159214,0.08411817,-0.45231286
attn_2_1_outputs,4,0.62958986,0.5744459,0.72721255,1.8473119,2.0955215,0.9465778,-5.8563995
attn_2_1_outputs,5,0.414169,0.15891092,-0.057303898,0.76565385,1.2505364,-0.399952,-3.0676408
attn_2_1_outputs,6,0.007527079,0.42742637,0.11574634,-0.3046429,-1.6929362,-0.90476733,2.070356
attn_2_1_outputs,7,-0.44066465,-0.4377409,-1.3852528,1.529481,-1.868819,0.9425816,0.9541159
attn_2_1_outputs,8,-0.45749843,0.14001568,-0.5305695,-0.36496213,0.1399177,0.2357309,0.40714172
attn_2_1_outputs,9,0.6401788,0.6168871,0.2495385,0.4560245,0.9685884,0.10313258,-3.0347307
attn_2_2_outputs,0,0.28788316,0.39614516,0.15666449,0.56441003,-0.061894603,0.037879612,-1.2621906
attn_2_2_outputs,1,0.23587662,0.3517149,-0.116158105,0.113100246,-0.19941138,-0.14481568,-0.13131303
attn_2_2_outputs,10,0.36804464,-0.571796,0.1258438,0.5940548,-0.2590932,0.02283092,-0.4832118
attn_2_2_outputs,11,0.36334643,0.030310193,-0.26726446,0.66538215,-0.45633575,0.07690303,0.37143463
attn_2_2_outputs,12,0.4707452,0.3792311,-0.44672054,1.7426754,-0.61712104,-1.1160513,-0.7255112
attn_2_2_outputs,13,0.3425837,0.1221656,-0.3025907,1.8293527,-0.17981927,0.019211667,-1.6134554
attn_2_2_outputs,14,0.39663696,0.25955835,-0.048644114,0.9069641,-0.36542466,-0.3138961,-1.5569339
attn_2_2_outputs,15,0.7810523,0.61567837,0.18450211,-4.3956203,-0.4862159,-0.02988018,3.2597728
attn_2_2_outputs,16,0.613896,0.8188264,0.38638666,0.09462022,0.32991898,0.18125619,-1.1904548
attn_2_2_outputs,17,0.20918627,0.3608807,0.2386222,0.9109711,0.15137263,0.34843946,-0.96283096
attn_2_2_outputs,18,0.56581366,-2.0190916,0.19673946,0.2173613,0.12344966,0.10598528,0.6031566
attn_2_2_outputs,19,0.9638152,0.9780294,0.7560003,-0.3126404,0.17340925,0.46704724,0.18071227
attn_2_2_outputs,2,0.2285499,0.098920375,-0.3151938,0.9223522,-0.34764743,-0.59641284,-1.3767412
attn_2_2_outputs,3,0.5728986,0.21922135,0.2781623,0.5178412,-0.3811273,-0.5444843,-0.41003624
attn_2_2_outputs,4,0.23682784,0.3639876,-0.04394103,2.139567,-0.11148285,0.26695153,-4.62531
attn_2_2_outputs,5,0.24664979,0.5533902,0.21035004,-0.1278258,-0.30965817,-0.28625473,-1.1779495
attn_2_2_outputs,6,0.2529025,0.26188377,0.1331511,0.561104,0.15413031,-1.1103075,-0.17239696
attn_2_2_outputs,7,-1.2122401,0.69004446,-0.16394432,0.13817312,0.082950115,0.23681937,0.52524126
attn_2_2_outputs,8,-0.009316966,0.5299047,-0.4654376,0.20821692,-0.48841345,0.15192209,0.9766604
attn_2_2_outputs,9,0.91204226,0.7331901,0.33319545,0.6925103,0.41750842,-0.119587325,-1.3748511
attn_2_3_outputs,0,-0.21724784,0.38526553,0.13008419,-0.053595416,-0.22134839,-0.39457172,-0.18511009
attn_2_3_outputs,1,0.85690254,-0.8144853,0.45709178,0.18244319,0.028262524,-0.14758375,0.030376852
attn_2_3_outputs,2,0.6477503,0.8147548,-1.0578847,0.39271516,-0.060204547,-0.266579,-0.09236952
attn_2_3_outputs,3,0.4231626,0.3396352,0.118332475,-1.0949637,-0.20810641,-0.5483831,-0.30371237
attn_2_3_outputs,4,0.8037925,0.66142267,0.28579718,0.20721821,-1.8236822,-0.26957506,-0.27559468
attn_2_3_outputs,5,0.6158703,0.6143755,0.21134223,0.3561175,-0.18254595,-1.774577,-0.5841286
attn_2_3_outputs,<pad>,0.061302505,0.26489475,-0.01077686,-0.54090244,-0.1277751,0.13136925,0.62236625
attn_2_3_outputs,<s>,-1.7519052,-0.8694502,1.0566068,-0.39888656,1.4879677,2.6012475,1.888548
attn_2_3_outputs,_,-0.5189672,-0.039782237,-0.9244225,-0.031316366,-0.14134637,0.2814492,0.85481167
attn_2_3_outputs,_,-0.20266686,-0.18871881,0.13773979,0.26164818,0.605469,-0.061546456,-0.039838508
attn_2_3_outputs,_,0.017568149,-1.5533764,0.6039843,-0.0055502066,-0.26130417,-0.11572367,0.12898907
attn_2_3_outputs,_,0.45651168,0.19080682,-1.6213088,0.14420961,0.4227706,0.004778546,-0.20076814
attn_2_3_outputs,_,-0.82496804,0.53185207,0.3289439,-0.29755646,0.08226261,0.11554154,-0.19889152
attn_2_3_outputs,_,0.3707654,0.36088252,0.3696819,-0.20791984,-0.2455625,0.66657585,-1.1619045
attn_2_3_outputs,_,0.5154286,-0.17292447,0.64924455,-0.31866238,0.5669485,-0.5392106,0.25460798
attn_2_3_outputs,_,0.627486,-0.12211682,0.54052144,0.55900085,-0.15842837,-0.07562259,-1.7626243
attn_2_3_outputs,_,1.4939699,-0.8838571,-0.86849123,1.6999274,-1.3850197,0.6179743,-0.2934164
attn_2_3_outputs,_,2.1151645,1.8489125,-0.7372088,-0.6403938,-1.5051775,-1.6293222,0.4180794
attn_2_3_outputs,_,1.5262759,0.10432651,-1.3041911,1.4322531,-1.8171911,-0.8050477,-1.0233268
attn_2_3_outputs,_,1.9401101,2.152674,-4.368247,1.652791,-0.9559014,-1.5075724,0.8279601
