feature,value,0,1,2,3,4
attn_0_0_outputs,_,-0.4291814,-0.5817668,-0.17211616,0.21589755,-0.23892528
attn_0_0_outputs,_,-0.30869684,-0.20405787,0.2069545,0.8495389,0.51358914
attn_0_0_outputs,_,-0.42950907,-0.4198009,-0.25992858,0.043837614,0.6062342
attn_0_0_outputs,_,0.29127714,-0.20954996,0.5720463,-0.009247747,-0.5908936
attn_0_0_outputs,_,0.36007905,-0.2578766,0.5762541,0.4817044,-0.10930094
attn_0_0_outputs,_,-0.82158506,-0.6640357,0.060269613,0.05401415,0.26945332
attn_0_0_outputs,_,0.06815067,0.47320756,-0.09568075,0.35584888,0.05437076
attn_0_0_outputs,_,-0.23463918,-0.21601775,-0.018148294,0.29826424,-0.29965717
attn_0_0_outputs,_,-0.9749256,-0.43019438,0.27400583,0.6192139,-0.1811877
attn_0_0_outputs,_,-0.5151382,-0.79277664,0.64234865,0.7048761,-0.53131026
attn_0_0_outputs,_,-0.0568571,-0.5503551,0.54215676,0.13331838,0.39254147
attn_0_0_outputs,_,-0.19254656,-0.31674296,0.4082054,0.63194597,0.18872112
attn_0_0_outputs,_,-0.3792613,-0.1310478,0.49820447,0.47717664,-0.54271615
attn_0_0_outputs,_,-0.6069117,0.30235112,0.10422003,0.20374666,-0.04842264
attn_0_1_outputs,0,0.5017305,-0.7093183,-0.024045466,0.20699124,-0.5697706
attn_0_1_outputs,1,0.97800404,3.5062616,-0.28470248,-1.8815238,-4.183133
attn_0_1_outputs,2,-0.9487651,-0.041513495,3.0684233,-0.031057103,-3.2479815
attn_0_1_outputs,3,-1.8390125,-1.2357966,-0.23395409,2.6701517,-0.61828804
attn_0_1_outputs,4,-4.2246833,-3.5329385,-1.8878574,1.4761679,4.7119474
attn_0_1_outputs,</s>,-3.5957992,-2.945713,-1.466945,0.96266437,6.6657844
attn_0_1_outputs,<pad>,-0.28230074,0.36929667,-0.17818515,0.32499862,-0.01822284
attn_0_1_outputs,<s>,-0.89199686,-0.05485438,-0.5274096,0.24445377,0.8585182
attn_0_1_outputs,_,-0.29908285,-0.4987294,-0.5674265,0.6309766,-0.68588275
attn_0_1_outputs,_,0.43517378,-0.047645673,-0.5064064,0.58492106,0.64650786
attn_0_1_outputs,_,-0.55760425,-0.52913374,-0.04509752,0.3742105,0.47601712
attn_0_1_outputs,_,0.6131202,-0.13223417,0.5395915,0.6823869,-0.551401
attn_0_1_outputs,_,-0.39923558,-0.13260034,0.2761668,1.4958748,-1.212375
attn_0_1_outputs,_,-0.2909877,0.7302427,-0.32243076,0.7566212,-0.83412355
attn_0_1_outputs,_,0.1026472,-0.35477024,0.054642674,0.25299028,-0.122111395
attn_0_1_outputs,_,-0.5007122,0.27326778,-0.16743784,1.0755913,-0.4826705
attn_0_1_outputs,_,0.7550139,0.13505097,0.3034715,0.23647848,0.81481916
attn_0_1_outputs,_,0.19879442,-0.09943994,-0.07412855,0.22616956,0.36340982
attn_0_1_outputs,_,0.091044195,-0.16842453,0.105514295,0.09870218,0.58159876
attn_0_1_outputs,_,-0.3111232,-0.145274,-0.366773,0.59563315,-0.36883304
attn_0_1_outputs,_,-0.6694385,-0.09801995,0.76506215,-0.4997436,-0.34020388
attn_0_1_outputs,_,-0.9224733,-0.456704,-0.111390986,0.6285641,-0.48490047
attn_0_1_outputs,_,-0.90134835,0.24590652,0.3893913,-0.30537266,0.4406985
attn_0_1_outputs,_,0.4338661,-1.0713259,0.115491755,1.1599565,0.29713154
attn_0_1_outputs,_,-0.5738252,-0.14244027,0.35678813,1.1810441,-0.61081505
attn_0_1_outputs,_,-0.38055006,-0.15282017,0.26800746,0.109502725,-0.31826106
attn_0_1_outputs,_,0.30429474,0.16087468,-0.41937885,-0.41728893,1.0127822
attn_0_1_outputs,_,-0.08652353,-0.34889153,-0.25158957,0.32213348,0.35236415
attn_0_1_outputs,_,-0.43997803,0.88387465,0.100118905,0.09076127,0.059460387
attn_0_1_outputs,_,-0.40881702,0.30440053,-0.08715303,0.30961725,0.16809604
attn_0_1_outputs,_,-0.77336437,0.899712,-0.3501557,-0.11228578,-0.062256273
attn_0_1_outputs,_,-0.71642685,0.65458983,-0.63512594,-0.118529156,0.07640813
attn_0_1_outputs,_,0.2568365,0.37651646,0.043104377,-0.3343836,-0.73706615
attn_0_1_outputs,_,-0.27543285,-0.5611787,-0.30255327,0.38833296,-0.23804228
attn_0_1_outputs,_,-0.3363557,0.29466802,1.0295625,-0.4244143,0.04538275
attn_0_1_outputs,_,-0.13524096,0.106611356,-0.6449698,0.17751305,0.8012315
attn_0_1_outputs,_,-0.37556693,0.09473477,-0.5554452,0.29001376,-0.22829309
attn_0_1_outputs,_,0.27261242,-0.03666017,-0.29356128,1.2735072,0.23318358
attn_0_1_outputs,_,-0.5567452,-1.1196574,0.021187091,-0.8443717,-0.09204355
attn_0_1_outputs,_,-0.6158892,-0.4667913,0.018733723,-0.37863958,0.48292196
attn_0_1_outputs,_,-0.18539377,0.56484324,-0.39667487,-0.072958484,0.061973013
attn_0_1_outputs,_,-0.15683217,-0.27002347,-0.40856558,0.44362313,0.097395115
attn_0_1_outputs,_,0.4193959,0.062449142,0.7470062,-0.04245539,-1.1030289
attn_0_1_outputs,_,-0.20441625,-0.2055972,-0.048538562,-1.0066271,-0.3896563
attn_0_1_outputs,_,-0.34819824,0.13064805,-0.029612303,0.5944865,0.3787155
attn_0_1_outputs,_,-0.9281478,-0.5406851,0.51664525,1.4116547,-0.32020608
attn_0_1_outputs,_,0.37347034,-0.6411249,0.21581432,0.6341778,-0.22566453
attn_0_1_outputs,_,0.41356933,0.28304973,0.24843626,0.08772566,0.48186648
attn_0_1_outputs,_,-0.21006958,-0.53361654,0.16100207,-0.68126196,-0.603215
attn_0_1_outputs,_,-0.011421664,0.9755292,0.36599228,0.66034305,0.393728
attn_0_2_outputs,0,0.27162856,-0.19340767,-0.53756416,0.26801944,-0.64007294
attn_0_2_outputs,1,0.41824448,1.5565166,0.37347323,-0.08817606,-2.639627
attn_0_2_outputs,2,-0.5868662,0.6984866,1.4736838,-0.26338354,-3.0253975
attn_0_2_outputs,3,-1.6212792,-0.65935785,0.007276276,1.6488271,-0.7224451
attn_0_2_outputs,4,-3.540061,-1.9080322,-0.39219302,1.5435784,3.3606372
attn_0_2_outputs,</s>,-4.3273344,-3.3375413,-1.8868257,1.4353693,7.9841695
attn_0_2_outputs,<pad>,-0.04430013,0.3873551,0.025355013,-0.10400376,0.30368125
attn_0_2_outputs,<s>,-0.8968399,-0.57483965,-0.06739494,0.06454089,0.77452946
attn_0_2_outputs,_,-0.5204895,-0.20522888,-0.08257335,-0.19246864,0.28888768
attn_0_2_outputs,_,-0.17765854,-0.22166996,-0.3295143,-0.13858262,0.29409233
attn_0_2_outputs,_,0.024883164,0.16974644,0.81864357,0.20087308,0.42474544
attn_0_2_outputs,_,0.069416285,-0.14800902,0.07683359,0.5127743,0.34193283
attn_0_2_outputs,_,-0.3165681,-0.09796498,0.21722035,0.34291047,-0.8200209
attn_0_2_outputs,_,-0.07517777,0.048878662,-0.6025375,-0.024260715,-0.1426709
attn_0_2_outputs,_,0.25205424,-0.777996,-0.024420228,0.10844155,-0.86280096
attn_0_2_outputs,_,-0.79119563,0.02482311,1.132539,0.4837468,0.06286105
attn_0_2_outputs,_,0.19594055,0.4666165,-0.13650301,0.47779158,1.0492482
attn_0_2_outputs,_,-0.0072555314,-0.033271678,0.15957764,0.5519318,-0.9873363
attn_0_2_outputs,_,-0.6886938,0.2705114,-0.11908013,-0.03695118,-0.3524339
attn_0_2_outputs,_,-0.16193841,-0.30650178,-0.63141835,0.8779026,-0.4523701
attn_0_2_outputs,_,-0.030631097,0.46244878,0.729859,0.33135545,-0.09204599
attn_0_2_outputs,_,-0.2417737,-0.73118734,0.8115387,-0.31258768,0.23710038
attn_0_2_outputs,_,-0.66641533,0.66269827,0.3422213,0.31595495,-0.22964345
attn_0_2_outputs,_,-0.76035,-0.7802159,-0.121257916,0.3475848,-0.40231982
attn_0_2_outputs,_,-0.06193856,-0.3349771,0.49743286,0.9397757,-1.2050915
attn_0_2_outputs,_,-0.41586742,-0.43368965,0.1517599,0.5348138,-0.12678848
attn_0_2_outputs,_,-0.5873674,-0.34629017,-0.0025718145,0.774956,0.42027584
attn_0_2_outputs,_,-0.43848118,0.6674623,0.82026094,0.34383523,-0.59503096
attn_0_2_outputs,_,0.2394901,0.34549308,0.6740789,-0.22339097,-0.13014895
attn_0_2_outputs,_,0.28789955,-0.39710686,-0.21810415,0.5985737,0.28465757
attn_0_2_outputs,_,-0.19720271,0.05792461,-0.12594654,-0.17775732,-0.17853302
attn_0_2_outputs,_,0.48386887,-0.120076045,0.12942584,0.421201,0.6106677
attn_0_2_outputs,_,-1.2443017,-0.42695788,-0.03226247,0.1433838,0.31981435
attn_0_2_outputs,_,0.81047034,-0.24196267,-0.5326583,0.45190912,0.038011767
attn_0_2_outputs,_,0.38104427,-0.40058815,-0.016356418,0.32459497,0.59518856
attn_0_2_outputs,_,-0.51831204,-0.020430552,-0.028141243,-0.02287697,0.21353222
attn_0_2_outputs,_,0.3460924,0.035112407,0.32996225,0.82591915,0.008689003
attn_0_2_outputs,_,-1.6725533,0.25896388,0.14221604,0.7505392,-0.05429191
attn_0_2_outputs,_,-0.16598484,-0.55817074,-0.64548075,-0.45603523,0.53322196
attn_0_2_outputs,_,-0.42176357,-0.33050796,-0.10536457,0.85752654,-0.3922579
attn_0_2_outputs,_,-0.22261453,0.54153126,0.99528515,0.29953146,-0.4460419
attn_0_2_outputs,_,0.27195644,-0.12456625,-0.29450116,0.031603668,-0.28149763
attn_0_2_outputs,_,0.013752756,-1.0849694,0.032485373,-0.060043745,-0.73483557
attn_0_2_outputs,_,-0.44008765,0.12376195,0.26056463,0.20813495,-0.4218489
attn_0_2_outputs,_,0.16769347,0.5981578,0.08225936,0.6931019,-0.72105795
attn_0_2_outputs,_,-0.8377101,0.08400317,0.53987116,0.6838284,-0.8243731
attn_0_2_outputs,_,-0.36166772,-0.30377764,-0.06405642,0.95636326,-0.4222956
attn_0_2_outputs,_,-0.41807058,0.1496385,0.3318623,-0.19471507,0.2777677
attn_0_2_outputs,_,0.0017340401,-0.84862125,-0.21495894,1.3519137,0.0051102415
attn_0_2_outputs,_,-0.6359755,0.28758794,0.034263797,0.08223195,-0.21342668
attn_0_3_outputs,0,1.8123686,-0.34817111,0.05857599,-0.5967308,-1.6678156
attn_0_3_outputs,1,1.7481325,4.0361943,-0.70363754,-3.0974462,-5.567781
attn_0_3_outputs,2,-0.41140088,0.77644354,3.600906,-1.4105371,-5.4211035
attn_0_3_outputs,3,-2.002325,-0.7159688,0.12628493,2.1577682,-2.5998347
attn_0_3_outputs,4,-4.380246,-3.6641717,-2.209634,1.467316,5.663261
attn_0_3_outputs,</s>,-5.4551024,-4.898043,-1.8025471,2.8766685,8.321958
attn_0_3_outputs,<pad>,-0.064341985,-0.30095384,0.04432714,-0.16968396,0.11149374
attn_0_3_outputs,<s>,-3.8876631,-2.9046803,-0.7598741,3.3784263,4.502478
attn_0_3_outputs,_,-0.39920267,0.53733665,0.075837456,0.62252617,0.4875934
attn_0_3_outputs,_,0.13062751,0.23129587,0.5069153,0.20382968,0.26733646
attn_0_3_outputs,_,0.34818318,-0.02782289,-1.1735508,0.65103817,-0.07322243
attn_0_3_outputs,_,-0.5730868,0.41484144,0.16235138,-0.22634439,0.26948875
attn_0_3_outputs,_,-0.1689323,0.5362785,0.47853222,0.8395258,-0.43564665
attn_0_3_outputs,_,-0.114262365,-0.082726374,0.8340624,0.921881,-0.2147244
attn_0_3_outputs,_,0.08701816,-0.025077846,-0.07463743,0.5845365,-0.13992697
attn_0_3_outputs,_,-0.3142752,0.5579354,-0.27250957,-0.055821486,-0.42099768
attn_0_3_outputs,_,0.22753642,-0.2932941,0.23994368,0.046149176,0.06017383
attn_0_3_outputs,_,-0.61916727,-0.07802966,0.23168951,0.23648073,-0.7631273
attn_0_3_outputs,_,0.92840594,0.11904684,0.43551287,0.0018364313,0.29956245
attn_0_3_outputs,_,0.19685452,0.8417378,0.8856931,0.66944826,0.15985598
attn_0_3_outputs,_,0.6690405,0.43272674,0.22177713,0.042740136,-0.6677744
attn_0_3_outputs,_,-0.13862777,-0.1647112,-0.42633966,0.14081001,0.43726626
attn_0_3_outputs,_,0.21205185,0.49031758,-0.23987316,0.7936923,0.5997371
attn_0_3_outputs,_,-0.19329609,-0.28349212,0.054741133,0.44004905,0.03177605
attn_0_3_outputs,_,-0.20861693,0.019697532,0.5239802,0.2027098,-0.26382902
attn_0_3_outputs,_,0.388993,-0.29557535,-0.11953301,-0.43884632,-0.119554535
attn_0_3_outputs,_,-0.17636324,-0.078142665,0.034902953,0.14963003,-0.0565392
attn_0_3_outputs,_,-1.0131205,0.7751277,-0.7622665,-0.7079576,0.16389291
attn_0_3_outputs,_,0.106845915,0.55378467,-0.12301481,-0.33773336,0.044277944
attn_0_3_outputs,_,-0.3960905,0.28006035,0.48810586,0.20737901,0.7301492
attn_0_3_outputs,_,-0.29136863,-0.5446919,-0.030663814,0.65831995,0.19553092
attn_0_3_outputs,_,-0.5459907,0.005632489,-0.37456006,-0.10010375,0.5118875
attn_0_3_outputs,_,-0.5565397,-0.10082444,-0.06969858,-0.2458833,-0.27025175
attn_0_3_outputs,_,-1.1772823,-0.15666293,0.14745428,-0.45605463,0.18592079
attn_0_3_outputs,_,-0.78356785,-0.39520895,-0.19884093,0.09099205,-0.20991865
attn_0_3_outputs,_,0.36342075,0.7581001,0.22214662,-0.40979066,0.67648524
attn_0_3_outputs,_,0.39885336,-0.11099836,-0.90814877,0.029456913,0.85736084
attn_0_3_outputs,_,-1.1086237,-0.2382951,-0.13875769,0.13561873,-0.10557463
attn_0_3_outputs,_,0.16063946,0.59286803,-0.10226435,-0.12881695,0.64675766
attn_0_3_outputs,_,-0.117956154,-0.30922726,0.060367145,-0.04906964,-0.4156081
attn_0_3_outputs,_,-0.0051864055,0.13536727,0.11641409,0.4200475,0.12297882
attn_0_3_outputs,_,0.2591606,-0.10705571,-0.0016811505,0.1534646,0.48004177
attn_0_3_outputs,_,0.39982298,0.32040432,0.29308116,0.37609857,-0.76877815
attn_0_3_outputs,_,0.33358577,-0.5596333,0.14126204,-0.038143132,-0.72455704
attn_0_3_outputs,_,-0.19723423,-0.44140974,0.362581,0.66922534,0.0439953
attn_0_3_outputs,_,-0.6490063,-0.10565601,0.07955294,0.13214281,0.5694961
attn_0_3_outputs,_,-0.30671945,-0.5684488,0.37360287,0.37851378,-0.2950133
attn_0_3_outputs,_,-0.16963969,0.051045034,0.40057385,0.7492908,0.38204646
attn_0_3_outputs,_,-0.25715715,-0.5438769,-0.17158718,0.09911695,-0.30536628
attn_0_3_outputs,_,0.5267878,0.764378,-0.21270531,0.29840687,0.0163272
attn_1_0_outputs,0,-0.029787308,-0.25146112,-0.24096763,0.416063,0.5834793
attn_1_0_outputs,1,0.37372297,1.8253949,0.14246622,-0.46161202,-0.9898338
attn_1_0_outputs,2,-1.4355315,-0.5190678,1.3503561,0.75033563,0.5852467
attn_1_0_outputs,3,-1.1357582,-0.0905159,-0.05439222,0.9713064,0.09595559
attn_1_0_outputs,4,-2.4160213,-1.6175303,-0.81435424,1.2376521,2.5626192
attn_1_0_outputs,</s>,-2.6082487,-1.1268523,0.076943554,1.981505,2.334514
attn_1_0_outputs,<pad>,0.94266653,-0.43374848,-0.5138492,0.34056756,0.60956126
attn_1_0_outputs,<s>,-2.7789607,-2.822612,-0.9112188,1.5681473,3.9028313
attn_1_0_outputs,_,0.5784055,0.19867092,-0.4234869,-0.09075913,0.12925708
attn_1_0_outputs,_,0.2111142,-0.68530923,0.0020973359,-0.17679265,-0.47185123
attn_1_0_outputs,_,0.049006768,0.06332434,-0.12669505,0.43330032,0.14222492
attn_1_0_outputs,_,-0.13566205,0.35740927,-0.1713991,-0.119159766,-0.30090383
attn_1_0_outputs,_,0.40394416,-0.32497942,-0.31597212,0.7176636,-0.7583838
attn_1_0_outputs,_,-0.14654872,0.56272084,-0.018355649,-0.8367585,0.6903313
attn_1_0_outputs,_,0.10885385,-0.24068241,-0.08392538,-0.1053242,0.9262852
attn_1_0_outputs,_,-0.47172415,0.025053212,0.92956406,0.4111189,-0.5164069
attn_1_0_outputs,_,-0.2877217,1.0810324,-0.18814898,0.3777545,-0.027649136
attn_1_0_outputs,_,-0.00092675065,-0.1541693,-0.082454465,0.18771629,-0.087199725
attn_1_0_outputs,_,-0.57526666,-0.07673012,-0.0062257126,-0.5188198,0.11682068
attn_1_0_outputs,_,-0.92371315,-0.53083664,1.2804341,1.393351,-0.8455433
attn_1_0_outputs,_,0.055908363,0.92794305,0.14775205,0.27645624,0.30095133
attn_1_0_outputs,_,0.35552716,0.30695653,0.45783964,0.08395578,0.4808342
attn_1_0_outputs,_,0.51593983,-0.28801548,0.53161794,-0.051809367,0.20134681
attn_1_0_outputs,_,0.6136366,-0.039838094,-1.0387546,0.89866704,-0.09002038
attn_1_0_outputs,_,-0.29953796,-0.0015622592,-0.3374641,-0.2741261,0.3690703
attn_1_0_outputs,_,-0.4535779,-0.9336972,-0.50429684,-0.23912978,-0.69230026
attn_1_0_outputs,_,-0.35532176,-0.84624624,-0.53558207,-0.07666882,0.32348853
attn_1_0_outputs,_,-0.16112527,-0.40753168,0.6062505,0.48165515,-0.9464279
attn_1_0_outputs,_,-0.02891135,0.018766094,-0.92330444,0.21392806,0.3197006
attn_1_0_outputs,_,0.34480137,-0.5163753,-0.6430278,-0.51684856,-0.49708745
attn_1_0_outputs,_,0.4486589,0.14800571,-0.09543018,0.06731296,-0.1380987
attn_1_0_outputs,_,-0.5217865,0.12708022,-0.06673769,0.032893483,0.47729334
attn_1_0_outputs,_,-1.2550142,0.09649008,-0.35582027,0.1762815,1.4242127
attn_1_0_outputs,_,0.72641367,0.49804938,-0.3657898,0.69391036,-0.047925264
attn_1_0_outputs,_,-0.4795182,0.2085837,-0.69852674,0.3472887,0.14018047
attn_1_0_outputs,_,-0.0288554,-0.063499056,0.08242841,0.19924036,0.016685022
attn_1_0_outputs,_,-1.2776797,0.279166,0.62368894,-0.68398905,0.61742073
attn_1_0_outputs,_,1.1109216,0.64398915,0.090737216,0.55545557,0.07781769
attn_1_0_outputs,_,-0.4125444,-0.9359912,-1.027591,1.571213,1.3900126
attn_1_0_outputs,_,0.0042714546,-0.55062824,0.26761734,0.06834925,0.44778833
attn_1_0_outputs,_,-0.48174572,-0.21241273,-0.09945554,-0.0076289177,0.2822656
attn_1_0_outputs,_,0.1291946,0.19719765,0.07883743,0.03364163,0.6860154
attn_1_0_outputs,_,0.72202754,-0.33519217,0.40252867,0.20449449,0.74064773
attn_1_0_outputs,_,0.33686247,0.12726888,-0.14741889,-0.14246584,0.16308518
attn_1_0_outputs,_,0.036347803,0.23573022,-0.44070697,0.6870159,0.38189378
attn_1_0_outputs,_,0.6377859,0.19399832,-1.3804011,0.17292623,0.2265768
attn_1_0_outputs,_,-0.7124944,0.01311336,-1.0234423,0.49391308,0.45432827
attn_1_0_outputs,_,-0.545352,-0.53659767,0.22713368,0.038567916,-0.5340174
attn_1_0_outputs,_,-0.15758818,-0.74850243,0.011324652,-0.5502454,0.7028959
attn_1_0_outputs,_,0.2039688,0.14850964,-0.06695712,0.17533395,-0.08099519
attn_1_1_outputs,0,1.3878603,0.35151315,0.11810129,0.17403321,-0.7729708
attn_1_1_outputs,1,0.5622462,3.338628,-0.6796776,-1.286845,-3.3029788
attn_1_1_outputs,2,-1.6427258,-0.6211135,2.9869676,-0.27660418,-2.2981122
attn_1_1_outputs,3,-2.2695704,-1.1114093,0.3814516,2.5113308,-0.5451802
attn_1_1_outputs,4,-4.8766522,-3.015976,-1.3156822,1.6200141,4.3680496
attn_1_1_outputs,</s>,-2.4009707,-2.481324,-1.0862144,1.5116377,4.4374957
attn_1_1_outputs,<pad>,-0.5985845,0.03632504,-0.5709866,1.1234161,-0.01857933
attn_1_1_outputs,<s>,-2.9593685,-3.1592746,-0.91319853,1.9224389,3.9671445
attn_1_1_outputs,_,0.16812807,0.082211725,-0.4059099,0.124188304,-0.10339827
attn_1_1_outputs,_,0.5640077,0.47533128,0.23303984,-0.3860814,-0.12745538
attn_1_1_outputs,_,0.016102776,0.051737353,0.09708142,-0.044467423,-0.87723815
attn_1_1_outputs,_,0.3266213,-0.5994766,0.03844148,0.30557567,-0.4841681
attn_1_1_outputs,_,-0.33328137,1.0378221,-0.107693925,-0.08212063,0.9580558
attn_1_1_outputs,_,-0.4439704,-0.559172,-0.21330103,-0.052918207,0.7897629
attn_1_1_outputs,_,0.22336471,0.021191245,0.054586027,0.012457635,0.21929336
attn_1_1_outputs,_,-0.5334668,-0.15094627,1.3442816,0.7176872,-0.23417923
attn_1_1_outputs,_,0.3911137,0.26671496,-0.27536008,-0.33282375,0.49784008
attn_1_1_outputs,_,0.2651224,-0.02961647,-0.18291917,0.45188427,0.20852193
attn_1_1_outputs,_,0.6284388,0.19791484,-0.1687255,0.7158182,0.042731542
attn_1_1_outputs,_,-0.97376496,-0.8163206,0.19428258,0.9945561,0.031002315
attn_1_1_outputs,_,0.13507983,0.107384734,0.6933466,-0.30703044,-0.0679552
attn_1_1_outputs,_,-0.5371587,-0.12792304,0.3828465,-0.7279884,0.29825217
attn_1_1_outputs,_,-0.48843992,-0.03642405,-0.20798357,0.25100157,0.4497723
attn_1_1_outputs,_,-0.31108153,-0.47932556,0.643038,0.8489862,-0.06632395
attn_1_1_outputs,_,-0.3648017,-0.39355746,-0.62892044,0.48408514,0.044770185
attn_1_1_outputs,_,-0.01968202,0.4410272,-0.8035385,-0.28750277,-0.0064189504
attn_1_1_outputs,_,0.09878726,0.17933343,-0.5612493,0.22228213,0.23563178
attn_1_1_outputs,_,1.0357628,0.050051466,0.29515386,0.0071865204,-0.57779044
attn_1_1_outputs,_,0.102947146,-0.22410296,-0.5697074,0.38136044,0.13198291
attn_1_1_outputs,_,0.19573379,-0.15952855,-0.014427391,0.035444368,-0.27171457
attn_1_1_outputs,_,0.024146082,-0.21216571,0.51523113,-0.34560528,-0.05840183
attn_1_1_outputs,_,-0.15294579,0.32644066,-0.2912522,0.2058293,-0.09926253
attn_1_1_outputs,_,0.26269856,0.054401815,-0.251792,0.17232633,0.38131618
attn_1_1_outputs,_,0.5899681,-0.80896735,-0.047891755,-0.5259719,-0.3627457
attn_1_1_outputs,_,0.7960833,0.25546315,-0.2226436,0.29201487,0.12981404
attn_1_1_outputs,_,0.2186614,0.42788014,0.0017517505,0.75212103,-0.091735445
attn_1_1_outputs,_,-0.22999628,0.5032617,-0.27849606,0.4305133,0.00011026172
attn_1_1_outputs,_,-0.7357427,0.66452336,-0.017425235,-0.35223427,0.48285678
attn_1_1_outputs,_,-0.017342405,-0.6832917,-0.07376244,-0.13019648,0.3188213
attn_1_1_outputs,_,0.22470212,0.3774395,0.4358963,-0.17426245,-0.27352753
attn_1_1_outputs,_,-0.46069035,-0.34243777,-0.50260955,0.10534198,-0.19568674
attn_1_1_outputs,_,0.2023161,-0.034234975,0.5203339,0.32736656,0.17822672
attn_1_1_outputs,_,-0.11455056,-0.076835185,-0.24213877,-0.13747895,0.0012495066
attn_1_1_outputs,_,1.033418,0.64686346,-0.75265604,0.68191105,0.47266594
attn_1_1_outputs,_,0.3476723,0.17074256,0.78931963,-0.42220145,0.15561946
attn_1_1_outputs,_,0.069352634,1.0689665,-0.1358303,-0.23863664,0.028134696
attn_1_1_outputs,_,0.046968468,0.27909246,0.38259414,0.07217237,-0.15453582
attn_1_1_outputs,_,0.4611024,0.5322954,-0.7758881,0.43018964,0.0015626326
attn_1_1_outputs,_,-0.82104707,0.7742693,0.45717806,-0.3066406,0.9992395
attn_1_1_outputs,_,0.5431869,-0.44400674,-0.70596075,0.029287508,0.3068649
attn_1_2_outputs,0,-0.53450215,-0.15383457,-0.19610295,1.1241484,1.497958
attn_1_2_outputs,1,0.68567556,1.5747991,-0.43819943,-0.8236127,-2.0293088
attn_1_2_outputs,2,0.1069346,1.1331711,2.8909671,-0.87707084,-3.2293642
attn_1_2_outputs,3,-1.6147239,-1.5728245,0.21923089,2.4190161,0.5277683
attn_1_2_outputs,4,-3.6827881,-2.4055638,-0.8996379,1.2163339,3.4312937
attn_1_2_outputs,</s>,-2.6825392,-2.6659636,-1.102707,1.6747825,4.099426
attn_1_2_outputs,<pad>,0.11003898,0.9061656,0.49621058,0.37945312,1.1569858
