feature,value,0,1,2,3,4
attn_0_3_outputs,<s>,-3.1177456,-1.1447928,0.25844264,1.4341424,2.095029
attn_0_3_outputs,_,0.10677504,-0.57857835,-0.052150976,0.9371456,-0.2516853
attn_0_3_outputs,_,0.4266949,0.2522953,-0.30386737,-0.4947427,-0.021167388
attn_0_3_outputs,_,0.8685753,-0.23982202,-0.5099957,0.14314686,-0.66690814
attn_0_3_outputs,_,0.44677943,-0.09022238,-0.01653197,0.10071179,-0.16701822
attn_0_3_outputs,_,0.4638798,-0.47521475,-1.1596572,-0.19834988,-0.6643885
attn_0_3_outputs,_,0.7487919,0.36026964,-0.21164896,-0.26689094,-0.17488907
attn_0_3_outputs,_,0.16169685,0.29750207,-0.3403829,0.44852042,-0.78834057
attn_0_3_outputs,_,0.23547968,0.45411977,0.0376331,0.025728635,-0.41752586
attn_0_3_outputs,_,0.46021906,0.009753333,-0.02187125,0.03669301,-0.18335518
attn_0_3_outputs,_,0.7943971,0.6186115,-0.05629582,-0.32062688,-1.499074
attn_0_3_outputs,_,0.881065,0.07099139,-0.73829913,-0.062012583,0.057468772
attn_0_3_outputs,_,0.21836472,0.36055875,0.6026598,0.23848042,-0.14400539
attn_0_3_outputs,_,0.686168,-0.7988704,-0.14415571,0.08723317,-0.74241936
attn_0_3_outputs,_,0.16690195,-0.5513379,0.092358,-0.32696277,-1.1493651
attn_0_3_outputs,_,0.3409448,0.7692665,0.27355203,0.16069275,-0.56156224
attn_0_3_outputs,_,0.09561428,-0.5562843,0.271877,0.081778444,-0.49667892
attn_0_3_outputs,_,0.15742125,-0.37696436,0.18560547,0.29705298,-1.7706355
attn_0_3_outputs,_,0.526165,-0.24577916,0.37605947,0.51182324,-1.4160286
attn_0_3_outputs,_,-0.22989027,0.3367612,0.7763619,0.21392225,-0.8372079
attn_0_3_outputs,_,-0.2474758,-0.8177831,0.5428056,0.58593214,-0.97231907
attn_0_3_outputs,_,0.018884497,-0.35958093,0.52149504,0.6193688,-1.3690683
attn_0_3_outputs,_,-1.167975,-0.58818173,0.936033,1.5070685,-1.3432052
attn_0_3_outputs,_,0.13749999,0.22919132,0.66140234,0.146299,-0.7395751
attn_0_3_outputs,_,-0.52608716,0.04658927,-0.29601622,1.3881934,-0.30050173
attn_1_0_outputs,0,-2.2313414,-1.0220716,0.40673682,1.2905988,1.1008146
attn_1_0_outputs,1,-2.9392393,-1.1489639,0.29304627,1.1451834,0.9450874
attn_1_0_outputs,2,-2.5751321,-1.0320591,0.8900145,0.99801457,0.5248044
attn_1_0_outputs,3,-2.8240683,-1.361608,0.36843804,1.5291282,0.9298904
attn_1_0_outputs,4,-3.4226882,-1.6374567,0.1609701,1.2244338,1.6316924
attn_1_0_outputs,</s>,-2.4873185,-1.1231484,0.86896515,1.6664964,1.3577713
attn_1_0_outputs,<pad>,-0.31683916,-0.23407558,0.42142007,0.46898744,1.5356933
attn_1_0_outputs,<s>,-2.4217453,-1.1989506,0.76126975,1.6433764,1.4488965
attn_1_0_outputs,_,-0.5689561,-0.26952216,-0.0288864,-0.33932537,-0.7958714
attn_1_0_outputs,_,0.19198856,0.18268138,-0.39790842,0.2355631,-0.60992026
attn_1_0_outputs,_,-0.9897166,-0.011125232,0.37491664,-0.44411695,0.41718334
attn_1_0_outputs,_,0.61148185,-0.027850686,-0.19808239,-0.006876128,0.033859715
attn_1_0_outputs,_,0.91701823,-0.013002089,0.16270068,0.17448683,0.19086792
attn_1_0_outputs,_,-0.36653712,-0.79661673,0.57914597,0.24067491,-0.3920038
attn_1_0_outputs,_,-0.95995086,-0.21244378,-0.7785812,0.58914095,1.1947912
attn_1_0_outputs,_,0.36658606,0.9643103,0.5014104,-0.46569064,-0.23841533
attn_1_0_outputs,_,0.9798168,-0.11406129,0.2736918,-0.030919302,-0.29230696
attn_1_0_outputs,_,-0.82634896,-0.538398,-0.2963114,-0.25143296,-0.42144528
attn_1_0_outputs,_,0.50498635,0.13986823,-0.44302243,-0.66643,0.16676989
attn_1_0_outputs,_,0.09202049,0.2603672,-0.12050427,0.10905579,0.26344195
attn_1_0_outputs,_,0.69377935,1.1468551,0.060689237,0.054069053,-0.59946275
attn_1_0_outputs,_,0.20518902,-0.14873281,-1.0337958,0.17241246,-0.85191834
attn_1_0_outputs,_,-0.3036928,0.3918525,0.121205844,0.6668536,-0.935827
attn_1_0_outputs,_,-0.1896652,0.2720728,0.19537415,0.32295784,-0.64633113
attn_1_0_outputs,_,-0.38476005,-0.08920536,-0.011829544,-0.096211225,-0.64255875
attn_1_0_outputs,_,-0.76501137,0.3166789,0.09212385,0.028836302,-0.29802072
attn_1_0_outputs,_,0.72041804,-0.76666975,0.4281326,0.7560331,-0.29453164
attn_1_0_outputs,_,0.013270598,-0.71437293,0.43289602,-0.0966192,-0.008709559
attn_1_0_outputs,_,-0.9502431,-0.42228287,-0.18932527,0.6058612,1.1152475
attn_1_0_outputs,_,-0.22997114,-0.49183482,0.29194623,1.0115398,-0.69535106
attn_1_0_outputs,_,-0.39016247,-0.35631663,0.2805322,0.68346316,-0.079636574
attn_1_0_outputs,_,0.41850773,0.63934445,-1.0188687,0.4649079,-0.5891131
attn_1_1_outputs,0,-1.8758075,-1.1181887,0.32846665,0.7541378,1.0128932
attn_1_1_outputs,1,-2.661576,-1.2059487,0.41157454,0.9170461,1.1013577
attn_1_1_outputs,2,-3.2638834,-1.663612,0.62211114,0.7640824,1.0155094
attn_1_1_outputs,3,-3.3704073,-1.8710479,0.2147123,0.98452437,0.9590828
attn_1_1_outputs,4,-3.3359346,-1.9347423,0.13289732,0.8151989,1.7333096
attn_1_1_outputs,</s>,-2.3614557,-0.97371936,0.84725714,1.4206029,1.5912244
attn_1_1_outputs,<pad>,-1.4563656,-0.3902683,0.26931483,0.879976,1.3722514
attn_1_1_outputs,<s>,-2.3954098,-0.99136895,0.9730304,1.3564062,1.5476617
attn_1_1_outputs,_,0.5762319,0.02844653,-0.42409876,0.13825583,0.48913115
attn_1_1_outputs,_,0.49950042,0.4211198,-0.055304714,0.34703377,-0.33254343
attn_1_1_outputs,_,1.0416504,0.79314256,-1.2303492,0.2661287,0.30891916
attn_1_1_outputs,_,-0.009530147,0.14724395,-0.345833,0.32336444,-0.12151527
attn_1_1_outputs,_,0.50196433,-0.24856256,0.3166423,0.4267806,0.021945171
attn_1_1_outputs,_,0.30595678,0.42630318,0.25590575,-0.7939271,-0.010502391
attn_1_1_outputs,_,-0.84558284,0.06478233,0.13100846,1.339465,1.3082428
attn_1_1_outputs,_,0.23580396,0.114755824,0.029890636,-0.32464013,-0.25741303
attn_1_1_outputs,_,0.10015282,-0.244126,-0.15218878,-0.46702245,-0.9286506
attn_1_1_outputs,_,0.4633736,-0.18240109,-0.07983777,-1.0865729,-0.2859498
attn_1_1_outputs,_,-0.06492889,0.25326812,-0.104500525,0.18246505,-0.040810436
attn_1_1_outputs,_,-0.19435282,0.80433714,-0.21370988,-0.025891468,0.12817824
attn_1_1_outputs,_,0.32971418,0.094487295,-0.2063234,0.14239363,-0.4165703
attn_1_1_outputs,_,0.36059248,-0.39591393,-0.0050100912,-0.061945252,-1.026544
attn_1_1_outputs,_,-0.4081814,0.8418945,0.16523376,0.70459664,0.09642844
attn_1_1_outputs,_,0.036842383,-0.3892972,0.45499772,0.35852674,-0.89457995
attn_1_1_outputs,_,0.38870564,-0.81514937,-0.65043676,0.70239455,0.02491967
attn_1_1_outputs,_,-0.11885394,0.2727205,0.5753846,0.2533321,0.020889029
attn_1_1_outputs,_,0.32918954,0.62484616,1.1346651,0.68158317,-0.22979376
attn_1_1_outputs,_,-0.74793994,0.01949609,0.7454092,0.4934683,-0.44751456
attn_1_1_outputs,_,-0.21883537,-0.6779857,0.2926448,0.42160437,-0.38537663
attn_1_1_outputs,_,0.11446807,-0.36157596,0.21340233,0.37522826,0.45877388
attn_1_1_outputs,_,-0.38050947,-0.39359215,0.20843828,0.024675878,-0.16362303
attn_1_1_outputs,_,-0.13986132,0.061297573,0.07879881,-0.13461079,-0.51704377
attn_1_2_outputs,0,-2.1364436,-1.1211402,-0.062298927,0.69101244,0.5953162
attn_1_2_outputs,1,-2.391984,-0.46411422,0.29769668,0.99127394,0.7994404
attn_1_2_outputs,2,-2.7571642,-0.9068141,0.9049497,0.7615979,0.30202904
attn_1_2_outputs,3,-2.7794929,-1.1139362,0.4301568,1.6858884,1.061307
attn_1_2_outputs,4,-3.024982,-1.48907,0.009615516,1.2085094,1.9280368
attn_1_2_outputs,</s>,-2.7907422,-0.8871078,0.526387,1.5312864,2.1053452
attn_1_2_outputs,<pad>,-0.9376874,-0.8908444,0.29178938,0.47692668,1.2454141
attn_1_2_outputs,<s>,-2.6592362,-0.17434008,0.87173736,1.5456817,1.6529264
attn_1_2_outputs,_,0.13693687,-0.58047205,-0.115090854,-0.6286948,-0.34085235
attn_1_2_outputs,_,0.063404046,-0.117560096,0.45374265,0.2497745,0.32508898
attn_1_2_outputs,_,0.7766865,-0.3258185,0.5027152,-0.48947334,0.84780264
attn_1_2_outputs,_,-0.24253555,-0.016585078,0.041797593,-0.2415003,0.34087408
attn_1_2_outputs,_,-0.10203897,-0.12667932,-0.17024283,-1.0135242,-0.6133578
attn_1_2_outputs,_,0.62931097,0.42693824,0.24106605,-0.36677852,0.46587396
attn_1_2_outputs,_,-0.1765404,-1.401395,-0.14125584,-0.24915668,1.1751785
attn_1_2_outputs,_,0.9457067,0.0563441,1.3838044,-0.8007043,-0.043723166
attn_1_2_outputs,_,0.4518939,-0.37193617,-0.020125234,0.0023325428,-0.24473095
attn_1_2_outputs,_,0.0804379,-0.08348759,-0.43647307,0.636674,-0.4257601
attn_1_2_outputs,_,0.059268035,0.14027698,-0.2519632,0.38692018,-0.37365627
attn_1_2_outputs,_,-0.020245537,0.38808718,-0.07530183,-0.41554043,0.3230275
attn_1_2_outputs,_,0.7121394,-0.35382852,-0.06432811,-0.34081015,0.11141696
attn_1_2_outputs,_,0.5630139,0.16710414,0.4022306,-0.7086368,-0.5844847
attn_1_2_outputs,_,-0.19868794,-0.24325246,0.16889808,-0.44940618,-1.0160694
attn_1_2_outputs,_,-0.43369824,0.31970796,0.69594824,-0.11347236,0.2035784
attn_1_2_outputs,_,0.009672871,0.16672136,0.55794126,0.32340816,0.087545045
attn_1_2_outputs,_,-0.26655623,0.1845086,0.035443112,0.19558573,-0.53635865
attn_1_2_outputs,_,-0.3629346,0.8077283,-0.1476789,-0.09890651,-0.17792384
attn_1_2_outputs,_,-0.11944934,-0.48684615,0.23072033,0.22850919,-0.07229695
attn_1_2_outputs,_,-0.56812704,0.008777448,0.46201575,0.48790783,0.7617455
attn_1_2_outputs,_,-0.15115613,-0.088556096,1.1080598,0.1545103,0.42227215
attn_1_2_outputs,_,-0.81887794,-0.22772051,-0.01135311,0.41402096,0.8621782
attn_1_2_outputs,_,-0.44507518,0.32072616,-0.29026142,-0.024638927,0.035362322
attn_1_3_outputs,0,-1.2034327,-0.9050823,-0.084966384,0.27879646,0.37575483
attn_1_3_outputs,1,-2.5782528,-0.4442755,0.81621426,1.101706,1.2596123
attn_1_3_outputs,2,-2.7145786,-0.7202074,1.1511121,0.9262403,0.88397175
attn_1_3_outputs,3,-3.3989518,-1.2448986,0.602054,1.4350442,1.0647506
attn_1_3_outputs,4,-3.639461,-1.4318762,0.4225779,1.0139016,1.8226146
attn_1_3_outputs,</s>,-2.173462,-0.26465344,0.73018706,1.1183361,1.1774663
attn_1_3_outputs,<pad>,-0.8572179,-0.24241003,0.24071519,0.2798305,0.59132963
attn_1_3_outputs,<s>,-6.084575,-0.7893923,1.1687182,1.9010748,2.3867834
attn_1_3_outputs,_,-0.79297745,-0.16042957,-0.1817821,0.44957253,0.95722646
attn_1_3_outputs,_,-0.12380442,-0.51843834,-0.5425061,0.20697854,-0.53161603
attn_1_3_outputs,_,-0.16097054,0.34017795,-0.12378263,0.021154841,-0.59460306
attn_1_3_outputs,_,-0.059165727,0.18167731,0.25139183,-0.17506117,0.35700035
attn_1_3_outputs,_,-0.262584,0.20130548,0.08577486,0.40923342,-0.007866664
attn_1_3_outputs,_,-0.35984626,-0.21259056,0.25806153,-0.24082442,-0.36763272
attn_1_3_outputs,_,-0.84924996,0.21860795,0.13424402,0.5307774,0.4365981
attn_1_3_outputs,_,-0.01588671,0.20463924,-0.10278192,-1.1161891,0.047090404
attn_1_3_outputs,_,-0.031814605,-0.18214557,0.072375864,0.3937472,-0.1923694
attn_1_3_outputs,_,-0.32190013,0.088912725,0.024987247,0.06855712,-0.53037226
attn_1_3_outputs,_,-0.16351862,-0.68455505,0.19863331,0.3840566,-0.6143923
attn_1_3_outputs,_,0.32570022,0.40161866,0.2988089,0.4394955,-0.26117474
attn_1_3_outputs,_,-0.41800427,0.31387576,0.4672413,-0.6007561,-0.091984145
attn_1_3_outputs,_,0.09532247,0.2793004,0.27697617,-0.44836092,0.00745553
attn_1_3_outputs,_,0.2237367,0.13506852,-0.24531242,-0.20039724,0.31979105
attn_1_3_outputs,_,-0.25751582,-0.085496336,-0.0037330415,0.2710625,-0.13619693
attn_1_3_outputs,_,0.8057647,-0.08380681,-0.07149931,0.2911643,-0.12292797
attn_1_3_outputs,_,-0.37966818,0.4411897,0.60808486,0.72744685,0.0075664036
attn_1_3_outputs,_,-0.56985956,0.3082818,0.07659881,0.1313391,-1.0191782
attn_1_3_outputs,_,-0.60832864,-0.34733808,-0.04645294,0.27352336,-0.07672074
attn_1_3_outputs,_,-0.65253997,-0.44959033,-0.33334914,0.25048205,0.50130117
attn_1_3_outputs,_,-0.05417168,0.36978698,0.3006771,0.30129048,0.74605644
attn_1_3_outputs,_,-0.4367778,-0.3316476,-0.030746318,0.6385614,0.028103143
attn_1_3_outputs,_,-0.024648879,-0.009960177,-0.89599323,-0.48528713,-0.18803275
attn_2_0_outputs,0,-1.5603397,-0.6890873,0.004677757,0.54990476,1.020855
attn_2_0_outputs,1,-2.7552364,-0.2731864,0.45034543,0.8534509,1.135915
attn_2_0_outputs,2,-2.8072832,-0.6081816,1.3771273,0.54519194,0.25140202
attn_2_0_outputs,3,-3.7858262,-1.6166157,0.059561994,1.2841173,0.7324642
attn_2_0_outputs,4,-3.6429856,-1.351283,0.2653788,1.2878292,2.639465
attn_2_0_outputs,</s>,-2.0430322,-0.60938185,0.69460255,1.183024,1.2965357
attn_2_0_outputs,<pad>,-0.8164169,-0.9148919,-0.19725823,0.68896,0.5218016
attn_2_0_outputs,<s>,-2.5863266,-0.8849975,0.45845994,1.3900311,1.6770653
attn_2_0_outputs,_,-0.4414591,0.31039235,0.23946287,0.30799013,0.71827793
attn_2_0_outputs,_,-0.20750713,-0.99822754,0.4276395,-0.099407084,0.24409553
attn_2_0_outputs,_,-0.015325596,-0.20361525,-0.1216636,-0.4583218,0.72320557
attn_2_0_outputs,_,0.36676154,0.10528902,-0.12315081,-0.41034177,-0.500778
attn_2_0_outputs,_,0.16351081,0.40210688,-0.6654094,0.38992125,0.6555397
attn_2_0_outputs,_,-0.25905135,0.12079034,0.097982615,-0.11899085,0.106211774
attn_2_0_outputs,_,-0.48095977,-0.7643617,-0.18465175,-0.04848993,1.0638362
attn_2_0_outputs,_,0.14342262,0.40323937,-0.49879113,0.6035173,-0.50848395
attn_2_0_outputs,_,-0.45098794,0.7876668,0.43561885,-0.3936494,0.027462142
attn_2_0_outputs,_,-0.81617516,0.0809589,-0.43041626,0.33109486,0.61369604
attn_2_0_outputs,_,-0.14158177,0.086952694,0.15407793,0.30282053,0.18934143
attn_2_0_outputs,_,-0.74001837,0.75364465,-0.73441285,0.5762334,0.0033505436
attn_2_0_outputs,_,-0.37718862,0.035393953,0.40823022,0.65083325,-0.052450016
attn_2_0_outputs,_,0.40365556,0.061824962,0.17235896,-0.29265705,-0.31620222
attn_2_0_outputs,_,0.09121389,-0.1471138,-0.37468618,0.20227525,-0.060364176
attn_2_0_outputs,_,-0.8006815,-0.12089866,-0.25075904,0.77180386,0.06389433
attn_2_0_outputs,_,0.24695681,-0.046461057,-0.3149574,0.15468061,-0.004392569
attn_2_0_outputs,_,-0.97587043,0.5769563,0.11332435,0.1253558,-0.11141213
attn_2_0_outputs,_,-0.19263703,-0.3896169,-0.21326219,-0.12069408,0.3028966
attn_2_0_outputs,_,0.43938056,-0.94399184,-0.03886015,0.23740584,-0.029364077
attn_2_0_outputs,_,-1.0025556,-0.401209,0.024172874,0.4875053,0.40720037
attn_2_0_outputs,_,-0.28685567,-0.36792287,-0.21494424,0.6136005,-0.2904747
attn_2_0_outputs,_,0.3809439,0.14951521,0.5934345,0.20363864,0.9167043
attn_2_0_outputs,_,0.48602638,-0.8215512,-0.06788773,0.46774986,0.6021094
attn_2_1_outputs,0,-2.1974258,-1.2682168,0.08328993,0.74846584,0.8486698
attn_2_1_outputs,1,-2.6548023,-0.95563936,0.18895373,0.8815548,0.81827664
attn_2_1_outputs,2,-2.5158567,-1.0107073,0.8196445,0.65594006,0.3150881
attn_2_1_outputs,3,-2.3175166,-1.0456448,0.5041378,1.560466,1.1818985
attn_2_1_outputs,4,-2.41292,-1.1954082,0.4334538,1.3316679,1.908663
attn_2_1_outputs,</s>,-2.5577023,-1.1222609,0.8934667,1.571735,1.4590583
attn_2_1_outputs,<pad>,-0.0535122,0.30990368,0.06125087,0.9717415,0.6894353
attn_2_1_outputs,<s>,-3.0081658,-1.4084314,0.4867738,1.3909965,2.1990716
attn_2_1_outputs,_,0.34916934,-0.11158833,-0.5529756,0.41201884,0.07504964
attn_2_1_outputs,_,0.27454558,0.04167612,0.26345345,0.11925492,-0.27200356
attn_2_1_outputs,_,-0.07815966,0.17084497,-0.50826895,0.058976743,0.58031434
attn_2_1_outputs,_,0.07157651,-0.10303965,-0.40739375,-0.31800824,-0.6027053
attn_2_1_outputs,_,-0.31018835,-0.0913084,-0.7282876,0.3824685,0.3350319
attn_2_1_outputs,_,-0.39237037,-0.15798117,-0.5379668,-0.42472178,0.09288218
attn_2_1_outputs,_,-0.38939917,-0.22696154,-0.24126334,0.65284616,0.54475987
attn_2_1_outputs,_,0.30332434,0.14802325,0.43825245,0.34039223,-0.9875799
attn_2_1_outputs,_,-0.78311527,0.33890495,-0.030302133,-0.15592393,-0.004647083
attn_2_1_outputs,_,-0.12124758,0.19684233,-0.50574374,-0.5479114,0.35237736
attn_2_1_outputs,_,0.5678329,0.63091534,-0.16651171,-0.1511182,-0.5444126
attn_2_1_outputs,_,0.39969882,-0.10314686,0.12643811,0.5979212,0.13572685
