feature,value,0,1,2,3,4,5,<s>
attn_2_1_outputs,1,0.54250276,-0.19657274,-0.5351395,1.191307,-0.19777825,-0.21710362,-0.10924352
attn_2_1_outputs,10,0.07461833,-1.4916728,2.2758517,-1.3084722,0.8031638,0.052082285,0.24424942
attn_2_1_outputs,11,-1.3794205,0.18058544,-0.65449196,0.012053698,-0.12237729,-0.077040076,1.287532
attn_2_1_outputs,2,-0.5987061,0.019948745,-0.4522617,-0.35244346,-0.4765357,-0.38051403,0.36097977
attn_2_1_outputs,3,0.2799336,-0.1139527,-0.4712725,0.044799037,-0.019437542,-0.0821759,0.6301032
attn_2_1_outputs,4,0.009355539,0.13707402,-0.33237764,-0.105991915,-0.24974443,-0.24544753,-0.8343941
attn_2_1_outputs,5,-0.04460076,0.26681653,-0.22876322,0.06875081,0.07829941,-0.20032087,-0.29065531
attn_2_1_outputs,6,0.22363804,0.3390743,0.058285806,-0.27512705,-0.14251916,-0.08086591,-0.034480665
attn_2_1_outputs,7,0.16052338,0.1227334,-0.19626151,0.094241604,-0.027117142,0.17124979,-0.39318502
attn_2_1_outputs,8,0.556549,0.6837337,0.13190015,0.27550507,0.29186374,0.2997799,-0.005391682
attn_2_1_outputs,9,0.12142562,0.10757743,-0.19968343,0.059427314,-0.19512849,-0.022998655,-0.75483125
attn_2_2_outputs,0,-0.10077122,0.38934296,0.3356021,0.18846269,-0.0024934406,0.18696158,-1.9243381
attn_2_2_outputs,1,0.11214116,0.3194648,-0.14788531,0.16860047,-0.2539954,0.11923644,0.9587314
attn_2_2_outputs,10,0.34487167,0.7884503,0.40215605,0.5223398,0.53845423,0.7462774,-1.2878536
attn_2_2_outputs,11,0.45965004,0.8559475,0.6461381,0.36681947,0.248433,0.33342096,-2.1186996
attn_2_2_outputs,2,-0.016448284,0.15770467,0.3166373,0.011291419,-0.6641828,-0.03208225,-2.5235295
attn_2_2_outputs,3,-0.09489712,0.4869487,-0.20376758,-0.15683745,0.09140408,-0.33088148,0.012894188
attn_2_2_outputs,4,-0.87128776,-0.41610265,-0.35204536,-0.6909282,-1.0460056,-1.0986446,5.176205
attn_2_2_outputs,5,0.022555793,0.39374053,0.2188096,-0.5647328,0.2230451,0.3061455,-0.09588411
attn_2_2_outputs,6,-0.46755034,0.08598979,-0.29933876,-0.20885557,-0.45296326,0.12946157,-0.44692588
attn_2_2_outputs,7,0.120634645,0.07516722,-0.048726175,0.4819472,0.46101338,0.6118584,-2.0079794
attn_2_2_outputs,8,0.32601923,0.21867064,-0.21427901,0.06535473,0.092151605,0.42920765,1.422459
attn_2_2_outputs,9,-0.048372917,-0.031774063,-0.5691973,0.3066002,-0.29606658,-0.28493443,0.10179339
attn_2_3_outputs,0,0.27319005,-0.11962653,0.12670085,0.3463053,-2.462479,0.030490624,3.80427
attn_2_3_outputs,1,-0.33330226,-0.12729941,-0.071520224,0.17027183,1.5747439,-0.37725776,-1.3741238
attn_2_3_outputs,10,0.33314443,0.44939905,0.36514932,0.74460006,0.86034214,0.5824262,-1.1746188
attn_2_3_outputs,11,1.4592237,0.5571893,0.815665,1.4366615,-1.120027,1.6320823,1.4462184
attn_2_3_outputs,2,0.34921762,0.47241086,0.45376244,0.6479003,0.026700186,0.34360105,-1.999751
attn_2_3_outputs,3,-0.09587104,-0.20294204,-0.2660863,0.31397474,0.06029112,0.11356543,-0.47737646
attn_2_3_outputs,4,0.084962055,0.06445832,0.26744744,0.5000552,-2.640688,0.12647867,1.3986657
attn_2_3_outputs,5,0.17763811,0.18099903,0.061318778,-0.0062392377,0.23172751,0.2717436,0.7082388
attn_2_3_outputs,6,-0.09693257,0.21553467,0.1338926,0.32050827,-0.15116273,0.20490122,0.15091594
attn_2_3_outputs,7,0.14665347,0.09916757,0.20014398,0.4945996,0.35969535,0.35244575,-1.9408859
attn_2_3_outputs,8,0.3944259,0.45113283,0.19750692,0.6272581,0.39589545,0.5592046,-1.0909543
attn_2_3_outputs,9,0.39202586,0.45246965,0.45950088,0.75650406,1.9966186,0.21960717,-0.96115935
mlp_0_0_outputs,0,0.5958642,0.30826983,0.20036963,1.0858113,0.91808856,0.028249064,0.34546322
mlp_0_0_outputs,1,-0.08423644,-0.10152949,-0.5330547,0.4242171,0.13426004,-0.7872446,0.6365071
mlp_0_0_outputs,10,-0.0071152193,0.09565745,-0.1627903,0.644825,0.33592784,-0.07218904,0.2266939
mlp_0_0_outputs,11,0.6047802,0.45854858,0.2602059,1.1439257,1.0604817,0.084678225,-0.16338114
mlp_0_0_outputs,2,0.29911724,0.34311566,0.15649307,1.14512,0.17812333,0.29515484,0.96462876
mlp_0_0_outputs,3,-0.08904782,-0.15251161,-0.3643573,0.5528092,0.41978604,-0.4081443,0.30085307
mlp_0_0_outputs,4,-0.5802654,-0.35255897,-0.4189671,0.12287551,-0.1856077,-1.0409648,0.35044947
mlp_0_0_outputs,5,0.86082137,0.5422377,0.4737584,-4.324092,1.0282323,1.0588557,-2.1302452
mlp_0_0_outputs,6,0.0703645,0.12413455,0.06701928,0.7691953,0.12120703,-0.08453854,0.2758868
mlp_0_0_outputs,7,-0.17857233,-0.20333289,-0.40937462,0.6597839,0.10804583,-0.19966547,0.57112056
mlp_0_0_outputs,8,0.88473105,0.40803126,0.02426309,1.8683876,1.0814303,0.105128236,-3.6196198
mlp_0_0_outputs,9,0.35601366,-0.18245183,0.21742134,0.30859318,0.24163722,0.317485,-0.6090705
mlp_0_1_outputs,0,0.79308647,0.95100176,0.81978625,0.14968657,-0.5348396,-0.6226,1.050447
mlp_0_1_outputs,1,0.24081717,-0.25250816,-0.05394405,-0.50693494,0.09320749,0.4861597,-0.25094876
mlp_0_1_outputs,10,-0.22137067,-0.42009887,-0.14334884,-0.028755177,-0.09492786,-1.1525733,1.9758887
mlp_0_1_outputs,11,-0.35647604,-0.14589669,0.049217537,-0.26786157,1.2869903,-1.3423176,-0.4390059
mlp_0_1_outputs,2,-4.3222914,-1.3221371,-2.4758537,-0.42866212,-0.7640328,0.39164522,2.715526
mlp_0_1_outputs,3,1.4131044,-0.08970925,0.067031704,-0.12314792,-0.23732789,0.40968668,-0.15256046
mlp_0_1_outputs,4,0.042347837,0.6046889,0.1315324,0.46999088,0.68646765,0.33291557,-0.021709086
mlp_0_1_outputs,5,0.41728225,0.52160764,0.5094307,0.68671775,0.9045095,0.48025236,-1.912725
mlp_0_1_outputs,6,1.9802821,-0.31118557,-0.7122718,-0.7446795,-0.7429616,-0.48298666,0.31032264
mlp_0_1_outputs,7,0.42389613,0.3774906,-0.0913059,-0.19533025,-0.60863453,-0.46740836,0.29062924
mlp_0_1_outputs,8,-2.5633574,0.19231322,-0.577748,-0.5077059,-0.84548545,-0.12459988,3.2516506
mlp_0_1_outputs,9,1.7806717,-0.31530952,1.2346189,0.8974689,0.6626702,2.0607126,-11.62344
mlp_1_0_outputs,0,0.13352153,0.0044027,0.5808695,-0.052798238,0.09458898,-0.022447823,-1.2008693
mlp_1_0_outputs,1,-0.15781735,0.5177171,0.40442798,0.42027488,0.6861944,0.40541247,-4.015344
mlp_1_0_outputs,10,-1.0338172,-0.93854517,-0.9901717,-1.305507,-0.88796526,-2.3510437,6.614267
mlp_1_0_outputs,11,-0.028468965,-0.12833294,-0.07248092,-0.12749727,0.08012076,-0.26162878,-0.14021014
mlp_1_0_outputs,2,0.07544649,0.337877,0.40729576,0.11574719,-0.047473438,-0.043167595,-0.020823842
mlp_1_0_outputs,3,0.12103589,0.19084011,0.4137777,-0.020251371,0.51416767,-0.23954144,-1.9569271
mlp_1_0_outputs,4,0.16288906,-0.030152354,0.30371466,-0.10468093,-0.02928907,-0.23712312,-1.1570108
mlp_1_0_outputs,5,0.004423659,0.075831525,0.2273218,-0.045664914,0.14943221,-0.11043612,-0.8864489
mlp_1_0_outputs,6,-0.6524055,-0.19193612,-0.623391,-0.29374838,-0.0023743676,-0.018163295,-0.43333048
mlp_1_0_outputs,7,0.32446474,-1.0483716,0.2311537,-0.1508162,0.21804932,0.06289048,-0.5792942
mlp_1_0_outputs,8,-0.07417245,-0.2204189,0.46085125,-0.099257134,0.09783737,-0.28213733,-1.2088599
mlp_1_0_outputs,9,0.10751289,-0.5624497,0.15042284,-0.13472377,0.10808669,-0.26171145,0.2882426
mlp_1_1_outputs,0,-0.103086315,0.85137945,-0.14584814,-0.17548327,-0.1879606,-0.3180331,-0.71147895
mlp_1_1_outputs,1,-0.19655338,-0.4403946,-0.20188083,-0.21259414,-0.5176172,-0.6794532,2.840121
mlp_1_1_outputs,10,0.7552195,0.735189,0.41109014,0.3296515,0.390149,0.47266856,-1.7151579
mlp_1_1_outputs,11,-0.024406757,0.51828015,0.04032992,-0.5098255,-0.46818468,-0.3239993,0.62549996
mlp_1_1_outputs,2,0.10957445,0.6126031,0.033237956,-0.064340085,-0.042879187,0.010545363,-1.356103
mlp_1_1_outputs,3,-0.07420083,1.2273194,-0.29560077,-0.2998683,-0.29972327,-0.1529386,-0.24857706
mlp_1_1_outputs,4,-0.019945998,-0.37943178,0.11279047,-0.27197164,-0.14849861,-0.2141883,3.1761453
mlp_1_1_outputs,5,-0.13447723,0.7863997,-0.40090784,-0.5710377,-1.0593266,-1.0538774,2.5824418
mlp_1_1_outputs,6,0.050990667,0.6195776,-0.11567196,0.10664156,-0.23483661,-0.31217736,1.1726668
mlp_1_1_outputs,7,0.31302553,0.8911997,0.15750326,-0.12681367,0.10831325,0.15842581,-2.0649137
mlp_1_1_outputs,8,0.014640082,0.09389359,0.468788,-0.022882573,0.24497102,0.103286184,-1.2439705
mlp_1_1_outputs,9,0.116360456,0.4608102,0.13112715,0.09268568,0.21055397,-0.09851532,-1.8061821
mlp_2_0_outputs,0,0.008941746,0.12479031,0.17786223,0.17112018,-0.1495385,-0.24597855,-0.3028982
mlp_2_0_outputs,1,0.06684505,0.10784252,0.43448284,0.1318568,0.6628338,-0.044298965,-0.38074434
mlp_2_0_outputs,10,-0.08169536,-0.033708178,0.27996343,-0.24109124,-0.28365976,-0.09998735,-0.40984797
mlp_2_0_outputs,11,-0.18334004,-0.23080672,0.0031022846,-0.24191087,-0.11540708,-0.22222687,-0.455941
mlp_2_0_outputs,2,0.13491952,0.1807428,0.023019679,-0.047157258,0.08253956,0.096456364,-0.2746995
mlp_2_0_outputs,3,-0.21419862,-0.26941475,-0.16785643,-0.111625895,-0.07638463,-0.1751107,-0.3830658
mlp_2_0_outputs,4,-0.28922138,-0.23910479,0.032940242,0.01812532,0.12415029,-0.09814927,-0.70898503
mlp_2_0_outputs,5,0.2163793,0.11951115,0.5627222,-0.20551029,0.36073944,-0.06839204,-0.51185775
mlp_2_0_outputs,6,0.09280298,0.01945626,0.54572386,0.027500609,0.30018663,0.049967065,-0.10122561
mlp_2_0_outputs,7,-0.080534406,0.007611701,-0.26723084,-0.39728916,-0.1572966,-0.27502108,-0.5334133
mlp_2_0_outputs,8,-0.38448954,-0.29997197,0.02860997,-0.5195361,-0.5608369,-0.29407626,-0.32406506
mlp_2_0_outputs,9,0.14893243,0.0051043225,0.20683537,0.114016935,0.12683962,0.06410765,0.14879397
mlp_2_1_outputs,0,-0.18264303,-0.1877765,0.99689037,-0.4451356,0.10818257,0.5159231,-0.9329725
mlp_2_1_outputs,1,-0.3059301,-0.14582486,0.9243976,-0.76096314,0.048076075,0.5493047,-0.5872073
mlp_2_1_outputs,10,0.33365604,0.41039103,1.9909661,0.53792316,0.4677938,1.176685,-0.6858485
mlp_2_1_outputs,11,-0.6212765,-0.8231242,0.7775923,-1.0234805,-0.6315327,0.12610446,-0.7078078
mlp_2_1_outputs,2,-0.2831507,-0.6418794,1.6585233,-0.09853644,-0.0011635213,0.604655,-0.67856735
mlp_2_1_outputs,3,-0.07342269,-0.049626507,-1.54876,0.12519263,0.0929782,1.1650671,0.55221343
mlp_2_1_outputs,4,0.7464243,0.7776138,-0.91715014,0.5112136,0.80915016,1.4445863,-0.07582229
mlp_2_1_outputs,5,0.21183504,1.3682874,1.2371361,-0.42727914,-0.5525358,1.0317881,0.35125902
mlp_2_1_outputs,6,-0.1876702,0.25808698,1.6091886,-0.19899367,0.25847283,0.7056845,0.12498605
mlp_2_1_outputs,7,0.2434323,0.48024285,1.1925862,-0.101736516,0.36751223,1.1033518,-1.0752834
mlp_2_1_outputs,8,0.20980872,0.87079585,1.6225846,-0.22307958,0.09922148,0.96404105,-0.5704594
mlp_2_1_outputs,9,0.4108507,0.5190616,-0.09838272,0.3154838,0.5902148,1.3052105,-1.839455
num_attn_0_0_outputs,_,-0.41071707,-0.56829524,-1.0959527,3.78992,-0.5552614,-0.2826056,-0.2839354
num_attn_0_1_outputs,_,3.4133751,-0.33622402,-0.89424574,-0.6224247,-0.8630247,-0.7817698,-0.95184726
num_attn_0_2_outputs,_,-1.5157474,0.035227593,0.23813376,0.98198056,2.3859768,-2.3047478,0.6221165
num_attn_0_3_outputs,_,-1.0690649,-0.10274133,-0.6275579,-0.7494007,-1.6393723,2.8517044,1.301068
num_attn_1_0_outputs,_,0.42245796,0.46905172,-1.5626818,0.35165644,0.39083362,0.45098633,0.40056685
num_attn_1_1_outputs,_,0.21280596,0.2592831,0.20810692,0.23579863,-0.40368673,0.20629953,0.212524
num_attn_1_2_outputs,_,0.43133616,0.3421631,0.24852747,-1.0783118,0.4501199,0.5167302,0.41807896
num_attn_1_3_outputs,_,0.39161405,0.50804746,0.5207839,0.34858054,0.25704333,0.34398234,0.4052026
num_attn_2_0_outputs,_,0.6615079,0.4308504,0.35643575,0.3926089,0.35389572,0.40760386,-1.3042593
num_attn_2_1_outputs,_,-1.2088405,3.2619472,-1.2063183,-1.0763105,-1.0843228,-1.0742314,1.1294695
num_attn_2_2_outputs,_,0.22150296,0.19175822,0.20109925,0.13273655,0.22537795,0.21688877,0.33661112
num_attn_2_3_outputs,_,-0.027026856,-0.52866894,-0.04299329,-0.09747919,-0.0767452,-0.04063102,0.4655939
num_mlp_0_0_outputs,0,0.06399665,-0.16295058,0.13684565,-0.13127652,-0.46190432,-0.17522031,-0.11264038
num_mlp_0_0_outputs,1,-0.13186012,-0.0132191945,0.12624617,-0.3426788,-0.3528265,-0.056078374,-0.5578714
num_mlp_0_0_outputs,10,-0.13888311,0.2585894,0.3135435,-0.14695178,-0.20650885,0.31454515,0.040147446
num_mlp_0_0_outputs,11,-0.09777041,-0.05261215,0.24217767,-0.20484604,-0.26947063,-0.0440847,-0.24429783
num_mlp_0_0_outputs,2,-0.053679954,0.19888814,0.016518736,-0.25947627,0.10230757,-0.009064098,-0.2925224
num_mlp_0_0_outputs,3,0.16211188,0.22457016,0.033766244,0.4624992,-0.010437737,0.18014523,0.14064823
num_mlp_0_0_outputs,4,-0.15170203,-0.22008288,-0.07794722,-0.4895995,-0.3147917,-0.06861141,-0.26466736
num_mlp_0_0_outputs,5,0.021015368,0.12041434,0.31583357,0.0991216,-0.077157155,0.25089714,-0.12035692
num_mlp_0_0_outputs,6,-0.28183967,0.051009003,0.55658096,-0.048234887,-0.27168587,0.06016408,-0.51762754
