feature,value,0,1,2,3,4
attn_0_0_outputs,_,-0.8540864,0.4834037,-0.1670079,0.14436983,0.09221979
attn_0_0_outputs,_,0.27033377,-0.13664885,-0.62486637,-0.093414694,-0.6125984
attn_0_0_outputs,_,-0.14330332,0.1297362,0.003352659,-0.19917475,0.29260284
attn_0_0_outputs,_,-0.7156743,0.19752935,0.121506535,-0.12233067,0.19615626
attn_0_0_outputs,_,-0.12580991,0.13985622,-0.034780767,0.19432987,0.16484523
attn_0_0_outputs,_,-0.05551494,-0.2141365,0.76017046,0.3339713,0.46137857
attn_0_0_outputs,_,-1.0538187,0.59192365,0.6117931,-0.20991334,0.62862307
attn_0_0_outputs,_,-0.72450936,-0.0731298,-0.7211481,0.0783535,-0.39299145
attn_0_0_outputs,_,0.17558077,-0.36693412,0.50872076,0.5159883,0.36728823
attn_0_0_outputs,_,0.026989292,-0.3131302,0.41024703,0.39190108,-0.031309407
attn_0_0_outputs,_,0.091639005,-0.45113358,-0.27721545,0.26147234,0.40406895
attn_0_0_outputs,_,-1.3374224,-0.011546524,0.2716273,0.46267077,-0.15778354
attn_0_0_outputs,_,-0.32375067,1.1459229,-0.2321408,0.2902273,-0.47506228
attn_0_0_outputs,_,0.6600707,0.5931125,0.41184035,0.7050924,0.2642309
attn_0_0_outputs,_,-0.52258205,-0.19351436,-0.1011089,0.11364855,0.08083638
attn_0_0_outputs,_,-1.3162231,-0.13933139,0.43000308,0.7497147,0.44902313
attn_0_0_outputs,_,-0.70637417,-0.32251024,0.048335128,0.28870308,-0.37721306
attn_0_0_outputs,_,-0.47111082,0.8613598,-0.08842585,0.33869502,-0.72412443
attn_0_0_outputs,_,-0.14713262,0.17885539,0.26912338,0.101335675,-0.077944696
attn_0_0_outputs,_,-0.13654962,0.34267196,-0.5489168,-0.09717559,-0.06332193
attn_0_0_outputs,_,-0.20173155,-0.17745262,0.026225122,0.54261386,0.47517744
attn_0_0_outputs,_,-0.014911989,-0.32151634,-0.35674903,0.706811,0.042538602
attn_0_0_outputs,_,0.0815101,-0.5861733,0.12453155,0.69806993,0.004073299
attn_0_0_outputs,_,-0.38352016,0.24623665,0.14817816,0.08122764,0.11589419
attn_0_0_outputs,_,-0.21680214,-0.026788952,0.39906242,0.2598571,-0.18766508
attn_0_0_outputs,_,-0.5433547,0.4485748,0.75581294,-0.34925482,-0.36982626
attn_0_0_outputs,_,-0.033957433,0.33096382,-0.55418986,-0.115044095,-0.48797253
attn_0_0_outputs,_,-0.5615909,-0.052145578,-0.6656335,-0.20634528,1.1959403
attn_0_0_outputs,_,0.0453797,-0.3017007,-0.6031819,0.063053,0.26421058
attn_0_0_outputs,_,-0.71937937,-0.6279719,0.19601347,0.6972505,-0.036792364
attn_0_0_outputs,_,-0.5016768,-0.5589502,0.45822152,-0.083403,0.5643084
attn_0_0_outputs,_,-0.45194924,-0.111450486,0.14976685,0.25995398,-0.34172615
attn_0_0_outputs,_,0.21852718,-0.08793091,-0.015588717,-0.011738042,0.7793041
attn_0_0_outputs,_,-0.5303148,0.0924976,0.21942538,0.3454582,-0.14017849
attn_0_0_outputs,_,0.38339734,0.5954843,-0.1827491,0.3277419,-0.051708397
attn_0_0_outputs,_,-0.23982811,0.3605156,0.057807792,-0.1709242,0.06561207
attn_0_0_outputs,_,-0.71391165,0.3158045,0.054042798,-0.17115283,-0.12145358
attn_0_0_outputs,_,-0.7758083,0.8177983,-0.19893062,0.19433093,0.46663755
attn_0_0_outputs,_,-0.24352309,-0.16568154,0.4993664,0.10114574,0.15659012
attn_0_0_outputs,_,0.32789564,0.11108109,-0.45799738,0.19496962,-0.33814657
attn_0_0_outputs,_,0.09304377,-0.22190036,0.23892124,-0.057978075,0.44807032
attn_0_0_outputs,_,-0.6559283,0.36606154,0.31240165,0.24389884,0.18165037
attn_0_0_outputs,_,0.06998381,-0.13876055,0.30419323,0.4734925,0.30051717
attn_0_0_outputs,_,-0.30797017,0.18713886,1.2693251,0.086422555,0.19643277
attn_0_0_outputs,_,-0.7904962,0.24365087,0.30257303,0.10454018,-0.054005645
attn_0_0_outputs,_,-0.10115291,-0.6247635,0.09161284,0.44869563,-0.1038678
attn_0_0_outputs,_,-0.13650493,0.3240609,0.385975,0.38913575,0.46558064
attn_0_0_outputs,_,-0.79193324,-0.29973406,0.028009223,1.0562793,0.23638754
attn_0_0_outputs,_,0.0096772,-0.16232453,-0.38598883,0.22380055,0.7518534
attn_0_0_outputs,_,0.56721866,0.7019773,0.684174,-0.33564356,0.52282643
attn_0_0_outputs,_,-0.64434975,-0.7852855,0.26226932,-0.15213883,-0.6510224
attn_0_0_outputs,_,-1.1746619,-0.21350524,0.702677,-0.039164636,-0.09865704
attn_0_0_outputs,_,-0.8902048,-0.2074018,-0.6326698,-0.37241402,-0.22965936
attn_0_0_outputs,_,-0.5051225,-0.61524886,-0.26639628,0.35389644,0.2995281
attn_0_0_outputs,_,-0.43137783,0.6159876,0.057353683,0.40775,0.24724557
attn_0_0_outputs,_,0.38604328,0.23252144,-0.12083572,0.2588905,-0.29548445
attn_0_0_outputs,_,-0.52898467,0.11812189,0.26145756,0.046416614,-0.8235828
attn_0_0_outputs,_,-0.3051119,-0.37899467,0.91162956,0.45949817,0.1160155
attn_0_0_outputs,_,-0.16894639,-0.67083764,0.44301236,0.1891314,-0.47450024
attn_0_0_outputs,_,-0.22388187,0.8107842,-0.03127065,-0.09740453,-0.6031302
attn_0_0_outputs,_,0.045269687,0.0171919,-0.21106084,-0.8308566,-0.09178603
attn_0_0_outputs,_,-0.12496381,0.39816698,-0.33970535,-0.4694278,-0.10191668
attn_0_0_outputs,_,0.03319037,-0.08835957,0.17788748,-0.14199045,-0.19658363
attn_0_0_outputs,_,0.080926016,0.45547932,-0.3806039,0.5685224,0.7850164
attn_0_0_outputs,_,-0.5144632,-0.30380914,-0.2322755,0.29408476,-0.27059704
attn_0_1_outputs,0,2.2612329,0.6625023,-0.21680865,-1.981975,-3.4402435
attn_0_1_outputs,1,0.75787055,0.24046169,-0.37704816,-0.8276885,-0.73229325
attn_0_1_outputs,2,-1.4054291,-0.52112395,1.6557237,0.7480702,1.1097553
attn_0_1_outputs,3,-1.3198915,-0.81668663,0.20294344,0.87474227,0.1968826
attn_0_1_outputs,4,-5.340112,-3.2518854,-0.59460455,1.8106056,5.229105
attn_0_1_outputs,</s>,-3.2954109,-1.7859637,-0.080635205,1.3046205,4.0366273
attn_0_1_outputs,<pad>,-0.5397294,-0.51692235,-0.8736348,-0.2586302,0.33054137
attn_0_1_outputs,<s>,-1.3301957,-0.5777412,0.06205012,1.6278907,2.0734189
attn_0_1_outputs,_,-0.19997002,-0.9393026,0.0065310416,0.41032937,0.76269335
attn_0_1_outputs,_,-0.17120965,0.45442408,0.4388533,-0.25851226,-0.3573503
attn_0_1_outputs,_,-0.7641793,0.8056591,0.70865065,-0.2206472,0.47539377
attn_0_1_outputs,_,-0.37585115,0.25448415,0.72070754,0.040683743,0.1467276
attn_0_1_outputs,_,0.11977293,0.39481717,0.23673925,0.34926787,1.2994282
attn_0_1_outputs,_,-0.4666617,-0.32735023,0.016237231,-0.64244026,0.14212497
attn_0_1_outputs,_,-0.056529563,0.40907755,0.36700785,-0.11559787,0.8958463
attn_0_1_outputs,_,-0.55087584,-1.3643515,0.69876325,-0.17735161,0.1939491
attn_0_1_outputs,_,-0.15822463,-0.41770098,0.17967455,0.18864857,-0.20524263
attn_0_1_outputs,_,0.08236225,-0.18091159,0.30789962,0.14946738,-0.08485724
attn_0_1_outputs,_,-0.6720974,0.101213984,-0.3071001,-0.25427058,-0.8524004
attn_0_1_outputs,_,-0.26962343,-0.16981235,-0.30312374,0.04496287,0.108476944
attn_0_1_outputs,_,-0.2091917,-0.18503743,-0.17420197,0.65950453,-0.28176913
attn_0_1_outputs,_,-0.7389097,-0.42559943,-0.19150534,0.43249366,0.12938511
attn_0_1_outputs,_,-0.63764805,0.20885317,0.073416755,-0.16883962,-0.16117744
attn_0_1_outputs,_,-1.2192127,0.50305647,1.662412,-0.10958132,0.19196957
attn_0_1_outputs,_,-0.20290126,-0.39966813,0.6654268,1.0747864,0.21350923
attn_0_1_outputs,_,-0.95074505,0.1714513,0.018801019,0.069539,-0.070920184
attn_0_1_outputs,_,-0.8312142,-0.40906367,0.5216351,-0.14598002,-0.24267475
attn_0_1_outputs,_,0.044491757,0.079136565,0.8113424,0.20546953,-0.28843546
attn_0_1_outputs,_,-1.2804513,-0.2594921,0.77544636,-0.22596517,-0.16580044
attn_0_1_outputs,_,-1.0253502,-0.1430111,0.26295182,0.21275021,-0.35735703
attn_0_1_outputs,_,0.12242385,-0.8577758,0.5574639,-0.03384731,0.028302478
attn_0_1_outputs,_,-0.10281391,0.44629815,0.2241659,0.38665363,-0.029560365
attn_0_1_outputs,_,0.27356017,-0.25848943,0.09323453,-0.007877848,0.17783302
attn_0_1_outputs,_,-0.8845331,-0.026314773,0.33816648,-0.23422024,-0.1987989
attn_0_1_outputs,_,0.041316085,-0.2184468,0.17724009,-0.07989237,0.055755418
attn_0_1_outputs,_,-0.4009304,0.053158052,0.00449245,0.41591367,-0.21741356
attn_0_1_outputs,_,-0.058502443,-0.24038213,-0.12482488,0.10261704,-0.2928435
attn_0_1_outputs,_,-0.7645603,-0.108448625,0.009396134,-0.4940691,-0.63230485
attn_0_1_outputs,_,-0.76878273,-0.40923572,0.41075185,1.0006042,0.17084606
attn_0_1_outputs,_,-0.28007224,-0.2996221,0.43564227,-0.9106116,0.568901
attn_0_1_outputs,_,-0.46571505,-0.19873637,0.8471516,0.15785457,0.32621557
attn_0_1_outputs,_,-0.7536026,0.15405336,-0.33506215,0.79029226,0.17004676
attn_0_1_outputs,_,-0.044758275,0.58926505,0.6867956,-0.21123993,0.17733997
attn_0_1_outputs,_,0.008489803,-0.20253508,-0.14027259,0.23135665,0.3984959
attn_0_1_outputs,_,-0.36611027,0.049463626,1.241135,-0.3041793,1.081154
attn_0_1_outputs,_,-0.06595435,-0.7581722,0.24677892,0.46936378,0.4289132
attn_0_1_outputs,_,-0.5428696,0.4821764,0.4629926,-0.4733877,-0.35682723
attn_0_1_outputs,_,-0.67000246,-0.20535003,0.06365916,-0.18695928,-0.5013999
attn_0_1_outputs,_,-0.023646692,0.5389217,0.32163173,-0.024715062,-0.14815933
attn_0_1_outputs,_,0.12057577,-0.06978223,0.81078327,-0.0060878284,0.14664273
attn_0_1_outputs,_,-0.44034305,0.4598428,0.71437657,0.8378325,0.5282188
attn_0_1_outputs,_,-0.32761675,-0.057631783,0.85292417,0.23266937,-0.12984705
attn_0_1_outputs,_,-0.7894102,0.18060307,0.930439,-0.06561171,-0.32604596
attn_0_1_outputs,_,-0.07746571,-0.49972135,0.8500556,0.2631704,0.4552277
attn_0_1_outputs,_,-0.6199617,-0.25734693,0.37044263,0.8720882,-0.38569626
attn_0_1_outputs,_,-0.110902674,-0.024159597,0.61286026,-0.16244893,0.07877131
attn_0_1_outputs,_,-0.60351163,-0.08397781,-0.11653979,0.051165324,0.3723732
attn_0_1_outputs,_,-0.8572402,-0.30528012,0.40249977,0.47827792,0.38874123
attn_0_1_outputs,_,-0.22307338,0.23111784,0.84831285,-0.7710005,0.8638426
attn_0_1_outputs,_,-0.1522223,-0.24398637,0.069409385,0.13135053,0.2535262
attn_0_1_outputs,_,-1.0499536,0.35416105,0.47423455,0.7331349,0.08848478
attn_0_1_outputs,_,0.062373936,0.43149492,0.29614666,0.6249255,0.28535926
attn_0_1_outputs,_,-0.7543797,-1.0843078,0.30469695,-0.3729176,1.0324483
attn_0_1_outputs,_,-0.97000295,0.3012711,0.52427334,-0.14430319,0.20193738
attn_0_1_outputs,_,0.14948906,-0.24597345,0.6914028,-0.22064908,0.53375816
attn_0_1_outputs,_,0.61518383,-0.42752427,0.38796693,0.099417545,0.039272167
attn_0_1_outputs,_,-0.9049964,-0.13429804,-0.50357753,-0.5526196,0.20857304
attn_0_1_outputs,_,0.00989705,0.015028162,-0.58573055,-0.15139705,-0.1527746
attn_0_1_outputs,_,-0.41669708,-0.60688347,0.83598346,-0.075439446,-0.07814046
attn_0_1_outputs,_,0.074675895,0.26800644,0.7035225,-0.36536318,0.56875914
attn_0_1_outputs,_,-0.21450496,0.32659066,0.9668657,-0.18077485,0.4224092
attn_0_1_outputs,_,-0.1681251,-0.49757773,0.82561773,-0.92530257,-0.10544494
attn_0_1_outputs,_,-1.0389848,0.43213606,0.049280815,0.40538862,0.14132684
attn_0_1_outputs,_,-0.85782605,-0.2151315,0.5683159,-0.06458704,-0.40205684
attn_0_1_outputs,_,-0.23172097,0.26189977,0.5304289,0.32555416,0.16879489
attn_0_1_outputs,_,-0.818104,0.08369422,0.6392738,-0.25945047,0.5052402
attn_0_1_outputs,_,-0.73420674,0.16092594,-0.04488714,0.30482656,0.919222
attn_0_1_outputs,_,-0.4120746,0.4870996,0.6940735,0.17596237,-0.36503828
attn_0_1_outputs,_,-0.77830935,0.47747117,0.16749273,0.40267494,-0.3169535
attn_0_1_outputs,_,0.096452326,0.6177445,0.5752809,1.3127418,-0.16783105
attn_0_1_outputs,_,-0.49800074,0.15862791,0.3948473,1.0334978,0.6291387
attn_0_1_outputs,_,-0.03507011,0.20817085,0.08294254,0.24206337,0.5432462
attn_0_1_outputs,_,0.3192034,-0.24765736,-0.32871327,-0.23656893,0.2732284
attn_0_1_outputs,_,-0.7929267,-0.4156908,-0.42000043,0.34158856,0.22639741
attn_0_1_outputs,_,-0.28661558,0.4255298,1.4617101,-0.5043161,-0.023483543
attn_0_1_outputs,_,-1.3318583,0.36393908,0.5414508,-0.12003987,0.52419955
attn_0_1_outputs,_,-0.51810014,-0.33352605,0.6688615,-0.5151753,0.03134921
attn_0_1_outputs,_,0.5606236,0.13981411,0.22989021,-0.10335267,-0.40644732
attn_0_1_outputs,_,-0.7218007,0.44025594,0.08051835,0.18346326,-0.21069537
attn_0_1_outputs,_,-0.15748885,0.53240323,0.17379151,0.46431795,0.4242608
attn_0_1_outputs,_,-0.019521048,0.3895819,-0.00027788745,-0.4429021,0.36399487
attn_0_1_outputs,_,-0.30531186,0.6964841,0.25640646,-0.9272269,0.19762236
attn_0_1_outputs,_,-0.66766983,-0.3270485,-0.025398554,-0.4609089,0.78943104
attn_0_1_outputs,_,-0.3429701,0.13623342,-0.21544485,-0.47100258,0.41507605
attn_0_1_outputs,_,-0.7369611,-0.13202709,0.4797267,0.26141512,-0.3758005
attn_0_1_outputs,_,-0.5557807,-0.24394615,0.00656781,-0.6584955,-0.022364847
attn_0_1_outputs,_,0.46496886,-0.3688715,0.4220336,0.5808208,0.2158788
attn_0_1_outputs,_,-0.39923093,-0.2096067,0.4966315,0.19213144,-0.68542945
attn_0_1_outputs,_,-0.78278726,0.13494195,0.73615026,0.014522614,0.36952144
attn_0_1_outputs,_,-0.68106705,-0.2384659,0.5019237,0.076139614,-0.12068049
attn_0_2_outputs,0,3.154841,1.9290792,0.048952326,-2.3275788,-3.422386
attn_0_2_outputs,1,-1.0910939,0.06768789,-0.39190775,-0.67310774,0.0066687656
attn_0_2_outputs,2,-1.9825951,-0.3755579,1.5143034,0.08132197,0.17602311
attn_0_2_outputs,3,-2.0225797,-1.0178622,-0.086472556,1.050083,0.60185575
attn_0_2_outputs,4,-6.459716,-3.6731896,-1.449058,1.4228162,5.8987427
attn_0_2_outputs,</s>,-2.6145031,-0.91458064,-0.1596646,1.0798882,2.2478325
attn_0_2_outputs,<pad>,-0.5100763,0.00028741118,-0.06988643,0.44674188,0.72711354
attn_0_2_outputs,<s>,-0.8208847,-1.3247007,-0.2581863,0.37973797,2.7068017
attn_0_2_outputs,_,0.3732914,0.26727942,0.13209419,-0.039564554,-1.0736492
attn_0_2_outputs,_,-0.47404274,0.36449993,-0.74225545,0.007052985,-0.7138026
attn_0_2_outputs,_,-0.70134896,0.2502535,1.4796497,-1.0485609,0.088204965
attn_0_2_outputs,_,-0.33370283,0.4232634,0.07139815,0.21092826,-0.7109913
attn_0_2_outputs,_,-0.050317697,1.2041067,0.3451759,-0.18055171,0.6272206
attn_0_2_outputs,_,-0.47388574,0.029634932,0.4069672,0.2783236,0.5782503
attn_0_2_outputs,_,-0.3639744,0.83629394,-0.19359331,-0.6663599,0.18743789
attn_0_2_outputs,_,-0.38632867,0.8133869,0.6612129,0.3704812,-0.10409678
attn_0_2_outputs,_,-0.16609435,-1.3598981,-0.99672604,0.34400836,-0.26300907
attn_0_2_outputs,_,-0.7440361,0.50393814,-0.51913285,-0.0642712,-0.24559872
attn_0_2_outputs,_,-0.8285275,0.28724453,0.20557773,0.66450614,-0.9155474
attn_0_2_outputs,_,0.43271583,0.18077195,-0.14187776,0.16943538,0.04028038
attn_0_2_outputs,_,-0.90875614,0.41602162,0.17061538,0.69873405,-0.601231
attn_0_2_outputs,_,-0.41315454,-0.20155454,-0.36186892,0.042740583,-0.2367642
attn_0_2_outputs,_,-0.0044827955,2.3915709e-05,-1.0455778,0.4552339,0.09301912
attn_0_2_outputs,_,-1.0232663,0.19189556,0.13673817,-0.2629468,-0.005445372
attn_0_2_outputs,_,-0.47064954,-0.58427566,0.17819227,0.10912474,-0.0030048992
attn_0_2_outputs,_,-0.4803852,0.63120395,0.19285187,-0.44648775,-0.183481
attn_0_2_outputs,_,-0.7951866,0.44960377,0.72987366,0.47427878,0.18455796
attn_0_2_outputs,_,-0.5032843,0.47597647,0.12778173,-0.57711846,0.40867648
attn_0_2_outputs,_,-0.13375993,-0.2357097,0.4711145,0.1479888,-0.48083898
attn_0_2_outputs,_,-0.099649295,0.75894827,0.17517728,-0.30423483,-0.3230353
attn_0_2_outputs,_,0.23608805,0.34893462,0.0039070887,-0.5405376,0.32899508
attn_0_2_outputs,_,-0.15340798,0.5296902,0.14298448,-0.20402308,0.28590885
attn_0_2_outputs,_,0.2524417,0.22920342,0.9549741,0.27152026,-0.86975485
attn_0_2_outputs,_,-1.0048726,0.16654444,-0.33150148,0.41972405,-0.18449765
attn_0_2_outputs,_,-0.34964424,0.066302404,-0.33379865,0.80621004,-0.13064665
attn_0_2_outputs,_,-0.87280434,-0.23358445,-0.2832868,-0.2634356,0.47741017
attn_0_2_outputs,_,-0.051731404,-0.26102483,0.094220005,0.39009997,-0.61254156
attn_0_2_outputs,_,0.2932305,-0.08818966,-0.6353465,0.4864788,0.55301696
attn_0_2_outputs,_,0.7658971,0.3314494,0.1752479,-0.24728489,-0.067886665
attn_0_2_outputs,_,-0.485932,-0.045823313,-0.9228251,0.639767,-0.113673344
attn_0_2_outputs,_,-0.4702284,-0.49677646,0.6603594,-0.28063554,-0.035161532
attn_0_2_outputs,_,-0.615682,0.71105844,0.9824535,0.37034976,0.0053517795
attn_0_2_outputs,_,-0.15311904,-0.5629305,0.2034694,-0.042952556,0.07951145
attn_0_2_outputs,_,-0.39626345,-0.30246606,0.63343614,0.20479314,-0.29223225
attn_0_2_outputs,_,0.45463663,0.36971742,0.7362681,-0.5983278,0.3113584
attn_0_2_outputs,_,0.13537662,-0.02254642,0.45913517,0.11819689,0.30142006
attn_0_2_outputs,_,-0.34979022,0.31646833,-0.943624,0.17076361,-0.18107748
attn_0_2_outputs,_,-0.3044811,0.44366378,-0.097676486,0.5119475,0.5428338
attn_0_2_outputs,_,-0.40050274,0.3785854,0.432697,0.28571165,0.08483369
attn_0_2_outputs,_,-0.2708048,0.010987995,-0.33151335,-0.45083073,-0.24602742
attn_0_2_outputs,_,-0.64967793,0.45530286,-0.35146067,-0.0335521,-0.29454416
attn_0_2_outputs,_,0.042046737,0.27131426,0.01688494,0.5291519,0.70143425
attn_0_2_outputs,_,-1.2810591,0.31114444,-0.2162172,-0.8895126,-0.4762937
attn_0_2_outputs,_,0.16211334,-0.063850865,-0.77804977,-0.098711975,0.27730995
attn_0_2_outputs,_,-0.7654602,0.656538,-0.014069786,0.43003058,-0.026228009
attn_0_2_outputs,_,-0.18336666,0.15373413,-0.81514853,-0.5188176,-0.55775017
attn_0_2_outputs,_,-0.6650541,-0.23660192,0.20704302,-0.36809668,0.21296957
attn_0_2_outputs,_,-0.5164077,-0.40065613,0.11551233,-0.16360837,-0.39828172
attn_0_2_outputs,_,0.002693944,0.6798653,0.98420554,-0.5974099,-0.3434324
attn_0_2_outputs,_,-0.1918597,0.31680325,-0.046435263,0.3209789,0.1261229
attn_0_2_outputs,_,-0.15695833,0.27842805,0.093660824,0.6613854,-0.87644905
attn_0_2_outputs,_,-0.36485007,0.4211845,0.5505451,0.5933586,0.2836647
attn_0_2_outputs,_,-0.5388018,0.6312174,-0.34532562,0.7920297,0.17026697
attn_0_2_outputs,_,0.66620827,0.66727775,0.116923936,0.28132617,-0.6086729
attn_0_2_outputs,_,0.024275372,0.46060908,0.42805204,0.10623172,0.10554901
attn_0_2_outputs,_,-0.42600113,0.2442154,-0.7342982,-0.06469307,-0.13539433
attn_0_2_outputs,_,0.2689694,0.14443448,-0.39257872,0.10211553,0.28899452
attn_0_2_outputs,_,-0.44099241,-0.48306444,-0.42179236,0.9640761,-0.53782004
attn_0_2_outputs,_,-0.56272435,-0.60781646,0.641437,-0.19203508,0.5381624
attn_0_2_outputs,_,-0.3544905,-0.107767686,-0.08292577,-0.23491326,-0.80297935
attn_0_2_outputs,_,-0.048695654,0.26404124,-1.0220345,-0.5004883,0.2633883
attn_0_2_outputs,_,-1.2106216,0.42780736,0.08225286,-0.19129178,0.011747381
attn_0_2_outputs,_,-0.11795164,0.32137784,0.090080865,0.22259088,-0.7556412
attn_0_2_outputs,_,-0.14036022,0.16839987,0.41379482,-0.12619919,0.026175043
attn_0_2_outputs,_,-0.26592362,0.7442936,-0.6032312,0.33182317,0.90786177
attn_0_2_outputs,_,-0.15030226,-0.047523692,-0.28475222,-0.9087027,0.4972941
attn_0_2_outputs,_,-1.0218127,-0.8266008,0.8791803,0.13300094,-0.12523222
attn_0_2_outputs,_,-0.6169465,-0.36324,-0.95303774,0.70085377,0.26175022
attn_0_2_outputs,_,-0.13082056,0.0006068833,0.30611753,-0.48718655,-0.19182947
attn_0_2_outputs,_,-0.7892897,0.43477303,0.2185078,0.7307903,-0.8414619
attn_0_2_outputs,_,-0.4702191,0.40318218,-0.06905975,0.48727754,0.6791426
attn_0_2_outputs,_,-0.5072652,-0.17994244,-0.47173125,-0.11804865,0.10690012
attn_0_2_outputs,_,-0.20806822,-0.4902564,0.7769289,0.23775119,0.16627191
attn_0_2_outputs,_,0.41723424,0.617741,-1.2425225,-0.021463906,-0.009261444
attn_0_2_outputs,_,-0.7261131,0.28340453,0.9666975,-0.43154433,0.2974371
attn_0_2_outputs,_,-0.6904642,0.20376253,0.29195553,-0.04635445,0.7165429
attn_0_2_outputs,_,-0.30142465,0.5156109,0.7521974,-0.4770117,1.2847486
attn_0_2_outputs,_,-0.3978288,0.5114876,0.40118492,-0.58759075,-0.14254741
attn_0_2_outputs,_,-1.1834954,0.30682933,0.2573082,0.1422608,-0.8661206
attn_0_2_outputs,_,-0.029342514,0.01927934,0.47384948,0.42655164,0.5698994
attn_0_2_outputs,_,-0.8780295,-0.101121515,-0.107064046,0.51149464,-0.5400603
attn_0_2_outputs,_,-0.3353106,0.79564154,0.65713036,-0.25937632,-0.18440633
attn_0_2_outputs,_,-0.13240577,-0.09258241,-0.040857647,-0.1514602,-0.3442919
attn_0_2_outputs,_,0.49259928,0.28428805,0.0346706,-0.24302678,-0.78047466
attn_0_2_outputs,_,-0.21271855,0.041676994,-0.24310915,0.018881734,-0.3449229
attn_0_2_outputs,_,0.34986967,0.037721522,0.3568718,-0.44470748,0.34521392
attn_0_2_outputs,_,-0.39799774,-0.65025634,-8.73512e-05,-0.69134104,0.070361
attn_0_2_outputs,_,-0.29933822,-0.35197243,0.432538,-0.011916866,-0.084013015
attn_0_2_outputs,_,-0.18251899,-0.08117214,-1.3792005,0.6926537,-0.09039172
attn_0_2_outputs,_,-0.017215475,-0.14546564,0.07805068,-0.5548769,0.105510734
attn_0_3_outputs,0,0.90039545,0.79032594,-0.37163135,-1.6503391,-1.7376043
attn_0_3_outputs,1,0.004192933,1.1707034,0.3626104,-0.48037997,-0.42348188
attn_0_3_outputs,2,-2.1023269,-0.63818985,0.9919943,0.070521764,0.67283154
attn_0_3_outputs,3,-1.1591549,-0.3901218,-0.047730457,0.8342274,0.20520097
attn_0_3_outputs,4,-4.4503202,-2.5948327,-0.65437996,1.4649752,4.3769913
attn_0_3_outputs,</s>,-2.485097,-0.32232764,0.66546166,1.9086132,2.200803
attn_0_3_outputs,<pad>,0.34286913,0.0018847465,-0.4210076,0.68930924,0.09367744
