feature,value,0,1,2,3,4,5,<s>
attn_0_1_outputs,<s>,-1.045006,-0.09521108,0.09173805,0.20188776,0.0029872037,0.14627047,2.1552942
attn_0_1_outputs,_,0.31283584,-0.0071229013,-0.0028094188,0.1929122,0.41266707,0.32982436,-0.030872744
attn_0_1_outputs,_,0.26658437,0.13706079,-0.22301091,0.45714656,-0.7287034,-0.8704142,0.2299028
attn_0_1_outputs,_,-0.59232813,0.1364292,-0.2403163,-0.87694144,0.43074566,-0.91926986,0.06397547
attn_0_1_outputs,_,-0.54258287,0.8347271,-0.705969,0.026642956,1.223908,-0.11260844,0.07034452
attn_0_1_outputs,_,0.109623484,0.3448597,0.08987107,0.46758944,0.5560161,0.02330113,0.35618016
attn_0_1_outputs,_,-0.22859634,0.17257886,-0.51409745,-0.3502464,-0.10573573,0.08371507,-0.25003284
attn_0_1_outputs,_,-0.49060225,0.040313795,0.43640155,-0.1191872,-0.7179237,0.3163545,-0.44362128
attn_0_1_outputs,_,-0.0984416,0.90008247,0.32774353,-0.08141443,0.7746212,-0.935889,-0.075216055
attn_0_1_outputs,_,0.5855968,-0.6704919,0.43649766,-0.8892123,0.0358482,0.8372043,0.43207696
attn_0_1_outputs,_,-0.15039356,-0.053546928,-0.01300644,-0.50917965,0.13306059,-0.40151682,-0.67381245
attn_0_1_outputs,_,0.13631748,0.2926039,-0.03529557,0.27359042,-0.92703974,-0.3734364,0.22924542
attn_0_1_outputs,_,0.31143978,0.24098618,-0.36684608,-0.23071398,-0.23981515,-0.36535928,0.19503663
attn_0_1_outputs,_,0.32458,0.26025397,-0.21822716,0.51887226,0.47882688,-0.04489032,-0.34709278
attn_0_1_outputs,_,0.3277536,0.33246535,0.702695,0.16313131,-0.5236792,-1.5291108,0.79287726
attn_0_1_outputs,_,-0.37859052,0.6032113,0.13755235,-0.84934133,0.4768631,0.31962004,-0.14769702
attn_0_1_outputs,_,0.030728195,0.28581005,0.86611277,-0.04567799,0.22088179,-0.14199896,0.30859822
attn_0_1_outputs,_,-1.1450757,0.3447624,0.06082772,-0.10743451,0.2755277,-0.9419262,0.734464
attn_0_1_outputs,_,-0.14709662,0.22401185,0.0063193003,-0.33853006,1.1110181,-0.57969135,-0.1929839
attn_0_1_outputs,_,0.5326839,0.06600415,-0.12137409,0.087951474,0.2044004,-0.3952288,0.06580381
attn_0_1_outputs,_,0.45433417,0.4381613,0.5646629,0.26456395,0.45508716,-0.44102296,-1.3003076
attn_0_1_outputs,_,0.7509687,0.40622583,-0.10725527,-0.9198049,0.19235039,-0.67563957,-0.75270635
attn_0_1_outputs,_,0.4154569,0.44892734,0.15856913,-0.41124618,0.008623128,0.30149704,-0.40515336
attn_0_1_outputs,_,0.07873347,0.56727546,1.4729301,0.181476,-0.10605635,-0.3910383,0.3947744
attn_0_1_outputs,_,0.14217515,-0.48729676,-0.17400706,0.076912686,0.32512623,-1.1544142,-0.2448856
attn_0_1_outputs,_,-0.013108452,0.08775758,-0.23619549,-0.4334578,0.7157946,-0.017294114,-0.4961929
attn_0_1_outputs,_,0.3345553,0.67955863,0.22155777,0.051865056,0.32782966,-0.40605327,-0.64442825
attn_0_1_outputs,_,0.31397912,-0.2220844,-0.16800332,0.14982916,0.19305186,-0.07165918,-0.77756715
attn_0_1_outputs,_,0.14332977,-0.61866856,-0.006739563,0.41612837,0.085319765,-0.5598212,-0.08060294
attn_0_1_outputs,_,0.4004578,-0.38771996,-0.021507684,0.7056547,0.3789147,-0.5537364,-0.28929847
attn_0_1_outputs,_,0.2630248,0.036343366,-0.04214143,0.10286933,-0.121012814,-0.1040772,-0.19958416
attn_0_1_outputs,_,-0.6707289,1.2664325,0.25587416,-0.32873568,0.52602184,-0.7383807,0.010713444
attn_0_1_outputs,_,-0.09218632,0.36267045,0.37589103,-1.2959852,0.5377148,0.43834573,-0.39345157
attn_0_1_outputs,_,0.21018335,0.23319246,0.08627048,-0.06767039,-0.36226588,-0.59073085,-0.45286396
attn_0_1_outputs,_,-0.46604365,0.32976404,-0.32549086,0.36690098,0.30400595,-0.27291656,-0.23937559
attn_0_1_outputs,_,-0.14501366,0.42983854,0.4354799,-0.06743204,0.50149673,-0.6158189,0.0878995
attn_0_1_outputs,_,0.53914547,0.5974888,-0.122017756,-0.050521586,-0.20651004,0.4056597,0.04505593
attn_0_1_outputs,_,0.11748341,-0.31168187,0.29300833,0.24467859,1.1229159,-0.12547527,-0.20135865
attn_0_1_outputs,_,0.12619203,0.59951556,-1.1281791,-0.44914615,0.37323964,-0.00011154416,-0.1986393
attn_0_1_outputs,_,-0.07434025,-0.27766818,0.6502004,-0.20990928,0.40936854,0.37557122,0.07343324
attn_0_1_outputs,_,0.11363225,-0.11564118,-0.13913123,0.0758119,1.157173,0.2785009,-0.40325025
attn_0_1_outputs,_,0.26016498,-0.046885353,0.293232,-0.12935723,0.37435037,0.11121803,-0.028641135
attn_0_1_outputs,_,-0.41529143,-0.26632163,0.15034865,-0.34057593,0.65266293,-0.6439824,0.3230375
attn_0_2_outputs,0,1.5978591,0.07139416,0.26822156,0.08557238,0.05687431,0.25093633,0.2095927
attn_0_2_outputs,1,0.2274834,1.3181937,0.089498624,0.060910042,0.13056973,0.12144165,0.3963373
attn_0_2_outputs,2,-0.10564446,-0.31743968,0.77531314,-0.52259046,-0.37473425,-0.23386598,0.06330069
attn_0_2_outputs,3,0.18431246,-0.021140773,0.049234904,1.8367141,-0.04633403,0.08990477,0.10822203
attn_0_2_outputs,4,-0.1554024,-0.37821603,-0.2636795,-0.13739456,1.4501557,-0.28286552,0.13865739
attn_0_2_outputs,5,-0.10640695,-0.45510855,-0.23288973,-0.3966884,-0.45009103,0.76592225,-0.04583464
attn_0_2_outputs,<pad>,-0.11125978,-0.54021305,-0.26071173,0.04701963,-0.0036037678,-0.007840782,-0.31435072
attn_0_2_outputs,<s>,-0.14889304,-0.13615406,0.35291308,-0.48264036,-0.02534468,-0.24805582,-0.45653906
attn_0_2_outputs,_,-0.7362824,-0.58380044,-0.007958387,-0.030544037,0.3987832,0.38767454,-0.032012925
attn_0_2_outputs,_,0.14480737,-0.27363488,-0.50277275,0.36155793,0.34213954,-0.05450432,0.56944865
attn_0_2_outputs,_,-0.21941017,0.050560597,-0.18859485,-0.0029483836,0.20971614,-0.12399428,-0.080305144
attn_0_2_outputs,_,-0.26326907,0.1519896,-0.15974522,-0.04193402,-0.01621121,-0.18511106,-0.035195354
attn_0_2_outputs,_,-0.5556872,-0.32969823,-1.0571628,-0.15348904,-0.021918312,-0.12141627,0.2535383
attn_0_2_outputs,_,-0.73640484,-0.228598,-0.14191157,-0.39466053,-0.24537382,-0.40669563,0.77315164
attn_0_2_outputs,_,0.0023104344,-0.057861097,0.62461543,-0.21380505,0.34322023,0.116717115,-0.73958886
attn_0_2_outputs,_,0.1532907,0.2803616,-0.8403951,-0.46426514,0.44500038,-0.27148595,-0.082400076
attn_0_2_outputs,_,-0.062979035,0.44509047,-0.045635536,-1.0585469,0.49340355,0.7943204,0.4067413
attn_0_2_outputs,_,-0.1295421,-0.04513496,-0.12956156,0.21127512,0.27104038,-0.008276449,-0.016442457
attn_0_2_outputs,_,-0.07458575,-0.21609095,0.12095346,-0.26360008,-0.10463163,-0.4123181,0.7256203
attn_0_2_outputs,_,0.6029653,0.12478575,-0.18727946,-0.11135173,-0.553193,-0.25552034,0.7172404
attn_0_2_outputs,_,0.23941615,0.41578814,-0.82148945,-0.47568554,-0.3741556,-0.47375822,0.5641099
attn_0_2_outputs,_,-0.01952538,-0.3838309,-0.33178294,0.20346367,-0.60691893,-0.6507686,1.0557605
attn_0_2_outputs,_,-0.32206863,-0.25602514,0.18908913,-0.51147383,-0.04745549,0.13279694,0.2678917
attn_0_2_outputs,_,0.30830938,0.88248426,0.41628477,0.45417836,-0.12019043,-0.57976484,-0.103207596
attn_0_2_outputs,_,-0.69197714,1.0726631,0.8618661,0.33952898,-0.44674042,-0.17165673,0.19397241
attn_0_2_outputs,_,0.25786483,0.08919607,-0.14510117,-0.40128058,0.5973901,-0.44499183,0.19403909
attn_0_2_outputs,_,0.3313274,-0.20826131,0.11003154,-0.12963822,0.8736523,-0.54808956,0.5593128
attn_0_2_outputs,_,-0.2734239,0.04651552,0.5264817,-0.20544349,0.50485563,-0.41926822,0.10813311
attn_0_2_outputs,_,0.7259588,-0.28180185,-0.49066573,-0.40797532,-0.5665899,-0.22623406,-0.030909177
attn_0_2_outputs,_,0.30092213,0.39756978,0.31553206,-0.5528821,0.07745409,0.13789552,-0.06111371
attn_0_2_outputs,_,0.40153962,0.006429995,0.23794554,0.40303305,0.49199814,-0.8622022,-0.468655
attn_0_2_outputs,_,0.31875318,0.15610093,0.28011295,-0.23816995,-0.122902796,-0.4511772,0.091478564
attn_0_2_outputs,_,0.26529282,0.11885815,-0.09273896,-0.78757,0.34049818,-0.600629,0.42780584
attn_0_2_outputs,_,-0.22857927,-0.39363298,-0.2525194,0.32396644,0.58418137,-0.12033244,-0.102846146
attn_0_2_outputs,_,-0.014493267,-0.33396262,0.3592764,0.26559162,0.35037455,-0.6590848,-0.6270075
attn_0_2_outputs,_,0.3079514,-0.09595879,-0.2089714,0.26697183,-0.3476703,-0.18520162,-0.106289215
attn_0_2_outputs,_,0.026140453,0.099105105,-0.089186385,-0.5203652,0.14636071,-0.012407938,0.62405133
attn_0_2_outputs,_,0.29488853,0.4907962,-0.03492859,-0.40193892,-0.37109277,0.61727273,-0.18200028
attn_0_2_outputs,_,-0.7255361,0.003426767,0.24594471,-0.4189328,0.85269976,-0.39924163,-0.04841927
attn_0_2_outputs,_,0.52678764,1.079323,0.35019347,-0.42391348,-0.53048944,-0.588041,-0.40072653
attn_0_2_outputs,_,0.41687292,0.33403075,0.23947954,0.7005217,-0.11294752,-0.8932274,-0.32943055
attn_0_2_outputs,_,-0.30060026,-0.17505711,0.10979452,0.039669085,0.2550287,0.08407159,-0.1408605
attn_0_2_outputs,_,-0.21166457,0.41325292,-0.21873675,-0.4664134,0.12835172,0.15102716,0.7365023
attn_0_2_outputs,_,-0.4355818,-0.10102586,-0.46180367,0.23115508,0.1790629,-0.39381903,0.53702956
attn_0_2_outputs,_,-0.5976401,1.0277351,-0.15330549,-0.37704238,0.8523994,-0.13637963,-0.4920979
attn_0_2_outputs,_,-0.19244322,0.24146162,0.047865428,-1.0618527,0.89890677,0.6153238,0.34403163
attn_0_2_outputs,_,-0.52062744,-0.19469948,-0.15645194,0.17063008,-0.6948113,0.6538913,0.66776574
attn_0_2_outputs,_,-0.12661259,0.32775152,-0.62033224,0.38812247,0.24491952,0.10728949,0.44969562
attn_0_2_outputs,_,-0.16207819,-0.685787,0.5187674,0.13145533,0.4481189,0.036565717,1.0201174
attn_0_2_outputs,_,-0.39306316,0.30536833,0.4799888,-0.046006173,0.25878045,-0.22176893,0.05003439
attn_0_3_outputs,0,1.2275122,-0.12625957,-0.312235,-0.6727802,-1.1448061,-0.7992879,3.502988
attn_0_3_outputs,1,-1.5763948,0.8594333,-0.44430175,-0.6140341,-0.91129345,-0.39867774,2.8361337
attn_0_3_outputs,2,-1.3605434,0.36443797,0.2897043,-0.26855287,-0.77833635,-0.23396568,3.195278
attn_0_3_outputs,3,-1.7767404,0.21809554,0.39709413,2.9962528,-0.8996138,-0.087110855,-1.3628178
attn_0_3_outputs,4,4.3173633,-1.30645,-0.3240535,-0.7796521,3.751156,-0.009713734,-6.791776
attn_0_3_outputs,5,-1.4480941,0.9201402,0.76840574,-0.1617201,-1.3158213,0.9336952,0.9010736
attn_0_3_outputs,<pad>,0.3904732,-0.16588946,0.24622008,0.24771877,0.103321195,0.19174303,0.21138085
attn_0_3_outputs,<s>,0.1532545,-3.699832,-0.18936676,0.82632923,3.475154,2.5620282,-4.6849427
attn_0_3_outputs,_,0.20240912,0.25063866,-0.50824213,0.68320185,0.24127421,0.17279342,-1.2170944
attn_0_3_outputs,_,0.1430036,-0.16171472,0.15358847,0.13336754,-0.33034295,-0.29069906,0.37368497
attn_0_3_outputs,_,0.7245434,0.3640369,-0.20981233,-0.0644766,-0.21068916,0.12996966,0.48491946
attn_0_3_outputs,_,0.26817995,-0.11733548,-0.82811004,0.09158101,0.25863275,0.4318495,-0.4243227
attn_0_3_outputs,_,-0.13510644,-0.11462574,-0.5022992,0.44487607,-0.9178377,0.41070348,0.024769321
attn_0_3_outputs,_,-0.76888347,0.28704938,0.14272827,-0.19683479,-0.54095906,-0.015962837,-0.34914705
attn_0_3_outputs,_,-0.8493406,-0.113604166,-0.13980395,0.038980983,-0.841083,0.105995975,0.0056323265
attn_0_3_outputs,_,-0.83178747,0.12850021,-0.09077491,-0.589152,0.059044477,0.23048705,0.097861044
attn_0_3_outputs,_,0.33066848,0.13741434,0.19381522,-1.572804,0.06854328,0.6575137,-0.09402152
attn_0_3_outputs,_,0.42532137,0.008204173,0.47736266,-0.6440154,-0.0025336721,-0.47982088,0.15452988
attn_0_3_outputs,_,-0.04859541,-0.09078772,-0.51729107,-0.06633208,0.43355423,-0.39065826,0.74000174
attn_0_3_outputs,_,0.025349673,-0.73558044,-0.328729,-0.03634714,-0.09074938,-0.061630446,0.24478632
attn_0_3_outputs,_,-0.022487592,0.45489666,0.049275402,0.15253241,-0.41356805,0.33512068,0.99395764
attn_0_3_outputs,_,0.19282202,-0.08656537,0.19063419,0.46014857,-1.5621527,-0.052825484,0.26886612
attn_0_3_outputs,_,-0.69190866,-0.43297997,-0.14992487,-0.7696159,-0.15594088,0.5479196,0.27224195
attn_0_3_outputs,_,0.0053917468,0.103017494,0.014450795,-0.49740818,-0.059555072,-0.25224575,-0.3387213
attn_0_3_outputs,_,0.06783058,0.9984697,0.66011876,-0.5838084,-0.22952124,-0.1791988,-0.10635746
attn_0_3_outputs,_,-0.050598323,-0.8164812,-0.010681707,0.10752281,0.028059397,-0.43596795,0.74564445
attn_0_3_outputs,_,0.05607925,-1.0808588,-0.103376046,-0.26123977,0.09863641,-0.4418541,0.35156155
attn_0_3_outputs,_,-0.5783934,0.17757821,0.63772017,0.03995056,0.097067915,-0.34019846,0.16662557
attn_0_3_outputs,_,1.0873973,-0.32816443,-0.32894412,-0.45290342,-0.22218336,-0.057891857,0.13426428
attn_0_3_outputs,_,-0.76760465,0.3451708,0.090281084,-0.54583395,0.3069715,0.61384887,-0.34327218
attn_0_3_outputs,_,-0.37034303,-0.37276727,0.27275163,0.47841734,-0.49285838,-0.64524156,0.5606335
attn_0_3_outputs,_,0.7844609,0.13834141,-0.11065235,0.31455114,0.023882246,-0.5003245,0.37276357
attn_0_3_outputs,_,0.6086315,0.03525863,-0.35615513,-0.7742952,-0.23337695,-0.13080864,0.40329266
attn_0_3_outputs,_,-0.39251694,-0.18411237,-0.65728486,-0.07400008,1.0824984,-0.38871554,0.2133681
attn_0_3_outputs,_,-0.011610557,-1.0189846,0.44986215,0.48266113,0.011652051,0.44669873,-0.5156758
attn_0_3_outputs,_,0.24413894,-0.8392686,1.0058326,0.38669154,-0.22672789,0.5425287,-0.24069346
attn_0_3_outputs,_,-0.18993662,-0.057665713,0.38793552,-0.1613207,-0.36805174,-0.34351468,0.58420956
attn_0_3_outputs,_,1.0385625,0.19949856,0.49943906,0.002155617,-0.48833168,0.76435554,0.09585295
attn_0_3_outputs,_,-0.36556834,0.110220544,0.99921626,-0.16306122,0.16108449,-1.2173537,0.12737225
attn_0_3_outputs,_,0.03503931,0.8551783,0.75533247,-0.16043459,0.24386014,-0.6999709,0.1581192
attn_0_3_outputs,_,-0.5967625,0.6463219,0.32292148,-0.066393554,-0.21577883,-0.50405395,-0.70548356
attn_0_3_outputs,_,0.30367476,-0.3908878,0.3644654,-0.10711174,1.1161879,0.3841906,-0.2254886
attn_0_3_outputs,_,-0.13037986,0.11691463,0.7296977,-0.7013681,0.0739366,0.28764606,0.04202058
attn_0_3_outputs,_,0.2720096,-0.34659654,-0.13634996,0.099860914,0.19612974,0.0119783,-0.056214612
attn_0_3_outputs,_,-0.0038109596,0.3768514,-0.1776531,-0.2716885,0.34333557,0.859878,0.76978827
attn_0_3_outputs,_,-0.5655429,0.9120409,-0.98669535,-0.6174913,0.81106776,0.5588982,-0.16210923
attn_0_3_outputs,_,0.16604954,-0.03425452,-0.014735082,0.663893,0.8110326,0.015780406,-0.18903765
attn_0_3_outputs,_,0.7294403,-0.2640443,-0.40649956,0.041399688,0.33117253,-0.41015294,-0.5372711
attn_0_3_outputs,_,0.13048387,-0.5373094,-0.16862741,0.060898166,-0.13277578,0.29930174,0.088845484
attn_0_3_outputs,_,-0.7431709,0.9161059,-0.100915805,-0.16902764,-0.2457335,-0.46339446,0.03259956
attn_1_0_outputs,0,-0.21428767,-1.2345667,-1.1688712,-0.73814976,0.2191585,0.16986024,1.4653814
attn_1_0_outputs,1,-0.4801,0.23333956,0.56104213,0.64530957,0.5061567,0.3452623,-0.45464712
attn_1_0_outputs,10,0.3537736,0.7297255,0.7314856,1.163374,0.4588816,0.50489944,-1.0471841
attn_1_0_outputs,11,0.8046309,0.62068886,0.78638613,-0.31599507,-0.39856067,-0.84395677,-0.6455623
attn_1_0_outputs,12,-0.40024555,1.157112,0.6755811,1.3975989,0.08064683,0.5079437,-2.2086494
attn_1_0_outputs,13,-0.47321334,0.14951976,0.71725583,0.3874764,-0.29593205,-0.040707722,-0.45385632
attn_1_0_outputs,14,-0.20562844,0.9130026,0.20564382,0.28897145,0.44150332,0.29076368,-3.5337346
attn_1_0_outputs,15,1.399079,2.6436343,1.6709273,1.8600062,-1.5127033,-1.2106409,-1.5094528
attn_1_0_outputs,16,-0.8424337,2.4783936,0.71358335,0.6167434,0.8210625,1.0761228,-3.5042279
attn_1_0_outputs,17,-0.33505723,-1.0492767,0.02854769,0.051247727,-0.24782129,0.49319145,0.09095733
attn_1_0_outputs,18,-0.38515842,0.8553152,0.48815638,-1.5085602,0.029294012,0.78440076,0.060436927
attn_1_0_outputs,19,0.12200312,1.4287864,0.045016233,0.30939347,1.4264629,0.84634095,-4.0540867
attn_1_0_outputs,2,-0.11522507,0.3141405,0.0903654,0.19472423,-0.27235377,0.3872866,-0.07259586
attn_1_0_outputs,20,0.49944475,1.0470128,-0.23315635,0.9274424,0.17840387,0.3144101,-2.1689327
attn_1_0_outputs,21,-0.20128481,0.8911439,-4.5891247,1.1513956,1.3554937,0.54102963,0.35195744
attn_1_0_outputs,22,-0.4923899,-0.27586338,0.62330896,0.39534882,0.24292696,0.37810418,-0.5460322
attn_1_0_outputs,23,0.31055784,0.8197232,0.17495531,-1.1641066,0.42085895,0.505329,0.3247577
attn_1_0_outputs,24,-0.28359702,1.1078289,0.24319355,-0.55281675,0.68027794,0.69765115,-0.039974373
attn_1_0_outputs,25,-0.35405037,1.2162819,0.25221807,0.03568861,-0.639145,0.17214689,-0.86511195
attn_1_0_outputs,26,-0.102099165,0.5921313,0.25549397,0.51728916,0.23784618,0.30334586,0.5002468
attn_1_0_outputs,27,-1.239412,-1.2887335,-0.5481618,0.21908893,-1.7794604,-1.4289417,3.9599268
attn_1_0_outputs,28,0.89191616,0.47390994,-0.00501033,-0.0014283225,-0.031791326,0.34599897,-0.39242065
attn_1_0_outputs,29,-0.4057008,-0.13376972,0.061248627,0.66382724,1.566414,-0.9575824,-0.65195495
attn_1_0_outputs,3,-0.6405143,0.37893468,-0.065874085,0.5581147,0.32332325,0.030792154,0.14318338
attn_1_0_outputs,30,-0.5117944,-5.5378537,-0.33508018,0.27413896,0.08570902,0.04622592,6.3733797
attn_1_0_outputs,31,-0.30850223,1.0200462,1.1032759,0.84736264,0.09532254,1.1851696,-2.1426768
attn_1_0_outputs,32,-0.312357,1.2985423,-0.15597332,0.09520215,0.07078473,0.24393848,-1.7425044
attn_1_0_outputs,33,0.5494044,1.0613343,0.521327,1.0562761,0.3625576,-0.3842778,-1.9065459
attn_1_0_outputs,34,-0.18406664,-4.066737,-0.5752955,-0.030864213,0.28753972,-0.1764863,5.3802977
attn_1_0_outputs,35,0.19718957,0.74082816,0.6557678,0.673227,0.05617985,0.21417023,-0.3495415
attn_1_0_outputs,36,0.018362436,0.73049515,0.07058011,-1.0594214,0.25306353,-0.20797469,-0.80426246
attn_1_0_outputs,37,-0.693411,-0.39313322,1.6571923,0.17691965,-0.7814823,1.7790221,-1.1554029
attn_1_0_outputs,38,-0.3481062,0.61876035,0.0055644233,-0.061234273,-0.24132007,-0.77495515,0.6204736
attn_1_0_outputs,39,0.68701327,0.6769527,-0.049689893,0.7367383,-0.1971645,0.26964045,-0.8852479
attn_1_0_outputs,4,0.45681444,0.6969092,0.45849466,0.6560924,-2.259462,0.38775575,1.7294681
attn_1_0_outputs,40,-0.38441774,0.2312302,0.08268799,0.3426299,0.025620544,1.0173603,-0.6015318
attn_1_0_outputs,41,-0.10698369,1.4247856,1.0230173,0.93369347,0.16240811,0.31574988,-2.78313
attn_1_0_outputs,42,-0.25226656,0.3301672,-0.07641365,0.28108877,0.43200243,0.07365191,0.10601228
attn_1_0_outputs,43,-0.37521666,0.71658486,0.43573806,-1.6134499,0.29237902,-0.09204456,-0.0044947956
