feature,value,0,1,2,3,4
attn_0_2_outputs,<s>,-0.4198709,-0.31139383,-0.597692,0.36226362,1.0616503
attn_0_3_outputs,0,3.277147,1.5631175,0.24415857,-1.1971825,-6.988947
attn_0_3_outputs,1,0.974208,1.9418845,0.487165,-0.7868262,-2.5077298
attn_0_3_outputs,2,0.25048244,0.75356716,0.99566144,-0.3889931,-1.1283172
attn_0_3_outputs,3,-0.62470907,-0.0030643747,0.6284327,1.3415631,-2.3066723
attn_0_3_outputs,4,-2.1196048,-1.1431036,-0.48986894,-0.113959685,2.2921576
attn_0_3_outputs,</s>,-7.77238,-7.961432,-4.376193,2.7004073,12.930021
attn_0_3_outputs,<pad>,0.22718614,0.41964924,0.3312857,0.61497146,0.25782618
attn_0_3_outputs,<s>,-0.52748203,-0.5201863,-0.40985888,-0.14306022,0.68371606
attn_1_0_outputs,0,0.34291667,0.03676039,0.24489932,-0.09275376,-0.41120017
attn_1_0_outputs,1,0.42909753,0.18959229,-0.1619217,-0.20548384,-0.12575409
attn_1_0_outputs,2,0.026544727,0.20653914,0.1093235,-0.27175927,-0.1811726
attn_1_0_outputs,3,-0.34180275,0.0762761,0.2020845,0.34963167,-0.54282814
attn_1_0_outputs,4,-1.3693428,-0.43624046,0.022097088,0.6167668,1.5508238
attn_1_0_outputs,</s>,-2.0721962,-1.1856968,-0.5301476,0.16834386,2.2346609
attn_1_0_outputs,<pad>,0.7001933,-0.0667964,1.0831293,0.27707648,0.32898295
attn_1_0_outputs,<s>,0.41819596,0.38544488,0.35552683,-0.48186472,-0.034595683
attn_1_1_outputs,0,4.620878,2.032335,0.49798578,-1.2854769,-6.563111
attn_1_1_outputs,1,2.1680646,2.4749813,-0.12275341,-1.7673755,-3.4347005
attn_1_1_outputs,2,-0.76031065,0.6850405,1.1226543,-0.038870547,-1.1671989
attn_1_1_outputs,3,-2.0683692,-0.9745195,1.1364461,3.3279912,-2.4859028
attn_1_1_outputs,4,-4.9165635,-2.8985162,-0.8910835,0.8684595,6.839165
attn_1_1_outputs,</s>,-1.7861992,-3.7413337,-1.7009666,-0.22474141,5.021471
attn_1_1_outputs,<pad>,-0.13063166,-0.07317881,0.19325565,0.24755245,0.4825877
attn_1_1_outputs,<s>,-1.9953392,-2.389824,-0.1655366,-0.07145585,2.997027
attn_1_2_outputs,0,4.176302,2.5221744,0.43821892,-0.60985535,-5.883428
attn_1_2_outputs,1,1.0306028,2.6069431,-0.26388377,-1.4778379,-1.9850079
attn_1_2_outputs,2,-1.0120844,0.90291744,1.1249685,-0.19277687,-0.2970944
attn_1_2_outputs,3,-1.8499861,-0.2649115,0.73219955,2.4790335,-1.9230921
attn_1_2_outputs,4,-4.1132884,-2.71113,-2.0367284,-0.24158873,6.949201
attn_1_2_outputs,</s>,-1.7382394,-4.31921,-3.064737,1.6535764,4.7497425
attn_1_2_outputs,<pad>,-0.23421451,0.5132393,-0.30176634,0.034116827,0.3907833
attn_1_2_outputs,<s>,-1.0634763,-2.442714,-0.0422132,0.7637831,1.5936613
attn_1_3_outputs,0,5.2905793,1.4621315,0.8173403,-3.9462416,-6.4465632
attn_1_3_outputs,1,3.0375118,3.3032818,-2.8824117,-1.4203248,-0.7352811
attn_1_3_outputs,2,-3.515338,0.9675083,4.989672,-0.8056851,-3.309389
attn_1_3_outputs,3,-1.6578878,-4.152341,-7.2824826,7.92162,-0.026079318
attn_1_3_outputs,4,-4.6947484,-5.828803,-3.2718675,0.4788636,8.916255
attn_1_3_outputs,</s>,-0.47804874,-0.4700047,0.1464204,-0.36109632,0.8398358
attn_1_3_outputs,<pad>,0.12860458,0.68993366,0.05503933,-0.60075,0.26857248
attn_1_3_outputs,<s>,-2.2091053,1.216029,2.267717,0.02332477,-1.5437151
attn_2_0_outputs,0,-2.1111188,2.9432182,1.518094,1.0271204,-2.9056382
attn_2_0_outputs,1,2.3426857,5.8665447,-5.615292,-3.1785278,-1.2684355
attn_2_0_outputs,2,-1.0938522,-9.56474,4.394824,0.023953639,3.3499713
attn_2_0_outputs,3,-0.83386016,-0.8005827,0.2811847,1.6809598,0.9801168
attn_2_0_outputs,4,-1.4627278,-0.8607894,-0.3755044,1.0208768,1.2496605
attn_2_0_outputs,</s>,2.1379263,-0.567423,-0.8225099,0.6601233,-1.7146691
attn_2_0_outputs,<pad>,0.3217147,-0.61728656,-0.107324675,-0.6621008,0.016122067
attn_2_0_outputs,<s>,0.16226038,-2.6035259,-1.5714201,0.8698501,3.5955155
attn_2_1_outputs,0,4.6177187,2.2957664,1.4578828,-2.1132145,-7.9292965
attn_2_1_outputs,1,0.3964733,3.6608903,0.35426578,-0.44086045,-4.461241
attn_2_1_outputs,2,-0.6830244,-0.15425415,0.38281825,0.8065602,-0.62458813
attn_2_1_outputs,3,-0.48240224,-2.0369275,-1.1095166,2.5757833,0.7657697
attn_2_1_outputs,4,-4.012687,-3.9791527,-3.1880162,1.0222613,7.3790226
attn_2_1_outputs,</s>,-0.56914324,-0.61349934,-0.31512266,0.5369276,0.32865745
attn_2_1_outputs,<pad>,-0.63642853,-0.4294877,-0.0010121388,0.2231835,-0.08031971
attn_2_1_outputs,<s>,-4.267837,-3.0113156,0.88817096,3.3068295,0.4743413
attn_2_2_outputs,0,2.179611,0.9313945,-0.344111,-0.667062,-2.908217
attn_2_2_outputs,1,0.4840908,0.9158706,-0.6822218,-0.22257064,-0.9059364
attn_2_2_outputs,2,-1.0228913,-0.1592647,0.29486904,0.29084685,-0.008223762
attn_2_2_outputs,3,-1.146719,-0.98808086,-0.46854305,0.91733503,0.29231337
attn_2_2_outputs,4,-2.7458353,-1.4499954,-0.8601682,0.61881566,3.6860983
attn_2_2_outputs,</s>,-2.6363251,-1.4053148,0.077037804,1.0460428,1.3874135
attn_2_2_outputs,<pad>,0.0020620609,-0.38623846,0.0770662,0.28671566,-0.08821173
attn_2_2_outputs,<s>,-0.3032451,0.24104318,-0.37604433,-0.23677643,-0.02828026
attn_2_3_outputs,0,2.8352752,1.2079743,0.7535051,-0.32924756,-5.736254
attn_2_3_outputs,1,0.14571916,1.5998302,0.3496822,-0.5003821,-1.634797
attn_2_3_outputs,2,-1.3041221,-0.21795164,1.3274343,0.35100234,-0.5868699
attn_2_3_outputs,3,-2.6573026,-3.0292249,0.3442694,2.961696,-0.6185642
attn_2_3_outputs,4,-3.8600519,-3.0390062,-1.34272,-0.18461192,5.5710044
attn_2_3_outputs,</s>,1.8414828,-1.1505384,-1.4637837,-0.9474827,0.6011715
attn_2_3_outputs,<pad>,0.12914394,0.35255498,0.3741494,0.7413383,0.18859865
attn_2_3_outputs,<s>,-1.2640839,-1.9987837,-1.6762277,0.09068746,4.6574526
mlp_0_0_outputs,0,-0.5110384,0.42814362,-0.22148362,-0.00038119807,0.18313058
mlp_0_0_outputs,1,-1.8531951,1.7277995,1.5172365,1.2461671,-3.3321729
mlp_0_0_outputs,2,0.15232687,0.27128294,0.11540166,0.37060297,0.28849608
mlp_0_0_outputs,3,-10.901558,-4.7155075,-1.4479628,1.4133005,6.6757383
mlp_0_0_outputs,4,6.9340954,2.911301,-0.7643389,-6.074475,-14.62923
mlp_0_0_outputs,5,-0.70076305,0.5103943,0.87658054,0.11997496,0.4571661
mlp_0_0_outputs,6,-0.32765505,-0.16220778,0.21572393,-0.16839911,0.22375053
mlp_0_0_outputs,7,-3.2157178,-0.53494745,1.2622889,2.672232,0.79958284
mlp_0_1_outputs,0,0.53352964,0.54207486,0.095751464,0.2370953,0.21590927
mlp_0_1_outputs,1,-3.8446765,-2.396178,-1.2605771,0.71826756,4.4342723
mlp_0_1_outputs,2,-0.68843454,-0.34015006,-0.14696404,0.26550794,-0.07991398
mlp_0_1_outputs,3,-1.5776217,-2.9684348,-0.82422405,1.6881483,1.9051319
mlp_0_1_outputs,4,0.10426493,-0.2782948,-0.32896867,1.0863835,1.4602655
mlp_0_1_outputs,5,-5.282784,-3.820494,0.6261743,2.6888442,2.3360193
mlp_0_1_outputs,6,0.38242447,0.107310444,-0.13651063,0.19469862,-0.18112186
mlp_0_1_outputs,7,3.1264017,2.6265566,0.06514786,-1.7344981,-6.928965
mlp_1_0_outputs,0,1.9904448,0.508081,0.38124493,-1.3083085,-1.8818762
mlp_1_0_outputs,1,-0.017376363,0.040677834,-0.6783608,0.1701853,-0.48063013
mlp_1_0_outputs,2,-3.9814458,-0.5763377,0.3082809,1.2474056,1.1318992
mlp_1_0_outputs,3,-7.427692,-4.0988894,-1.9068278,2.7483244,3.7167027
mlp_1_0_outputs,4,1.9980114,0.91998076,-0.38301194,-1.5270426,-3.5919495
mlp_1_0_outputs,5,-0.69741833,1.8260639,0.17132793,0.11898464,-1.7570604
mlp_1_0_outputs,6,-2.2300105,-0.61442786,-0.2404289,1.7767607,3.036477
mlp_1_0_outputs,7,0.11014219,0.95811003,-0.0029459684,0.040223833,-0.07877623
mlp_1_1_outputs,0,-0.33423626,0.82867855,0.5139843,-0.8840889,-0.7663249
mlp_1_1_outputs,1,4.709922,2.3491786,0.28972155,-3.2841408,-6.7129035
mlp_1_1_outputs,2,-0.12839034,0.82730967,0.45826018,-0.72404313,-0.9572837
mlp_1_1_outputs,3,1.0856884,1.1331103,0.9294001,-0.18677053,-2.176071
mlp_1_1_outputs,4,0.5002462,0.3888279,-0.34218255,-0.09997195,-0.27228123
mlp_1_1_outputs,5,-0.6896932,0.11355757,0.19444484,-0.16060577,-0.61645925
mlp_1_1_outputs,6,-7.125045,-2.643292,0.30532172,2.267897,2.8189383
mlp_1_1_outputs,7,-0.27069303,0.23896165,0.56156063,-0.8860611,0.046303082
mlp_2_0_outputs,0,-0.50240874,-0.70228195,-0.049037095,0.16388428,0.5103758
mlp_2_0_outputs,1,2.6835706,1.629389,0.7936922,-1.8598675,-4.293869
mlp_2_0_outputs,2,3.7512422,5.9802995,1.8840715,-2.2976692,-10.751288
mlp_2_0_outputs,3,-0.5573408,-0.6925696,0.22813417,0.1840949,0.526329
mlp_2_0_outputs,4,-0.3365538,0.3095553,0.7427725,0.26672602,-0.29198372
mlp_2_0_outputs,5,-6.3129153,-5.583907,-0.9529187,2.5608625,6.4690747
mlp_2_0_outputs,6,-0.3567136,0.19183417,0.46369115,-0.22208588,-0.63823706
mlp_2_0_outputs,7,0.029021312,-0.36083767,0.28807965,-0.21311921,0.26049137
mlp_2_1_outputs,0,-0.16371919,-0.3213541,0.26429278,-0.104550965,0.14979632
mlp_2_1_outputs,1,-0.2651706,-0.3417284,-0.078172706,0.1392835,-0.0031607726
mlp_2_1_outputs,2,-0.031087656,0.12815578,0.19151269,-0.3037825,0.05886739
mlp_2_1_outputs,3,-4.904372,-1.7686032,0.12729326,1.3939716,2.4042358
mlp_2_1_outputs,4,6.0921187,1.7599012,-0.74123645,-4.607768,-9.872234
mlp_2_1_outputs,5,-1.0735081,0.63134384,0.9894302,1.2605032,0.52394795
mlp_2_1_outputs,6,-5.840294,-2.6320646,-0.2328632,1.524752,2.14299
mlp_2_1_outputs,7,-0.36711174,-0.20467865,-0.6539916,0.15534039,0.33079147
num_attn_0_0_outputs,_,5.6657248,4.3976874,-0.19863187,-4.562693,-6.364603
num_attn_0_1_outputs,_,7.126231,-2.842638,-4.0037923,-4.784793,3.4913108
num_attn_0_2_outputs,_,-0.5954847,-4.6836677,-3.4648247,1.066556,3.6541648
num_attn_0_3_outputs,_,0.54194885,5.259301,2.2511694,-1.8129396,-4.927933
num_attn_1_0_outputs,_,0.0764866,0.65013266,0.5366518,0.62822545,-1.1324741
num_attn_1_1_outputs,_,0.009223312,-0.9468969,-1.9428356,-0.59933347,2.9121497
num_attn_1_2_outputs,_,3.1133966,0.8463414,-0.2953105,-1.3566538,-3.2294292
num_attn_1_3_outputs,_,0.690131,1.0422746,0.6092042,-0.30432558,-1.5263114
num_attn_2_0_outputs,_,1.6294907,1.7849303,0.8657916,-0.24897167,-1.3505995
num_attn_2_1_outputs,_,1.6229223,1.0236903,0.4752445,-0.3322497,-0.7185397
num_attn_2_2_outputs,_,-0.930694,1.3405117,7.785455,-2.0563743,-6.4902453
num_attn_2_3_outputs,_,-1.3113946,-0.35843098,0.6425948,1.9630741,-1.1404138
num_mlp_0_0_outputs,0,-0.1632109,-0.106541,0.5910402,0.81313455,0.17149746
num_mlp_0_0_outputs,1,9.787578,0.557894,-1.9819783,-4.651425,-6.2315283
num_mlp_0_0_outputs,2,1.8920976,3.568155,-0.43275708,-1.962324,-3.1611266
num_mlp_0_0_outputs,3,-0.6119543,1.6205854,0.55598366,0.24419549,0.31025815
num_mlp_0_0_outputs,4,-0.62435913,0.32475734,0.02264854,0.21328914,0.18107034
num_mlp_0_0_outputs,5,-0.18267927,1.0325062,0.27840182,0.17684744,0.33231524
num_mlp_0_0_outputs,6,-9.700707,-5.143156,-0.07549714,3.898474,4.5146112
num_mlp_0_0_outputs,7,-2.863549,-0.06432377,2.1706016,1.0555357,0.56129354
num_mlp_0_1_outputs,0,-0.9668088,0.19403741,0.11040284,0.5223262,-0.20334937
num_mlp_0_1_outputs,1,2.655283,-2.2185802,-3.2852674,-2.1768584,4.3686852
num_mlp_0_1_outputs,2,-0.714986,0.09907277,-0.09910571,0.4111792,0.087699115
num_mlp_0_1_outputs,3,-0.6423562,0.21614091,0.17301531,0.7796197,0.23199642
num_mlp_0_1_outputs,4,-0.6624241,0.077357486,0.11794517,0.73051363,0.12868208
num_mlp_0_1_outputs,5,-1.56333,0.25962222,0.47941607,0.9348902,-0.5025243
num_mlp_0_1_outputs,6,-1.2207297,-0.24184936,0.14277929,0.6024541,0.028417474
num_mlp_0_1_outputs,7,-1.3204288,0.50642353,0.35205862,0.9025998,-0.23849851
num_mlp_1_0_outputs,0,-0.09179873,-0.030150367,-0.0349796,0.18024063,-0.79276776
num_mlp_1_0_outputs,1,-0.15817195,0.22396128,0.33475593,0.59027135,-0.12562416
num_mlp_1_0_outputs,2,-0.14453177,-0.28925037,0.062360663,0.037150886,-0.09194188
num_mlp_1_0_outputs,3,0.112397164,-0.05290581,-0.25193766,0.012261798,-0.7311634
num_mlp_1_0_outputs,4,-2.0592237,0.30266792,-0.09812874,0.020220488,1.5108393
num_mlp_1_0_outputs,5,0.09925485,0.045156438,0.14366226,0.26238677,-0.2828105
num_mlp_1_0_outputs,6,0.39780858,0.04781388,0.20427172,-0.058701698,-0.6808628
num_mlp_1_0_outputs,7,0.2901363,0.003961899,0.24225345,0.14147975,-0.23421676
num_mlp_1_1_outputs,0,-2.294297,-2.294222,0.1733752,1.0153922,1.7422746
num_mlp_1_1_outputs,1,1.9530752,2.6369839,0.1322735,-2.2681413,-3.3249512
num_mlp_1_1_outputs,2,-1.9183569,0.78627646,0.633643,1.1370026,0.781601
num_mlp_1_1_outputs,3,-0.08432665,0.14525265,0.34972876,0.4708659,0.2929117
num_mlp_1_1_outputs,4,-1.120509,-2.8912404,-0.8756596,1.909084,2.2288647
num_mlp_1_1_outputs,5,-0.53361547,-0.43735883,-0.25389892,0.10967236,0.22707212
num_mlp_1_1_outputs,6,-1.601905,-2.0273333,0.8382737,0.7049333,0.4570635
num_mlp_1_1_outputs,7,0.017335387,0.07965927,-0.08166555,0.27510887,0.21711515
num_mlp_2_0_outputs,0,-0.17794722,0.37501508,0.31662464,0.45204714,0.02802767
num_mlp_2_0_outputs,1,-0.5594666,-0.051072992,-0.19864273,0.43396637,-0.060183205
num_mlp_2_0_outputs,2,-0.8960599,-0.110065445,-0.22047567,0.065827586,-0.37461838
num_mlp_2_0_outputs,3,-2.4289734,-0.79899955,-0.22644629,0.9061565,1.2019923
num_mlp_2_0_outputs,4,1.3070145,0.5290743,0.44750348,0.016507175,-1.1065516
num_mlp_2_0_outputs,5,-0.2665739,-0.34298074,-0.040994328,0.94300354,1.0050159
num_mlp_2_0_outputs,6,0.3937636,0.3274871,0.18872437,0.21034162,-0.555853
num_mlp_2_0_outputs,7,-0.9627236,0.21384062,-0.502563,0.5474941,0.17124027
num_mlp_2_1_outputs,0,-1.2366834,-0.92530775,0.57324034,0.41072205,0.58484465
num_mlp_2_1_outputs,1,0.2819288,-0.5469463,-0.8412092,0.6947392,1.8343266
num_mlp_2_1_outputs,2,-0.55411184,-0.22638126,0.43104368,0.043221615,0.60169184
num_mlp_2_1_outputs,3,-0.09337509,-0.108467884,0.6222831,0.25589246,0.29391608
num_mlp_2_1_outputs,4,-0.67331,-0.745782,-0.23753962,-0.33255917,0.65604424
num_mlp_2_1_outputs,5,0.95617455,1.0491478,-0.24598885,-0.3760464,-1.7663064
num_mlp_2_1_outputs,6,-0.917883,-0.5569832,0.25855276,0.5448798,1.2700248
num_mlp_2_1_outputs,7,0.0126953935,0.23106249,0.6014084,0.33958504,-0.44492212
ones,_,-0.081547484,0.04700284,0.2633411,0.9502769,-0.12750468
positions,0,-0.18827528,-0.050663356,-0.080628514,0.57013655,-0.17630357
positions,1,5.418831,1.2806313,-1.7719921,-5.1246653,-8.930135
positions,2,0.5740425,1.9425415,0.17051832,-2.5871775,0.11838086
positions,3,-4.672004,4.2803965,2.9311986,1.7108024,-3.0604162
positions,4,-0.7092916,-0.9619336,0.72354835,2.770531,-2.3246627
positions,5,-9.248463,-9.132744,-1.6198148,5.529815,4.548335
positions,6,-4.3135104,-2.4746406,-2.8241296,-1.9993095,4.5631766
positions,7,0.21708699,0.20202476,-0.6149757,-0.33105364,-0.080922596
tokens,0,3.5013509,1.5731705,-0.29928187,-1.3002691,-4.340171
tokens,1,0.21545553,2.2644835,0.06258687,-1.0237654,-1.1353328
tokens,2,-1.1552567,0.720195,0.84266955,-0.15131988,-0.05539277
tokens,3,-1.7913661,-0.96596557,0.25058955,2.3061545,-1.2595931
tokens,4,-4.5662613,-2.75453,-1.5289258,-0.050147895,5.709607
tokens,</s>,0.041184682,-0.70885384,-0.27897653,0.17653613,0.8732321
tokens,<pad>,-0.48833632,0.43550712,0.2585634,0.06334581,0.17736723
tokens,<s>,-0.066750124,0.24913053,-0.0007220993,0.3107548,0.15462801
